ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
198.61,40.34,409.93,-0.789,-0.039,25.381999999999998,26.105,82.83,-88.17,207.86,-1028.04,-48.95,-21.79,0.09,-0.2,35.53,49.1,57.39,56.71,30.37,-0.027999999999999997
198.62,40.33,409.86,-0.87,-0.027999999999999997,25.374000000000002,26.105,82.98,-79.56,300.17,-1056.77,-33.3,-31.76,0.08,-0.28,35.53,48.91,57.27,56.47,30.39,-0.027999999999999997
198.63,40.34,409.79,-0.953,-0.027999999999999997,25.364,26.112,82.73,-77.05,391.82,-1093.28,-18.1,-38.18,0.07,-0.36,35.54,48.8,57.27,56.71,30.38,-0.028999999999999998
198.64,40.34,409.73,-1.032,-0.031,25.389,26.116,82.52,-84.88,484.04,-1125.96,-7.76,-41.15,0.08,-0.43,35.53,48.67,57.25,56.62,30.37,-0.027999999999999997
198.65,40.34,409.52,-1.123,-0.03,25.373,26.128,82.32,-78.63,574.68,-1151.54,-3.15,-35.06,0.07,-0.5,35.52,48.48,57.27,56.74,30.38,-0.028999999999999998
198.66,40.34,409.45,-1.21,-0.025,25.385,26.135,82.32,-54.6,663.75,-1158.31,-7.33,-21.66,0.05,-0.57,35.53,48.22,57.28,56.91,30.39,-0.028999999999999998
198.67,40.34,409.38,-1.276,-0.036000000000000004,25.385,26.138,82.63,-21.15,750.07,-1152.31,-18.13,-5.54,0.02,-0.65,35.54,47.76,57.33,57.26,30.37,-0.028999999999999998
198.68,40.36,409.38,-1.364,-0.039,25.38,26.15,82.73,6.45,832.81,-1132.67,-34.77,7.6,-0.01,-0.74,35.48,47.95,57.11,57.03,30.37,-0.028999999999999998
198.69,40.37,409.59,-1.45,-0.033,25.37,26.139,82.78,9.3,912.72,-1104.28,-53.72,12.26,-0.01,-0.83,35.48,47.46,57.1,57.2,30.39,-0.028999999999999998
198.7,40.38,409.52,-1.5390000000000001,-0.039,25.38,26.151,82.58,-15.82,990.03,-1074.91,-72.13,7.83,0.01,-0.92,35.51,47.09,56.94,57.18,30.39,-0.028999999999999998
198.71,40.38,409.73,-1.6230000000000002,-0.031,25.386999999999997,26.136999999999997,82.47,-57.97,1067.97,-1047.75,-88.05,-3.07,0.06,-1.02,35.48,46.94,56.99,57.15,30.37,-0.028999999999999998
198.72,40.38,409.73,-1.702,-0.039,25.38,26.136,82.37,-96.43,1145.5,-1028.72,-98.85,-15.29,0.09,-1.11,35.48,46.46,56.57,57.12,30.39,-0.028999999999999998
198.73,40.38,409.86,-1.778,-0.031,25.377,26.125999999999998,82.63,-119.71,1221.58,-1027.04,-102.09,-27.86,0.12,-1.19,35.44,46.28,56.29,57.03,30.4,-0.028999999999999998
198.74,40.39,409.93,-1.861,-0.03,25.375,26.125999999999998,82.88,-116.96,1297.91,-1030.78,-97.9,-38.41,0.11,-1.26,35.45,45.93,55.95,56.64,30.39,-0.028999999999999998
198.75,40.38,410.27,-1.9340000000000002,-0.033,25.38,26.098000000000003,83.08,-100.46,1373.04,-1042.28,-87.23,-48.78,0.1,-1.32,35.44,45.36,55.61,56.55,30.38,-0.027999999999999997
198.76,40.37,410.48,-2.009,-0.036000000000000004,25.373,26.076999999999998,82.83,-83.35,1451.76,-1062.59,-70.13,-58.8,0.08,-1.37,35.42,45.09,55.56,56.67,30.39,-0.027000000000000003
198.77,40.37,410.41,-2.089,-0.031,25.377,26.08,82.88,-68.39,1528.3,-1089.29,-51.03,-66.01,0.06,-1.4,35.39,44.81,55.43,56.33,30.39,-0.027000000000000003
198.78,40.37,410.34,-2.171,-0.036000000000000004,25.375,26.083000000000002,82.73,-54.34,1602.74,-1118.5,-34.51,-67.27,0.05,-1.43,35.4,44.44,55.58,56.47,30.38,-0.027000000000000003
198.79,40.37,410.27,-2.251,-0.027999999999999997,25.372,26.083000000000002,82.93,-31.54,1669.94,-1144.9,-23.86,-60.84,0.03,-1.46,35.4,44.14,55.44,56.38,30.39,-0.027000000000000003
198.8,40.36,410.07,-2.3369999999999997,-0.03,25.375,26.089000000000002,83.08,-10.12,1732.89,-1157.63,-22.1,-50.49,0.01,-1.5,35.4,43.95,55.47,56.44,30.4,-0.027000000000000003
198.81,40.36,409.86,-2.399,-0.03,25.373,26.101,83.18,2.8,1790.83,-1157.45,-28.57,-40.36,0.0,-1.55,35.39,43.61,55.47,56.61,30.39,-0.027999999999999997
198.82,40.36,409.59,-2.495,-0.04,25.373,26.119,83.23,-5.95,1845.33,-1145.21,-41.18,-34.55,0.01,-1.61,35.41,43.25,55.47,56.82,30.38,-0.028999999999999998
198.83,40.35,409.45,-2.574,-0.036000000000000004,25.373,26.12,83.08,-30.01,1893.39,-1122.94,-58.81,-32.48,0.03,-1.69,35.41,43.07,55.43,56.85,30.4,-0.028999999999999998
198.84,40.37,409.45,-2.656,-0.024,25.366999999999997,26.128,82.98,-55.01,1935.14,-1095.29,-77.44,-31.82,0.05,-1.77,35.38,42.61,55.32,56.79,30.4,-0.028999999999999998
198.85,40.37,409.73,-2.7439999999999998,-0.034,25.373,26.111,83.18,-69.69,1974.4,-1071.98,-94.13,-31.09,0.07,-1.84,35.39,42.29,55.24,56.65,30.38,-0.027999999999999997
198.86,40.37,409.79,-2.832,-0.04,25.377,26.105,83.33,-76.55,2009.52,-1053.57,-108.09,-32.29,0.07,-1.91,35.37,41.93,55.13,56.55,30.38,-0.027999999999999997
198.87,40.36,410.0,-2.91,-0.034,25.369,26.081,83.74,-83.0,2050.22,-1044.99,-114.91,-37.73,0.08,-1.96,35.39,41.56,54.87,56.36,30.41,-0.027000000000000003
198.88,40.37,410.0,-3.0069999999999997,-0.033,25.374000000000002,26.088,83.99,-92.83,2091.8,-1043.81,-115.22,-47.47,0.09,-2.0,35.39,41.24,54.67,56.3,30.39,-0.027000000000000003
198.89,40.37,410.14,-3.09,-0.027000000000000003,25.37,26.074,83.89,-106.0,2137.01,-1051.32,-106.81,-59.93,0.1,-2.03,35.38,40.88,54.58,56.2,30.39,-0.027000000000000003
198.9,40.37,409.93,-3.168,-0.033,25.374000000000002,26.088,83.64,-118.94,2183.16,-1066.04,-92.62,-72.48,0.11,-2.05,35.38,40.58,54.47,56.12,30.4,-0.027000000000000003
198.91,40.37,410.27,-3.26,-0.034,25.373,26.061,83.49,-125.5,2230.0,-1085.34,-74.92,-81.32,0.12,-2.05,35.39,40.31,54.56,56.06,30.4,-0.026000000000000002
198.92,40.37,410.2,-3.3369999999999997,-0.036000000000000004,25.375,26.063000000000002,83.44,-121.35,2279.55,-1106.11,-57.71,-83.84,0.11,-2.06,35.37,40.1,54.58,55.85,30.39,-0.026000000000000002
198.93,40.36,410.2,-3.4210000000000003,-0.03,25.381,26.058000000000003,83.54,-115.38,2326.84,-1131.41,-41.88,-81.34,0.1,-2.06,35.39,39.89,54.62,55.97,30.39,-0.026000000000000002
198.94,40.36,409.73,-3.5010000000000003,-0.034,25.375999999999998,26.083000000000002,83.59,-104.14,2371.3,-1148.56,-33.23,-73.52,0.09,-2.06,35.36,39.75,54.7,56.03,30.4,-0.027000000000000003
198.95,40.36,409.52,-3.5839999999999996,-0.036000000000000004,25.375,26.094,83.54,-94.96,2409.99,-1158.13,-32.37,-61.92,0.08,-2.08,35.31,39.77,54.79,56.17,30.4,-0.027999999999999997
198.96,40.35,408.91,-3.659,-0.036000000000000004,25.375,26.125,83.49,-103.15,2442.97,-1151.83,-40.41,-50.29,0.09,-2.12,35.34,39.5,54.98,56.26,30.39,-0.028999999999999998
198.97,40.35,408.15,-3.7230000000000003,-0.037000000000000005,25.375999999999998,26.175,83.18,-130.86,2470.3,-1134.0,-55.04,-39.8,0.12,-2.18,35.33,39.18,54.71,56.29,30.4,-0.031
198.98,40.33,407.67,-3.812,-0.03,25.373,26.19,83.08,-181.75,2488.5,-1108.97,-73.21,-32.92,0.16,-2.24,35.32,38.88,54.92,56.33,30.41,-0.031
198.99,40.33,406.85,-3.887,-0.034,25.374000000000002,26.241,82.93,-268.62,2504.8,-1073.67,-92.59,-33.73,0.25,-2.33,35.24,38.83,54.76,56.32,30.39,-0.033
199.0,40.32,405.83,-3.975,-0.024,25.37,26.298000000000002,82.78,-386.17,2520.33,-1048.43,-107.39,-41.16,0.37,-2.4,35.29,38.51,54.87,56.3,30.39,-0.035
199.01,40.3,405.08,-4.061,-0.025,25.371,26.329,82.78,-516.82,2536.05,-1024.1,-120.15,-51.96,0.5,-2.48,35.3,38.48,54.85,56.41,30.4,-0.036000000000000004
199.02,40.3,404.32,-4.14,-0.027000000000000003,25.372,26.373,82.78,-631.58,2552.65,-1015.31,-123.29,-61.41,0.62,-2.51,35.3,37.84,54.58,56.23,30.39,-0.038
199.03,40.29,403.71,-4.236000000000001,-0.04,25.375,26.403000000000002,82.73,-705.83,2566.74,-1015.14,-120.62,-67.56,0.7,-2.53,35.31,37.99,54.45,55.91,30.39,-0.039
199.04,40.28,403.43,-4.303999999999999,-0.03,25.371,26.413,82.78,-747.23,2579.34,-1021.36,-110.67,-73.53,0.73,-2.53,35.31,37.72,54.24,55.94,30.4,-0.039
199.05,40.28,403.5,-4.393,-0.053,25.381999999999998,26.408,82.88,-772.0,2595.26,-1035.82,-94.04,-80.4,0.75,-2.51,35.29,37.59,54.34,55.85,30.41,-0.039
199.06,40.3,403.57,-4.475,-0.027999999999999997,25.366,26.416,82.83,-791.36,2613.39,-1053.95,-75.94,-85.85,0.75,-2.48,35.29,37.45,54.48,55.92,30.39,-0.04
199.07,40.34,403.57,-4.546,-0.034,25.369,26.435,82.93,-799.56,2635.28,-1076.82,-57.97,-85.41,0.74,-2.45,35.32,37.32,54.65,55.86,30.39,-0.04
199.08,40.36,403.71,-4.621,-0.009000000000000001,25.363000000000003,26.436,82.58,-784.8,2659.44,-1096.55,-44.66,-75.7,0.72,-2.43,35.27,37.29,54.88,55.85,30.41,-0.040999999999999995
199.09,40.38,403.64,-4.67,-0.036000000000000004,25.369,26.453000000000003,83.08,-756.81,2682.61,-1115.06,-36.32,-60.07,0.68,-2.41,35.3,37.19,54.93,55.99,30.4,-0.040999999999999995
199.1,40.37,403.43,-4.771,-0.03,25.371,26.46,82.78,-724.03,2701.79,-1120.19,-37.58,-42.27,0.65,-2.41,35.28,37.18,55.1,56.15,30.39,-0.040999999999999995
199.11,40.37,403.09,-4.85,-0.031,25.366999999999997,26.473000000000003,82.73,-696.47,2717.44,-1115.08,-46.51,-26.89,0.62,-2.44,35.29,37.0,55.22,56.21,30.4,-0.042
199.12,40.35,402.96,-4.9319999999999995,-0.037000000000000005,25.372,26.47,82.68,-661.35,2728.91,-1098.66,-61.55,-13.38,0.6,-2.48,35.29,37.0,55.3,56.46,30.41,-0.042
199.13,40.34,403.09,-5.015,-0.03,25.369,26.448,83.08,-616.46,2733.96,-1075.27,-80.48,-3.21,0.57,-2.54,35.3,36.84,55.43,56.38,30.4,-0.040999999999999995
199.14,40.34,403.57,-5.102,-0.04,25.369,26.413,82.73,-566.83,2744.13,-1051.67,-98.05,2.22,0.54,-2.61,35.29,36.81,55.53,56.49,30.39,-0.04
199.15,40.32,403.98,-5.185,-0.039,25.375999999999998,26.374000000000002,82.93,-527.67,2750.09,-1029.87,-113.52,0.78,0.51,-2.67,35.28,36.71,55.53,56.49,30.41,-0.038
199.16,40.32,404.12,-5.263,-0.03,25.363000000000003,26.362,82.73,-496.78,2745.01,-1022.6,-122.04,-5.44,0.49,-2.68,35.28,36.71,55.47,56.39,30.41,-0.038
199.17,40.3,404.19,-5.346,-0.043,25.366,26.339000000000002,82.83,-476.4,2727.9,-1026.1,-122.43,-16.36,0.46,-2.66,35.27,36.54,55.38,56.56,30.39,-0.037000000000000005
199.18,40.32,404.26,-5.435,-0.034,25.365,26.342,82.83,-458.01,2696.81,-1035.63,-116.81,-29.07,0.44,-2.6,35.27,36.41,55.24,56.33,30.39,-0.037000000000000005
199.19,40.3,404.19,-5.524,-0.031,25.354,26.334,82.93,-456.23,2674.98,-1047.44,-104.85,-45.07,0.44,-2.55,35.28,36.33,55.29,56.35,30.41,-0.037000000000000005
199.2,40.3,404.05,-5.606,-0.027000000000000003,25.348000000000003,26.336,82.88,-473.24,2677.39,-1060.84,-91.15,-61.54,0.45,-2.52,35.28,36.21,55.36,56.26,30.4,-0.038
199.21,40.29,403.91,-5.694,-0.036000000000000004,25.346,26.331999999999997,82.88,-504.3,2707.65,-1080.49,-74.99,-74.96,0.47,-2.51,35.27,36.24,55.39,56.29,30.39,-0.037000000000000005
199.22,40.27,403.98,-5.773,-0.036000000000000004,25.363000000000003,26.315,83.03,-525.53,2758.5,-1099.22,-60.13,-79.59,0.48,-2.51,35.21,36.11,55.63,56.36,30.41,-0.036000000000000004
199.23,40.26,404.12,-5.85,-0.037000000000000005,25.348000000000003,26.293000000000003,82.98,-517.43,2812.65,-1115.33,-51.24,-72.57,0.46,-2.52,35.27,36.11,55.78,56.33,30.41,-0.036000000000000004
199.24,40.25,404.05,-5.936,-0.024,25.351,26.287,83.13,-485.51,2867.95,-1129.08,-44.25,-57.82,0.43,-2.54,35.21,35.92,55.94,56.46,30.39,-0.036000000000000004
199.25,40.25,403.78,-6.02,-0.039,25.353,26.301,83.08,-433.83,2915.06,-1128.89,-45.95,-37.16,0.38,-2.58,35.29,36.08,56.11,56.65,30.39,-0.036000000000000004
199.26,40.25,403.84,-6.107,-0.027999999999999997,25.351,26.291999999999998,83.18,-379.65,2947.24,-1124.06,-53.59,-16.71,0.34,-2.62,35.29,36.14,56.37,56.8,30.41,-0.036000000000000004
199.27,40.25,403.98,-6.191,-0.027000000000000003,25.346,26.281999999999996,83.18,-330.31,2962.08,-1104.42,-69.23,0.38,0.3,-2.68,35.26,35.89,56.49,56.82,30.4,-0.036000000000000004
199.28,40.26,404.19,-6.267,-0.034,25.353,26.268,83.23,-295.91,2961.06,-1087.75,-85.71,10.8,0.27,-2.72,35.27,35.94,56.2,57.06,30.39,-0.035
199.29,40.25,404.32,-6.347,-0.015,25.340999999999998,26.249000000000002,83.23,-286.35,2955.63,-1064.04,-104.67,12.03,0.27,-2.78,35.27,35.81,56.35,56.77,30.4,-0.035
199.3,40.24,404.39,-6.431,-0.049,25.361,26.237,83.13,-308.36,2948.11,-1049.71,-119.13,3.97,0.29,-2.81,35.32,35.55,56.42,57.18,30.42,-0.033
199.31,40.24,403.91,-6.5089999999999995,-0.04,25.355,26.264,83.23,-349.75,2942.31,-1035.79,-129.85,-9.18,0.34,-2.84,35.3,35.7,56.4,56.93,30.4,-0.035
199.32,40.23,403.64,-6.585,-0.031,25.35,26.269000000000002,83.23,-384.21,2938.76,-1031.79,-132.18,-21.86,0.37,-2.85,35.34,35.43,56.4,57.18,30.39,-0.035
199.33,40.22,403.64,-6.678,-0.04,25.355,26.255,83.23,-395.67,2939.78,-1037.76,-125.33,-32.6,0.38,-2.83,35.34,35.46,56.55,56.93,30.41,-0.034
199.34,40.19,403.84,-6.751,-0.03,25.346999999999998,26.223000000000003,83.13,-380.51,2951.81,-1048.72,-111.81,-41.63,0.36,-2.81,35.35,35.22,56.57,56.97,30.41,-0.033
199.35,40.18,404.26,-6.83,-0.034,25.343000000000004,26.186,82.83,-346.58,2973.14,-1069.37,-91.88,-49.26,0.32,-2.78,35.37,35.19,56.55,56.8,30.39,-0.032
199.36,40.18,404.73,-6.917000000000001,-0.039,25.343000000000004,26.15,82.73,-307.6,2993.03,-1096.13,-71.47,-54.34,0.28,-2.73,35.34,35.32,56.77,56.86,30.4,-0.031
199.37,40.18,405.08,-7.007999999999999,-0.04,25.345,26.12,83.44,-267.09,3006.53,-1119.78,-55.03,-53.71,0.24,-2.68,35.37,35.16,56.86,57.05,30.41,-0.03
199.38,40.19,405.28,-7.077000000000001,-0.052000000000000005,25.35,26.112,83.03,-230.89,3008.84,-1140.02,-45.22,-46.78,0.2,-2.64,35.36,35.22,57.03,57.17,30.4,-0.028999999999999998
199.39,40.21,405.01,-7.178,-0.034,25.339000000000002,26.136,83.13,-201.09,2996.81,-1153.61,-42.82,-35.14,0.17,-2.6,35.35,35.3,57.22,57.14,30.39,-0.03
199.4,40.21,404.73,-7.247999999999999,-0.031,25.34,26.149,82.78,-174.18,2966.75,-1164.87,-46.47,-20.46,0.15,-2.55,35.36,35.36,57.37,57.32,30.41,-0.031
199.41,40.23,404.32,-7.337999999999999,-0.043,25.346999999999998,26.186,83.08,-156.69,2935.35,-1163.1,-57.23,-8.71,0.13,-2.52,35.35,35.44,57.48,57.59,30.41,-0.032
199.42,40.23,404.19,-7.4110000000000005,-0.036000000000000004,25.344,26.19,82.73,-148.08,2925.95,-1142.55,-72.29,-1.77,0.13,-2.56,35.34,35.25,57.71,57.73,30.39,-0.032
199.43,40.24,404.53,-7.492000000000001,-0.037000000000000005,25.338,26.166,82.83,-152.19,2947.15,-1109.8,-90.08,-0.17,0.14,-2.66,35.33,35.17,57.7,57.85,30.4,-0.032
199.44,40.25,404.46,-7.562,-0.037000000000000005,25.336,26.176,82.88,-172.52,2984.99,-1075.07,-107.07,-3.21,0.16,-2.78,35.32,35.11,57.81,57.9,30.41,-0.032
199.45,40.26,404.46,-7.656000000000001,-0.034,25.333000000000002,26.173000000000002,82.73,-198.99,3018.01,-1045.84,-121.1,-8.06,0.19,-2.89,35.32,35.01,57.87,58.09,30.4,-0.032
199.46,40.25,404.32,-7.727,-0.036000000000000004,25.344,26.174,82.63,-223.14,3028.32,-1027.65,-129.19,-13.49,0.22,-2.95,35.29,34.98,57.7,58.03,30.39,-0.032
199.47,40.25,404.26,-7.824,-0.031,25.34,26.17,82.78,-234.31,3019.3,-1025.04,-129.57,-18.96,0.23,-2.95,35.29,34.78,57.73,58.06,30.41,-0.032
199.48,40.25,404.26,-7.904,-0.034,25.351,26.165,82.78,-231.01,3006.37,-1033.73,-122.25,-25.65,0.22,-2.91,35.28,34.78,57.81,58.09,30.41,-0.031
199.49,40.25,404.46,-7.989,-0.027999999999999997,25.339000000000002,26.146,82.83,-219.27,2999.02,-1050.81,-108.72,-33.26,0.21,-2.85,35.26,34.79,57.85,58.06,30.39,-0.031
199.5,40.25,404.67,-8.079,-0.027000000000000003,25.34,26.127,82.73,-205.98,2998.0,-1076.3,-91.32,-41.12,0.19,-2.79,35.18,34.79,57.96,58.08,30.4,-0.03
199.51,40.26,404.87,-8.166,-0.037000000000000005,25.336,26.114,82.93,-204.4,2999.17,-1101.6,-73.85,-48.51,0.19,-2.72,35.27,34.81,58.15,58.05,30.42,-0.03
199.52,40.27,404.6,-8.255,-0.037000000000000005,25.358,26.131999999999998,82.93,-209.32,3002.23,-1129.03,-56.9,-51.21,0.19,-2.66,35.23,35.01,58.3,58.08,30.4,-0.03
199.53,40.27,404.39,-8.335,-0.039,25.345,26.143,82.98,-214.71,3003.07,-1147.92,-46.77,-47.27,0.19,-2.62,35.18,35.08,58.49,58.22,30.39,-0.031
199.54,40.29,404.05,-8.417,-0.033,25.343000000000004,26.171,83.08,-209.31,3006.45,-1156.62,-43.17,-35.63,0.18,-2.6,35.14,35.06,58.64,58.4,30.41,-0.032
199.55,40.3,403.78,-8.511000000000001,-0.033,25.346,26.186,82.93,-188.53,3015.96,-1154.37,-46.86,-18.2,0.16,-2.61,35.12,35.09,58.8,58.47,30.41,-0.032
199.56,40.3,403.84,-8.593,-0.033,25.346,26.179000000000002,83.13,-147.68,3026.04,-1134.97,-59.08,2.46,0.13,-2.67,35.12,35.01,58.81,58.67,30.4,-0.032
199.57,40.31,404.05,-8.686,-0.025,25.336,26.165,83.13,-98.62,3042.91,-1110.63,-75.41,20.52,0.09,-2.74,35.09,34.74,59.12,58.93,30.4,-0.032
199.58,40.3,404.19,-8.755,-0.04,25.349,26.148000000000003,83.03,-65.86,3064.22,-1078.61,-92.72,29.43,0.06,-2.84,35.14,34.97,59.03,59.26,30.41,-0.031
199.59,40.3,404.39,-8.843,-0.024,25.340999999999998,26.123,82.93,-63.22,3076.96,-1046.3,-109.25,27.36,0.06,-2.94,35.06,34.82,59.23,59.16,30.41,-0.03
199.6,40.3,404.19,-8.888,-0.037000000000000005,25.344,26.133000000000003,82.98,-85.45,3070.7,-1025.97,-121.95,17.6,0.08,-2.99,35.06,34.78,59.09,59.03,30.39,-0.03
199.61,40.29,403.84,-9.011000000000001,-0.027999999999999997,25.333000000000002,26.14,83.18,-112.01,3042.1,-1016.22,-129.82,5.85,0.11,-2.99,35.04,34.74,59.09,59.23,30.41,-0.031
199.62,40.28,403.78,-9.091000000000001,-0.021,25.338,26.133000000000003,82.93,-125.82,3003.27,-1016.89,-130.15,-4.71,0.12,-2.95,35.02,34.62,59.23,59.19,30.42,-0.03
199.63,40.28,403.84,-9.163,-0.037000000000000005,25.344,26.123,83.08,-129.33,2975.25,-1032.53,-122.37,-15.62,0.13,-2.88,35.01,34.7,59.11,59.37,30.4,-0.03
199.64,40.27,404.05,-9.253,-0.034,25.340999999999998,26.1,82.98,-126.04,2965.18,-1050.85,-108.18,-26.09,0.12,-2.82,35.02,34.55,59.4,59.34,30.39,-0.028999999999999998
199.65,40.26,404.12,-9.334,-0.033,25.344,26.084,82.93,-127.57,2967.66,-1073.82,-90.15,-36.96,0.12,-2.76,35.0,34.57,59.32,59.14,30.41,-0.027999999999999997
199.66,40.26,404.39,-9.414,-0.031,25.34,26.057,82.63,-125.35,2976.36,-1099.52,-70.75,-42.64,0.11,-2.71,34.99,34.62,59.46,59.23,30.41,-0.027999999999999997
199.67,40.25,404.46,-9.502,-0.031,25.344,26.04,83.03,-110.76,2982.21,-1125.66,-53.41,-39.53,0.1,-2.65,34.95,34.65,59.6,59.25,30.39,-0.027000000000000003
199.68,40.24,404.19,-9.579,-0.031,25.338,26.046,82.88,-82.55,2987.2,-1143.67,-42.57,-28.51,0.07,-2.61,34.95,34.71,59.83,59.49,30.4,-0.027000000000000003
199.69,40.22,403.91,-9.664,-0.03,25.340999999999998,26.045,82.83,-46.26,2991.27,-1147.83,-41.28,-12.83,0.04,-2.61,34.95,34.71,59.96,59.67,30.42,-0.027000000000000003
199.7,40.22,403.64,-9.752,-0.027999999999999997,25.343000000000004,26.052,82.63,-18.43,2995.22,-1145.68,-46.1,1.78,0.02,-2.61,34.95,34.79,60.16,59.96,30.4,-0.027000000000000003
199.71,40.22,403.23,-9.837,-0.04,25.340999999999998,26.072,83.13,-3.58,2996.4,-1133.08,-58.69,12.38,0.0,-2.64,34.93,34.79,60.26,60.2,30.39,-0.027999999999999997
199.72,40.21,403.16,-9.92,-0.025,25.342,26.066999999999997,82.98,-0.49,3000.02,-1104.24,-77.81,17.43,0.0,-2.72,34.93,34.68,60.37,60.26,30.41,-0.027999999999999997
199.73,40.2,403.37,-10.003,-0.031,25.338,26.041,83.03,-3.26,3004.6,-1076.06,-96.08,18.39,0.0,-2.79,34.91,34.78,60.53,60.46,30.41,-0.027000000000000003
199.74,40.22,403.3,-10.087,-0.036000000000000004,25.34,26.051,83.03,-15.69,3003.0,-1048.15,-112.23,14.92,0.01,-2.87,34.9,34.79,60.56,60.48,30.39,-0.027000000000000003
199.75,40.23,403.3,-10.173,-0.034,25.343000000000004,26.046999999999997,83.23,-29.9,2991.03,-1023.72,-124.96,9.33,0.03,-2.92,34.91,34.79,60.51,60.61,30.4,-0.027000000000000003
199.76,40.23,403.16,-10.265,-0.033,25.339000000000002,26.048000000000002,83.44,-41.38,2963.25,-1015.94,-130.17,2.74,0.04,-2.92,34.88,34.71,60.59,60.72,30.41,-0.027000000000000003
199.77,40.21,403.43,-10.341,-0.033,25.343000000000004,26.015,83.33,-52.6,2939.82,-1017.96,-127.21,-6.36,0.05,-2.89,34.87,34.66,60.59,60.7,30.4,-0.026000000000000002
199.78,40.21,402.96,-10.42,-0.04,25.343000000000004,26.04,83.28,-62.39,2924.95,-1035.09,-115.73,-17.13,0.06,-2.83,34.88,34.62,60.65,60.72,30.39,-0.027000000000000003
199.79,40.2,403.16,-10.508,-0.027999999999999997,25.333000000000002,26.01,83.08,-66.99,2920.33,-1058.39,-99.32,-26.34,0.06,-2.76,34.88,34.57,60.78,60.67,30.41,-0.026000000000000002
199.8,40.18,403.09,-10.578,-0.027000000000000003,25.334,25.999000000000002,82.98,-58.61,2922.76,-1088.63,-80.11,-29.33,0.05,-2.68,34.79,34.57,60.73,60.73,30.41,-0.026000000000000002
199.81,40.18,403.23,-10.645999999999999,-0.03,25.328000000000003,25.985,83.23,-40.56,2923.02,-1111.45,-66.11,-25.01,0.04,-2.63,34.93,34.62,61.15,60.73,30.4,-0.025
199.82,40.17,403.23,-10.719000000000001,-0.03,25.335,25.969,83.64,-14.31,2925.93,-1132.17,-54.41,-13.73,0.01,-2.58,34.88,34.51,61.29,60.96,30.4,-0.024
199.83,40.17,402.96,-10.787,-0.024,25.326999999999998,25.984,83.79,13.2,2936.99,-1146.27,-46.98,2.5,-0.01,-2.56,34.86,34.62,61.46,61.1,30.41,-0.025
199.84,40.19,402.61,-10.847999999999999,-0.031,25.33,26.01,83.79,32.01,2954.32,-1151.13,-44.99,18.2,-0.03,-2.57,34.87,34.73,61.52,61.34,30.4,-0.026000000000000002
199.85,40.2,402.48,-10.892999999999999,-0.033,25.333000000000002,26.024,83.59,45.28,2972.15,-1145.06,-49.98,33.32,-0.04,-2.6,34.86,34.95,61.64,61.6,30.39,-0.027000000000000003
199.86,40.22,402.27,-10.955,-0.03,25.33,26.044,83.49,54.52,2982.2,-1132.62,-61.46,45.77,-0.05,-2.63,34.81,34.76,61.8,61.83,30.4,-0.027000000000000003
199.87,40.24,402.14,-11.0,-0.034,25.335,26.061,83.33,62.33,2990.9,-1107.96,-78.18,54.33,-0.06,-2.7,34.9,34.93,62.15,62.01,30.41,-0.027999999999999997
199.88,40.23,402.2,-11.044,-0.036000000000000004,25.336,26.05,83.59,54.69,2993.36,-1079.94,-96.02,54.62,-0.05,-2.77,34.91,34.73,62.14,62.37,30.4,-0.027000000000000003
199.89,40.25,401.93,-11.088,-0.027999999999999997,25.331,26.072,83.99,21.14,2985.42,-1055.37,-111.79,44.88,-0.02,-2.83,34.86,34.95,62.26,62.14,30.4,-0.027999999999999997
199.9,40.24,401.66,-11.139000000000001,-0.047,25.335,26.08,84.09,-24.81,2969.56,-1035.5,-123.84,30.12,0.02,-2.87,34.86,34.76,62.38,62.46,30.41,-0.028999999999999998
199.91,40.23,401.52,-11.142999999999999,-0.039,25.333000000000002,26.079,83.94,-59.85,2945.87,-1025.17,-129.78,16.62,0.06,-2.87,34.87,35.0,62.24,62.46,30.41,-0.028999999999999998
199.92,40.22,401.38,-11.171,-0.033,25.335,26.079,83.74,-64.49,2926.51,-1028.17,-126.95,9.35,0.06,-2.85,34.85,34.82,62.32,62.58,30.39,-0.028999999999999998
199.93,40.21,401.66,-11.196,-0.03,25.331999999999997,26.055999999999997,83.49,-45.04,2915.62,-1038.76,-117.34,7.29,0.04,-2.81,34.86,34.79,62.55,62.54,30.41,-0.027999999999999997
199.94,40.22,401.86,-11.219000000000001,-0.03,25.33,26.044,83.08,-16.37,2910.4,-1053.98,-102.87,8.3,0.02,-2.76,34.83,34.74,62.43,62.68,30.41,-0.027000000000000003
199.95,40.21,402.27,-11.23,-0.027000000000000003,25.331999999999997,26.013,83.54,5.11,2914.21,-1080.59,-83.26,10.28,0.0,-2.7,34.86,34.74,62.75,62.89,30.4,-0.026000000000000002
199.96,40.22,402.2,-11.222000000000001,-0.031,25.33,26.021,83.59,17.01,2921.52,-1108.36,-64.36,13.48,-0.02,-2.64,34.85,34.73,62.77,62.72,30.39,-0.027000000000000003
