ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
185.55,40.37,415.54,7.726,-0.039,24.851999999999997,25.545,83.64,-102.01,-2602.69,-1172.71,60.97,75.44,0.09,2.22,33.15,58.52,59.58,36.84,27.44,-0.027000000000000003
185.56,40.39,415.74,7.654,-0.034,24.84,25.548000000000002,83.54,-52.14,-2613.55,-1164.27,46.24,93.8,0.04,2.24,33.14,58.43,59.63,36.84,27.43,-0.027999999999999997
185.57,40.39,416.15,7.566,-0.034,24.848000000000003,25.525,83.59,-9.81,-2621.59,-1148.75,28.6,104.04,0.01,2.28,33.12,58.48,59.79,36.78,27.43,-0.027000000000000003
185.58,40.38,416.84,7.486000000000001,-0.036000000000000004,24.857,25.482,83.64,18.73,-2634.39,-1122.16,9.48,104.93,-0.02,2.35,33.12,58.38,59.83,36.83,27.44,-0.025
185.59,40.37,416.97,7.403,-0.033,24.84,25.476,83.49,25.32,-2643.6,-1096.99,-4.31,96.04,-0.02,2.41,33.11,58.25,59.83,36.96,27.44,-0.025
185.6,40.37,417.11,7.305,-0.037000000000000005,24.836,25.467,83.49,18.04,-2651.88,-1079.21,-11.7,82.24,-0.02,2.46,33.16,58.03,59.85,36.86,27.42,-0.025
185.61,40.37,417.04,7.226,-0.031,24.845,25.476,83.49,1.07,-2660.11,-1068.93,-12.15,66.03,0.0,2.49,33.05,57.97,59.97,36.67,27.43,-0.025
185.62,40.36,416.97,7.153,-0.04,24.843000000000004,25.478,83.49,-17.0,-2672.89,-1070.59,-4.13,51.43,0.02,2.5,33.1,57.9,59.96,36.6,27.44,-0.025
185.63,40.34,417.11,7.068,-0.034,24.84,25.465999999999998,83.44,-33.71,-2682.29,-1079.47,8.87,39.58,0.03,2.48,33.05,57.63,59.92,36.19,27.43,-0.025
185.64,40.33,417.11,6.986000000000001,-0.036000000000000004,24.840999999999998,25.464000000000002,83.49,-46.21,-2681.16,-1097.33,26.54,32.07,0.04,2.44,33.08,57.73,60.06,36.13,27.42,-0.024
185.65,40.33,417.25,6.904,-0.033,24.842,25.456999999999997,83.49,-57.55,-2678.72,-1124.46,46.59,29.42,0.05,2.38,33.05,57.89,60.19,36.11,27.45,-0.024
185.66,40.33,417.52,6.816,-0.034,24.842,25.448,83.49,-68.53,-2690.92,-1149.75,62.08,31.62,0.06,2.34,33.07,57.94,59.92,36.13,27.44,-0.024
185.67,40.35,417.59,6.742000000000001,-0.034,24.838,25.456999999999997,83.54,-78.58,-2708.17,-1162.2,69.36,37.65,0.07,2.33,33.07,57.98,60.16,36.08,27.43,-0.024
185.68,40.35,417.59,6.653,-0.034,24.842,25.462,83.33,-82.71,-2723.54,-1171.91,69.18,48.28,0.07,2.32,33.04,58.09,60.06,35.93,27.43,-0.024
185.69,40.36,417.45,6.572,-0.039,24.844,25.48,83.28,-81.58,-2734.17,-1177.08,63.28,61.79,0.07,2.32,33.05,57.86,59.92,36.29,27.45,-0.025
185.7,40.37,417.45,6.48,-0.036000000000000004,24.833000000000002,25.493000000000002,83.23,-71.51,-2732.49,-1171.62,51.97,76.67,0.06,2.33,33.04,58.0,59.91,36.43,27.43,-0.026000000000000002
185.71,40.37,417.66,6.409,-0.04,24.835,25.485,83.23,-52.32,-2717.58,-1153.37,36.76,90.11,0.05,2.36,33.04,57.86,59.99,36.49,27.43,-0.026000000000000002
185.72,40.37,417.73,6.296,-0.036000000000000004,24.839000000000002,25.486,83.18,-39.53,-2699.97,-1127.5,19.29,97.15,0.04,2.39,33.04,57.89,59.68,36.13,27.45,-0.025
185.73,40.37,417.86,6.227,-0.031,24.839000000000002,25.480999999999998,83.28,-28.34,-2689.89,-1101.24,3.75,99.08,0.03,2.44,33.04,57.81,60.02,36.32,27.45,-0.025
185.74,40.37,418.07,6.145,-0.034,24.84,25.471999999999998,83.23,-23.09,-2685.14,-1082.08,-6.69,94.4,0.02,2.48,33.03,57.62,59.91,36.42,27.42,-0.025
185.75,40.37,418.27,6.059,-0.031,24.835,25.464000000000002,83.08,-23.51,-2687.21,-1072.36,-10.03,83.71,0.02,2.51,33.04,57.46,59.86,36.02,27.44,-0.025
185.76,40.36,418.48,5.977,-0.036000000000000004,24.835,25.449,83.23,-26.76,-2704.32,-1072.42,-7.01,70.07,0.02,2.52,33.04,57.41,59.85,35.92,27.45,-0.024
185.77,40.35,418.68,5.888,-0.031,24.835,25.432,83.08,-32.77,-2724.86,-1083.15,2.89,57.16,0.03,2.52,33.03,57.28,59.65,35.98,27.43,-0.023
185.78,40.34,418.75,5.814,-0.037000000000000005,24.836,25.426,82.93,-45.97,-2732.73,-1099.68,18.54,45.67,0.04,2.49,33.03,57.33,59.62,35.72,27.42,-0.023
185.79,40.33,418.89,5.7170000000000005,-0.031,24.833000000000002,25.416,83.03,-68.16,-2726.82,-1127.16,39.07,37.55,0.06,2.42,33.06,57.51,59.72,35.76,27.44,-0.023
185.8,40.32,418.62,5.641,-0.033,24.836,25.433000000000003,83.28,-93.59,-2718.16,-1149.32,56.3,35.45,0.08,2.37,33.03,57.51,59.62,35.84,27.44,-0.023
185.81,40.31,418.82,5.562,-0.036000000000000004,24.833000000000002,25.415,82.98,-110.1,-2720.06,-1164.36,66.78,41.32,0.09,2.34,33.02,57.52,59.55,35.81,27.43,-0.023
185.82,40.31,418.62,5.472,-0.033,24.842,25.434,82.98,-108.12,-2727.73,-1174.92,71.09,54.63,0.09,2.32,33.03,57.63,59.55,35.88,27.43,-0.023
185.83,40.31,418.68,5.401,-0.037000000000000005,24.834,25.433000000000003,83.18,-82.8,-2737.59,-1179.35,68.69,74.03,0.07,2.32,33.03,57.54,59.52,35.81,27.44,-0.024
185.84,40.33,418.89,5.315,-0.037000000000000005,24.836,25.433000000000003,83.18,-48.93,-2746.94,-1174.01,58.25,92.54,0.04,2.34,33.05,57.38,59.37,35.93,27.43,-0.024
185.85,40.34,419.37,5.23,-0.033,24.84,25.413,83.18,-15.3,-2745.3,-1161.18,43.12,106.73,0.01,2.36,33.03,57.32,59.32,36.02,27.43,-0.023
185.86,40.36,419.57,5.156000000000001,-0.04,24.837,25.416,82.93,2.16,-2738.72,-1139.15,24.02,112.74,0.0,2.4,33.04,57.33,59.43,36.08,27.44,-0.023
185.87,40.38,419.64,5.07,-0.044000000000000004,24.842,25.43,83.03,-4.65,-2731.37,-1115.49,6.34,109.06,0.0,2.45,33.04,57.46,59.4,36.16,27.44,-0.023
185.88,40.39,419.71,4.976,-0.031,24.826999999999998,25.438000000000002,83.03,-38.77,-2721.29,-1094.84,-6.51,95.76,0.04,2.49,33.02,57.24,59.32,36.22,27.43,-0.024
185.89,40.39,419.78,4.887,-0.04,24.845,25.436999999999998,82.98,-76.2,-2711.51,-1083.93,-12.14,79.77,0.07,2.5,32.94,57.12,59.29,36.05,27.43,-0.023
185.9,40.4,419.71,4.803999999999999,-0.036000000000000004,24.823,25.447,82.98,-105.72,-2704.48,-1080.53,-9.73,64.97,0.1,2.5,33.0,57.11,59.29,35.93,27.44,-0.025
185.91,40.38,419.71,4.728,-0.036000000000000004,24.840999999999998,25.441,82.98,-121.09,-2702.14,-1086.01,-1.29,54.78,0.11,2.49,33.01,57.19,59.24,35.87,27.43,-0.024
185.92,40.39,419.85,4.637,-0.037000000000000005,24.842,25.439,82.93,-121.67,-2702.46,-1101.51,13.7,49.32,0.11,2.45,32.98,57.03,59.23,35.64,27.42,-0.024
185.93,40.37,420.05,4.546,-0.034,24.833000000000002,25.421,82.88,-112.23,-2694.48,-1120.83,31.99,48.04,0.1,2.4,32.98,57.36,59.21,35.58,27.43,-0.023
185.94,40.37,420.32,4.457,-0.034,24.833000000000002,25.405,82.88,-100.87,-2680.28,-1141.41,49.02,49.61,0.09,2.35,32.97,57.14,59.29,35.72,27.44,-0.023
185.95,40.35,420.46,4.375,-0.037000000000000005,24.834,25.388,82.78,-89.0,-2668.94,-1166.94,64.22,55.45,0.08,2.29,33.02,57.2,59.01,35.78,27.43,-0.022000000000000002
185.96,40.35,420.39,4.282,-0.039,24.83,25.395,82.73,-79.46,-2666.82,-1184.12,71.38,65.34,0.07,2.25,32.97,57.33,59.26,35.76,27.42,-0.022000000000000002
185.97,40.35,420.32,4.2010000000000005,-0.036000000000000004,24.831,25.399,82.73,-69.07,-2672.57,-1197.77,70.94,79.48,0.06,2.23,32.96,57.17,59.14,36.1,27.44,-0.022000000000000002
185.98,40.34,420.26,4.121,-0.04,24.837,25.403000000000002,82.68,-55.85,-2678.42,-1194.0,60.79,95.6,0.05,2.24,32.95,57.24,58.98,36.36,27.43,-0.022000000000000002
185.99,40.34,420.12,4.008,-0.034,24.836,25.415,82.78,-38.43,-2682.37,-1183.24,45.53,110.48,0.03,2.27,32.96,56.95,58.7,36.39,27.41,-0.023
186.0,40.33,420.05,3.932,-0.037000000000000005,24.836,25.415,82.78,-20.64,-2673.76,-1158.25,26.33,120.47,0.02,2.31,32.94,56.87,58.53,36.37,27.42,-0.023
186.01,40.33,420.12,3.8489999999999998,-0.037000000000000005,24.838,25.414,83.08,-10.06,-2657.5,-1130.9,7.31,123.2,0.01,2.35,32.95,56.85,58.49,36.58,27.43,-0.023
186.02,40.34,420.26,3.763,-0.037000000000000005,24.844,25.414,82.83,-9.04,-2630.66,-1111.31,-4.74,118.93,0.01,2.37,32.96,56.87,58.35,36.6,27.42,-0.022000000000000002
186.03,40.35,420.39,3.678,-0.044000000000000004,24.84,25.410999999999998,82.83,-13.45,-2600.82,-1094.48,-11.12,109.46,0.01,2.38,32.94,56.62,58.36,36.61,27.41,-0.022000000000000002
186.04,40.37,420.53,3.6,-0.037000000000000005,24.84,25.416,82.83,-17.38,-2572.35,-1093.52,-9.04,97.36,0.02,2.35,32.92,56.55,58.12,36.4,27.43,-0.023
186.05,40.37,420.87,3.5039999999999996,-0.036000000000000004,24.835,25.404,82.63,-20.94,-2551.35,-1101.52,-1.33,84.33,0.02,2.32,32.93,56.47,58.08,36.19,27.43,-0.022000000000000002
186.06,40.38,420.94,3.425,-0.031,24.840999999999998,25.405,82.58,-23.59,-2536.54,-1116.39,10.47,72.66,0.02,2.27,32.92,56.55,57.98,36.13,27.41,-0.022000000000000002
186.07,40.39,421.08,3.3310000000000004,-0.039,24.842,25.405,82.83,-31.5,-2520.88,-1133.04,25.04,63.46,0.03,2.22,32.99,56.62,57.9,36.32,27.41,-0.022000000000000002
186.08,40.39,421.28,3.2510000000000003,-0.04,24.845,25.398000000000003,82.58,-39.05,-2500.44,-1156.74,42.17,59.81,0.03,2.16,32.93,56.73,57.65,36.32,27.43,-0.022000000000000002
186.09,40.38,421.42,3.162,-0.037000000000000005,24.845,25.386,81.97,-43.7,-2475.3,-1178.9,56.59,62.44,0.04,2.1,32.92,56.81,57.67,36.43,27.41,-0.021
186.1,40.38,421.21,3.068,-0.031,24.837,25.398000000000003,82.27,-40.41,-2451.72,-1196.06,65.37,71.87,0.03,2.05,32.92,56.82,57.59,36.55,27.4,-0.022000000000000002
186.11,40.38,421.21,2.991,-0.034,24.836,25.4,82.32,-30.44,-2428.27,-1203.22,65.49,86.06,0.03,2.02,32.92,56.87,57.5,36.86,27.42,-0.022000000000000002
186.12,40.37,421.21,2.903,-0.039,24.855999999999998,25.399,82.32,-12.32,-2410.52,-1199.97,56.92,102.93,0.01,2.01,32.89,56.81,57.37,36.83,27.41,-0.021
186.13,40.37,421.21,2.8110000000000004,-0.039,24.851999999999997,25.395,82.32,12.95,-2390.83,-1187.46,42.85,119.03,-0.01,2.01,32.92,56.87,57.28,37.05,27.4,-0.021
186.14,40.36,421.15,2.734,-0.03,24.843000000000004,25.395,82.27,43.78,-2364.97,-1168.26,27.1,133.08,-0.04,2.02,32.93,56.77,57.11,37.23,27.4,-0.022000000000000002
186.15,40.35,421.15,2.6439999999999997,-0.037000000000000005,24.857,25.394000000000002,82.27,63.12,-2333.33,-1149.48,12.81,139.09,-0.05,2.03,32.92,56.73,57.06,37.42,27.42,-0.021
186.16,40.36,421.28,2.5540000000000003,-0.033,24.859,25.39,82.22,60.91,-2301.76,-1129.04,-1.53,135.29,-0.05,2.04,32.92,56.68,56.94,37.58,27.41,-0.021
186.17,40.36,421.21,2.478,-0.037000000000000005,24.861,25.396,82.02,38.92,-2273.45,-1111.56,-12.69,122.9,-0.04,2.05,32.94,56.58,56.72,37.71,27.39,-0.021
186.18,40.35,420.87,2.397,-0.036000000000000004,24.857,25.415,82.27,15.13,-2241.58,-1102.97,-16.8,107.51,-0.01,2.03,32.98,56.44,56.59,37.72,27.41,-0.022000000000000002
186.19,40.35,420.94,2.314,-0.037000000000000005,24.863000000000003,25.409000000000002,82.12,-3.45,-2206.73,-1108.89,-11.25,91.86,0.0,1.99,32.96,56.6,56.4,37.78,27.42,-0.022000000000000002
186.2,40.35,421.01,2.2319999999999998,-0.047,24.869,25.41,82.02,-12.82,-2166.14,-1120.06,-0.02,79.26,0.01,1.93,32.97,56.81,56.26,37.78,27.4,-0.021
186.21,40.35,421.08,2.149,-0.044000000000000004,24.862,25.404,82.02,-20.22,-2118.0,-1133.96,15.02,69.97,0.02,1.87,33.02,56.95,56.14,38.1,27.39,-0.021
186.22,40.35,421.28,2.07,-0.036000000000000004,24.865,25.393,82.02,-32.0,-2064.35,-1155.25,33.25,63.87,0.03,1.79,33.08,56.82,56.09,38.18,27.42,-0.021
186.23,40.35,421.21,1.9780000000000002,-0.037000000000000005,24.866999999999997,25.401,81.87,-44.97,-2007.9,-1171.52,48.99,63.14,0.04,1.71,33.19,56.76,55.86,38.42,27.41,-0.021
186.24,40.36,421.15,1.895,-0.027999999999999997,24.862,25.41,81.92,-50.14,-1955.87,-1180.65,58.41,69.34,0.04,1.66,33.34,57.17,55.87,38.77,27.39,-0.022000000000000002
186.25,40.36,421.21,1.8159999999999998,-0.015,24.857,25.406999999999996,81.72,-46.43,-1906.88,-1184.83,59.43,81.07,0.04,1.61,33.35,57.14,55.7,39.33,27.41,-0.022000000000000002
186.26,40.35,421.28,1.732,-0.027000000000000003,24.873,25.401,81.72,-26.69,-1862.7,-1190.96,54.68,97.32,0.02,1.56,33.36,57.36,55.21,39.37,27.41,-0.021
186.27,40.35,421.28,1.6580000000000001,-0.031,24.877,25.399,81.77,6.72,-1822.88,-1188.87,42.94,114.37,-0.01,1.53,33.45,57.19,55.26,40.1,27.4,-0.021
186.28,40.35,421.15,1.577,-0.027999999999999997,24.879,25.408,81.72,40.12,-1781.07,-1176.41,26.81,127.42,-0.03,1.51,33.45,57.39,54.98,40.21,27.39,-0.021
186.29,40.35,421.28,1.4809999999999999,-0.025,24.88,25.404,81.36,54.39,-1737.13,-1154.39,9.5,131.56,-0.05,1.5,33.51,57.39,55.07,40.54,27.41,-0.021
186.3,40.34,421.15,1.389,-0.04,24.886,25.406999999999996,81.16,42.84,-1690.84,-1130.27,-6.23,126.26,-0.04,1.5,33.52,57.44,54.76,41.0,27.4,-0.021
186.31,40.34,421.08,1.298,-0.033,24.886999999999997,25.412,81.66,25.62,-1643.24,-1117.09,-15.24,116.74,-0.02,1.47,33.54,57.33,54.75,41.32,27.39,-0.021
186.32,40.34,421.08,1.225,-0.017,24.883000000000003,25.413,81.87,13.83,-1590.05,-1109.81,-18.6,105.08,-0.01,1.43,33.54,57.28,54.68,41.79,27.4,-0.021
186.33,40.34,421.21,1.133,-0.044000000000000004,24.895,25.403000000000002,82.12,16.36,-1532.07,-1109.56,-14.36,93.02,-0.01,1.38,33.51,57.43,54.44,41.73,27.41,-0.02
186.34,40.33,421.08,1.044,-0.037000000000000005,24.889,25.409000000000002,82.17,23.18,-1468.75,-1105.43,-5.09,81.09,-0.02,1.33,33.54,57.49,54.33,42.06,27.41,-0.02
186.35,40.35,421.15,0.966,-0.04,24.896,25.414,82.12,13.53,-1401.75,-1104.93,9.33,68.18,-0.01,1.27,33.55,57.59,54.16,42.73,27.39,-0.02
186.36,40.34,421.01,0.8809999999999999,-0.039,24.897,25.42,81.82,-16.57,-1331.33,-1114.68,27.37,57.44,0.01,1.19,33.54,57.65,54.16,43.15,27.41,-0.021
186.37,40.34,420.94,0.8,-0.031,24.892,25.425,81.82,-59.23,-1263.87,-1133.53,44.11,51.41,0.05,1.11,33.54,57.62,54.14,43.62,27.41,-0.021
186.38,40.34,420.8,0.706,-0.034,24.897,25.430999999999997,81.77,-105.18,-1197.18,-1151.25,55.07,51.38,0.09,1.04,33.54,57.63,53.91,44.2,27.4,-0.021
186.39,40.34,420.6,0.633,-0.027999999999999997,24.895,25.445999999999998,81.97,-141.86,-1139.81,-1164.63,58.19,58.18,0.12,0.98,33.52,57.57,53.77,44.82,27.4,-0.022000000000000002
186.4,40.33,420.39,0.536,-0.034,24.909000000000002,25.453000000000003,81.92,-158.13,-1082.54,-1167.03,52.04,71.7,0.14,0.93,33.49,57.49,53.63,45.4,27.42,-0.021
186.41,40.33,420.39,0.469,-0.039,24.897,25.451,82.17,-148.98,-1026.09,-1159.03,39.85,88.66,0.13,0.89,33.47,57.27,53.45,45.96,27.41,-0.022000000000000002
186.42,40.35,420.39,0.382,-0.03,24.909000000000002,25.463,82.17,-122.76,-964.94,-1151.52,25.65,104.06,0.11,0.84,33.45,57.19,53.29,46.52,27.4,-0.022000000000000002
186.43,40.36,420.6,0.303,-0.025,24.906,25.456,82.02,-96.39,-897.48,-1135.33,9.76,113.32,0.08,0.79,33.43,57.14,53.26,47.11,27.42,-0.022000000000000002
186.44,40.36,420.8,0.221,-0.034,24.909000000000002,25.447,82.22,-85.46,-825.65,-1114.27,-5.7,113.48,0.08,0.74,33.38,56.95,53.23,47.72,27.42,-0.021
186.45,40.37,420.87,0.133,-0.036000000000000004,24.901999999999997,25.449,82.47,-90.7,-755.87,-1094.95,-18.96,105.67,0.08,0.69,33.35,56.7,53.12,48.23,27.4,-0.022000000000000002
186.46,40.38,420.87,0.053,-0.033,24.906999999999996,25.455,82.47,-100.86,-683.91,-1082.1,-25.92,93.39,0.09,0.63,33.32,56.49,53.01,48.55,27.4,-0.022000000000000002
186.47,40.4,421.01,-0.026000000000000002,-0.027999999999999997,24.909000000000002,25.458000000000002,82.58,-101.59,-606.25,-1080.64,-24.79,80.04,0.09,0.56,33.29,56.01,53.06,49.01,27.42,-0.022000000000000002
186.48,40.39,421.08,-0.111,-0.039,24.901,25.451,82.42,-91.13,-528.29,-1091.32,-15.33,67.24,0.08,0.48,33.28,55.66,52.87,49.4,27.41,-0.022000000000000002
186.49,40.4,421.28,-0.196,-0.033,24.905,25.441999999999997,82.27,-77.25,-449.0,-1103.91,-1.59,54.99,0.07,0.41,33.24,55.12,52.83,49.77,27.4,-0.021
186.5,40.4,421.35,-0.265,-0.036000000000000004,24.92,25.436999999999998,82.17,-63.93,-372.34,-1117.9,15.15,45.74,0.06,0.33,33.23,54.79,52.84,50.16,27.41,-0.02
186.51,40.4,421.49,-0.35100000000000003,-0.043,24.909000000000002,25.429000000000002,82.42,-48.12,-292.2,-1128.69,31.06,41.65,0.04,0.26,33.22,54.37,52.77,50.71,27.42,-0.02
186.52,40.39,421.62,-0.431,-0.03,24.905,25.416999999999998,82.83,-25.52,-213.75,-1137.02,44.24,43.51,0.02,0.19,33.21,53.87,52.74,51.16,27.41,-0.02
186.53,40.39,421.69,-0.504,-0.039,24.913,25.41,83.18,2.55,-131.81,-1143.62,51.15,50.82,0.0,0.12,33.21,53.31,52.64,51.68,27.41,-0.02
186.54,40.38,421.56,-0.586,-0.034,24.909000000000002,25.415,83.23,37.44,-49.53,-1143.47,49.23,62.31,-0.03,0.04,33.21,52.77,52.58,52.07,27.42,-0.02
186.55,40.38,421.56,-0.667,-0.02,24.905,25.415,83.03,68.79,33.15,-1142.64,40.43,74.1,-0.06,-0.03,33.19,51.99,52.67,52.57,27.42,-0.02
186.56,40.38,421.42,-0.762,-0.046,24.916,25.42,82.73,93.73,114.7,-1126.88,22.76,83.73,-0.08,-0.1,33.17,51.66,52.47,52.86,27.41,-0.02
186.57,40.38,421.35,-0.8270000000000001,-0.044000000000000004,24.925,25.423000000000002,82.98,98.18,198.06,-1109.08,3.64,86.84,-0.09,-0.18,33.19,50.7,52.6,53.51,27.41,-0.02
186.58,40.37,421.15,-0.898,-0.034,24.913,25.432,83.13,79.11,284.18,-1090.47,-13.97,83.08,-0.07,-0.26,33.16,50.0,52.47,53.57,27.43,-0.02
186.59,40.37,420.8,-0.991,-0.037000000000000005,24.921999999999997,25.449,83.49,36.44,370.56,-1069.82,-28.39,72.22,-0.03,-0.35,33.17,49.22,52.52,54.26,27.42,-0.021
186.6,40.37,420.67,-1.057,-0.034,24.919,25.456999999999997,83.08,-9.72,451.46,-1054.83,-37.85,57.63,0.01,-0.43,33.15,48.4,52.27,54.09,27.41,-0.021
186.61,40.37,420.74,-1.133,-0.03,24.916999999999998,25.451999999999998,82.98,-35.51,531.79,-1050.95,-39.89,44.62,0.03,-0.51,33.17,47.51,52.47,54.45,27.43,-0.021
186.62,40.36,420.8,-1.224,-0.044000000000000004,24.925,25.441,82.68,-36.12,609.71,-1053.21,-35.63,33.56,0.03,-0.58,33.12,46.78,52.27,54.8,27.42,-0.02
186.63,40.37,420.94,-1.288,-0.039,24.921,25.438000000000002,82.32,-25.81,686.16,-1059.98,-24.76,23.35,0.02,-0.65,33.12,45.97,52.26,54.62,27.41,-0.02
186.64,40.37,420.94,-1.365,-0.04,24.921,25.438000000000002,82.02,-16.94,759.38,-1063.01,-9.43,13.9,0.02,-0.71,33.1,45.25,52.32,54.83,27.42,-0.02
186.65,40.37,421.08,-1.446,-0.031,24.92,25.426,82.07,-14.31,832.53,-1061.05,7.59,7.49,0.01,-0.78,33.08,44.47,52.3,54.71,27.43,-0.02
186.66,40.36,420.94,-1.5219999999999998,-0.034,24.916999999999998,25.427,81.51,-11.93,904.35,-1060.02,23.26,7.17,0.01,-0.85,33.05,43.76,52.27,54.83,27.42,-0.02
186.67,40.36,420.94,-1.599,-0.034,24.916999999999998,25.429000000000002,81.56,-9.43,975.93,-1062.11,33.45,12.5,0.01,-0.92,33.05,43.14,52.36,54.89,27.41,-0.02
186.68,40.37,420.67,-1.6740000000000002,-0.031,24.906,25.448,81.56,-4.14,1045.1,-1064.32,33.93,22.91,0.0,-0.98,33.03,42.23,52.18,54.95,27.43,-0.021
186.69,40.35,420.74,-1.7530000000000001,-0.03,24.905,25.430999999999997,81.51,-3.23,1109.87,-1067.88,25.47,33.59,0.0,-1.04,33.01,41.53,52.13,54.86,27.43,-0.021
186.7,40.36,420.6,-1.8230000000000002,-0.033,24.899,25.447,81.51,0.29,1175.21,-1059.2,7.96,43.26,0.0,-1.11,33.0,40.82,51.98,54.83,27.41,-0.022000000000000002
186.71,40.35,420.39,-1.905,-0.034,24.903000000000002,25.449,81.31,10.17,1237.71,-1045.87,-13.61,50.62,-0.01,-1.18,32.99,40.18,51.96,54.65,27.42,-0.021
186.72,40.35,420.53,-1.9869999999999999,-0.034,24.903000000000002,25.443,81.36,18.36,1303.76,-1035.42,-31.69,52.83,-0.02,-1.26,32.96,39.62,51.7,54.51,27.43,-0.021
186.73,40.35,420.46,-2.064,-0.027999999999999997,24.901,25.443,81.31,20.63,1371.96,-1020.52,-47.01,49.13,-0.02,-1.34,32.98,39.04,51.7,54.3,27.42,-0.021
186.74,40.35,420.39,-2.144,-0.037000000000000005,24.898000000000003,25.445,81.26,12.59,1441.87,-1013.08,-55.76,40.01,-0.01,-1.42,32.96,38.46,51.53,54.04,27.42,-0.022000000000000002
186.75,40.33,420.46,-2.2159999999999997,-0.033,24.893,25.430999999999997,81.31,4.33,1506.92,-1011.65,-59.16,28.09,0.0,-1.49,33.01,37.92,51.42,53.91,27.43,-0.021
186.76,40.33,420.46,-2.301,-0.031,24.88,25.43,81.36,-11.41,1569.37,-1014.71,-56.69,12.95,0.01,-1.55,32.92,37.56,51.31,53.44,27.43,-0.022000000000000002
186.77,40.34,420.39,-2.381,-0.037000000000000005,24.895,25.438000000000002,81.46,-36.26,1632.12,-1032.86,-43.45,-4.28,0.04,-1.58,32.91,36.97,51.16,53.13,27.42,-0.021
186.78,40.33,420.53,-2.465,-0.04,24.88,25.42,81.51,-65.27,1688.67,-1046.46,-28.07,-19.13,0.06,-1.61,33.03,36.51,51.25,52.88,27.42,-0.021
186.79,40.33,420.6,-2.546,-0.031,24.875,25.414,81.56,-85.15,1738.16,-1054.64,-12.77,-27.23,0.08,-1.65,32.92,36.09,51.16,52.54,27.44,-0.021
186.8,40.33,420.87,-2.637,-0.047,24.879,25.399,81.51,-78.03,1782.32,-1059.81,1.15,-24.14,0.07,-1.68,32.9,35.84,51.04,52.22,27.43,-0.02
186.81,40.33,420.94,-2.715,-0.03,24.868000000000002,25.39,81.56,-38.44,1825.97,-1065.63,12.0,-10.62,0.04,-1.71,32.9,35.44,50.87,51.98,27.42,-0.021
186.82,40.33,421.15,-2.792,-0.037000000000000005,24.866999999999997,25.379,81.61,25.27,1871.09,-1070.82,16.36,8.97,-0.02,-1.75,32.94,35.14,51.02,51.81,27.43,-0.02
186.83,40.33,421.35,-2.88,-0.033,24.865,25.365,81.77,96.81,1918.63,-1065.28,10.23,29.08,-0.09,-1.8,32.91,34.87,50.57,51.6,27.44,-0.02
186.84,40.33,421.42,-2.963,-0.034,24.862,25.355999999999998,81.72,160.91,1965.34,-1056.14,-4.18,45.56,-0.15,-1.86,32.89,34.7,50.69,51.46,27.42,-0.019
186.85,40.33,421.42,-3.07,-0.037000000000000005,24.853,25.355999999999998,81.87,203.17,2011.33,-1046.17,-21.88,54.77,-0.19,-1.92,32.92,34.2,50.51,51.25,27.42,-0.02
186.86,40.33,421.28,-3.1519999999999997,-0.04,24.853,25.362,81.82,208.18,2063.59,-1035.29,-39.22,53.88,-0.2,-1.99,32.9,33.95,50.37,51.15,27.44,-0.02
186.87,40.34,420.94,-3.222,-0.037000000000000005,24.846999999999998,25.384,81.82,169.62,2113.83,-1020.79,-54.49,42.49,-0.17,-2.07,32.92,33.76,50.23,50.63,27.43,-0.021
186.88,40.34,420.6,-3.3110000000000004,-0.033,24.842,25.401999999999997,81.77,98.01,2159.99,-1012.72,-65.5,24.82,-0.1,-2.13,32.91,33.63,50.14,50.57,27.42,-0.022000000000000002
186.89,40.34,420.26,-3.3989999999999996,-0.033,24.84,25.421,82.37,16.13,2204.25,-1007.44,-71.31,6.42,-0.02,-2.19,32.9,33.47,50.18,50.27,27.43,-0.023
186.9,40.32,420.05,-3.467,-0.036000000000000004,24.835,25.423000000000002,82.78,-52.03,2249.4,-1012.73,-68.73,-8.26,0.05,-2.22,32.92,33.2,50.12,49.9,27.44,-0.023
186.91,40.33,419.98,-3.5380000000000003,-0.037000000000000005,24.828000000000003,25.428,83.03,-89.57,2291.92,-1029.35,-57.33,-16.89,0.09,-2.23,32.92,33.09,50.01,49.75,27.42,-0.024
186.92,40.32,420.12,-3.615,-0.031,24.822,25.414,83.18,-100.38,2322.65,-1043.36,-43.71,-20.95,0.1,-2.23,32.92,32.85,50.0,49.51,27.42,-0.023
186.93,40.32,420.26,-3.719,-0.046,24.823,25.4,83.03,-92.01,2346.72,-1056.1,-28.24,-20.33,0.09,-2.22,32.91,32.92,49.98,49.46,27.44,-0.023
186.94,40.32,420.19,-3.79,-0.034,24.815,25.405,83.49,-78.23,2363.55,-1065.38,-13.5,-15.87,0.07,-2.22,32.92,32.74,49.97,49.22,27.44,-0.023
186.95,40.32,420.19,-3.8680000000000003,-0.031,24.811999999999998,25.4,82.58,-70.16,2378.36,-1077.34,1.23,-8.53,0.07,-2.21,32.93,32.73,49.92,49.01,27.42,-0.023
