ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
80.93,40.31,-0.067,-0.027999999999999997,25.068,-15.95,-1.05,-1125.0,27.25,-17.18,81.59,82.52,420.05,25.463,29.82,28.63,31.21
80.94,40.31,-0.079,-0.033,25.07,-4.45,-0.06,-1105.93,8.14,-8.45,85.65,82.52,420.26,25.451,29.86,28.54,31.38
80.95,40.31,-0.07200000000000001,-0.036000000000000004,25.069000000000003,21.74,3.08,-1082.78,-10.57,-0.73,84.17,82.73,420.32,25.447,29.9,28.68,31.27
80.96,40.31,-0.067,-0.037000000000000005,25.073,51.91,7.04,-1065.38,-24.39,2.54,76.41,83.03,420.53,25.434,29.91,28.68,31.27
80.97,40.3,-0.063,-0.036000000000000004,25.069000000000003,78.01,11.81,-1055.97,-31.87,1.14,64.19,83.49,420.67,25.42,29.91,28.65,31.27
80.98,40.31,-0.07200000000000001,-0.031,25.066999999999997,86.46,15.33,-1057.91,-31.25,-0.89,49.0,83.64,420.67,25.423000000000002,29.91,28.68,31.27
80.99,40.31,-0.069,-0.024,25.06,83.57,16.85,-1065.22,-24.76,-7.17,35.62,83.64,420.67,25.423000000000002,29.96,28.52,31.2
81.0,40.31,-0.075,-0.031,25.073,59.4,22.15,-1077.09,-10.42,-11.64,24.86,83.54,420.6,25.43,29.91,28.65,31.24
81.01,40.31,-0.064,-0.03,25.07,23.35,23.96,-1086.24,6.72,-12.68,19.17,83.18,420.6,25.427,29.96,28.65,31.21
81.02,40.31,-0.064,-0.036000000000000004,25.070999999999998,-11.58,28.62,-1096.83,25.64,-9.7,19.9,82.98,420.46,25.438000000000002,30.15,28.63,31.21
81.03,40.31,-0.063,-0.04,25.074,-33.05,25.5,-1105.35,40.33,-5.06,26.85,83.13,420.6,25.43,29.99,28.68,31.23
81.04,40.31,-0.061,-0.036000000000000004,25.069000000000003,-29.79,26.29,-1116.75,50.46,-4.6,39.78,83.28,420.39,25.44,29.9,28.45,31.36
81.05,40.3,-0.057,-0.027999999999999997,25.066,-11.17,22.68,-1124.61,52.35,-7.45,55.08,83.79,420.53,25.428,30.05,28.65,31.38
81.06,40.3,-0.073,-0.034,25.07,15.97,21.08,-1127.11,46.13,-12.2,69.92,83.94,420.53,25.426,30.12,28.62,31.12
81.07,40.31,-0.07,-0.036000000000000004,25.070999999999998,42.31,16.53,-1123.28,32.41,-17.35,81.42,83.94,420.67,25.423000000000002,29.83,28.71,31.12
81.08,40.31,-0.067,-0.043,25.075,60.61,14.78,-1107.5,14.01,-23.02,87.2,83.84,420.6,25.427,30.09,28.62,31.46
81.09,40.31,-0.076,-0.027000000000000003,25.069000000000003,64.59,12.81,-1091.98,-4.69,-27.21,85.59,83.59,420.67,25.426,30.01,28.66,31.36
81.1,40.3,-0.08,-0.031,25.066999999999997,53.9,13.26,-1068.86,-21.5,-26.43,77.75,83.89,420.74,25.416,29.86,28.6,31.46
81.11,40.31,-0.064,-0.031,25.066999999999997,26.69,17.3,-1055.76,-30.89,-20.71,64.21,84.3,420.67,25.423000000000002,30.12,28.73,31.24
81.12,40.3,-0.063,-0.039,25.066,-2.01,20.88,-1049.37,-33.62,-9.71,49.41,84.3,420.46,25.43,29.96,28.79,31.42
81.13,40.3,-0.063,-0.036000000000000004,25.066999999999997,-22.69,27.99,-1056.93,-26.55,2.02,35.66,83.89,420.53,25.426,29.91,28.65,31.24
81.14,40.3,-0.077,-0.034,25.064,-34.85,34.56,-1072.68,-12.72,10.58,24.11,83.33,420.46,25.433000000000003,30.04,28.74,31.0
81.15,40.3,-0.07200000000000001,-0.034,25.061999999999998,-31.92,37.78,-1090.28,5.8,12.43,18.6,83.28,420.53,25.428,29.9,28.66,31.08
81.16,40.32,-0.069,-0.03,25.064,-23.05,34.66,-1102.59,22.28,10.35,18.76,83.44,420.67,25.429000000000002,29.94,28.62,31.17
81.17,40.31,-0.073,-0.027000000000000003,25.063000000000002,-5.73,25.91,-1115.82,36.53,4.01,25.76,83.84,420.8,25.418000000000003,29.93,28.63,31.24
81.18,40.31,-0.077,-0.033,25.064,13.67,18.51,-1127.83,46.9,-6.75,37.47,83.79,420.8,25.418000000000003,29.98,28.68,31.24
81.19,40.31,-0.064,-0.034,25.061999999999998,28.86,12.95,-1138.01,50.97,-20.26,52.45,84.09,420.74,25.419,29.9,28.71,31.27
81.2,40.32,-0.063,-0.036000000000000004,25.065,30.68,12.76,-1139.04,46.92,-26.43,66.81,83.59,420.67,25.432,29.98,28.87,31.29
81.21,40.3,-0.077,-0.037000000000000005,25.065,26.68,11.71,-1134.62,35.55,-29.78,78.88,83.54,420.46,25.43,29.85,28.76,31.38
81.22,40.31,-0.077,-0.031,25.059,20.22,12.61,-1124.06,19.42,-24.48,85.6,83.44,420.53,25.430999999999997,29.82,28.77,31.33
81.23,40.3,-0.067,-0.037000000000000005,25.065,19.02,14.33,-1104.48,0.14,-16.95,86.28,83.64,420.53,25.428,29.83,28.74,31.33
81.24,40.31,-0.069,-0.036000000000000004,25.066999999999997,23.36,16.08,-1087.56,-15.88,-10.06,80.42,83.84,420.67,25.426,29.82,28.74,31.35
81.25,40.31,-0.07200000000000001,-0.03,25.061999999999998,32.41,16.52,-1070.32,-29.3,-2.19,69.56,83.79,420.67,25.423000000000002,29.85,28.62,31.35
81.26,40.31,-0.069,-0.036000000000000004,25.063000000000002,38.63,18.67,-1066.23,-33.08,3.28,55.14,83.74,420.74,25.421999999999997,29.82,28.74,31.27
81.27,40.31,-0.07,-0.027999999999999997,25.06,44.31,23.59,-1069.94,-30.13,3.42,40.89,83.54,420.74,25.421999999999997,29.78,28.77,31.26
81.28,40.32,-0.07,-0.033,25.068,41.08,29.49,-1081.55,-18.64,0.86,28.66,83.64,420.8,25.421,29.8,28.71,31.21
81.29,40.32,-0.07,-0.036000000000000004,25.055,29.66,34.1,-1092.85,-2.65,-2.8,20.87,83.79,420.8,25.421,29.83,28.74,31.21
81.3,40.32,-0.066,-0.04,25.063000000000002,11.31,38.07,-1104.2,16.33,-4.24,19.08,84.09,420.67,25.429000000000002,29.88,28.87,31.24
81.31,40.33,-0.073,-0.036000000000000004,25.065,-2.76,38.41,-1114.37,33.82,-4.06,23.63,84.14,420.67,25.438000000000002,30.02,28.8,31.24
81.32,40.32,-0.077,-0.031,25.061,-4.06,35.14,-1125.75,46.77,-3.42,33.38,83.89,420.74,25.428,29.78,28.74,31.29
81.33,40.32,-0.07200000000000001,-0.027000000000000003,25.057,12.55,30.97,-1140.58,53.81,-7.01,48.24,83.74,420.6,25.433000000000003,29.85,28.82,31.36
81.34,40.32,-0.075,-0.037000000000000005,25.065,34.79,23.94,-1145.3,50.51,-11.59,63.73,83.69,420.46,25.441,29.77,28.87,31.32
81.35,40.32,-0.073,-0.025,25.059,58.03,20.01,-1141.82,39.59,-16.23,77.33,83.59,420.53,25.436999999999998,29.99,28.96,31.61
81.36,40.31,-0.075,-0.066,25.076999999999998,74.05,16.51,-1132.57,23.52,-23.8,85.66,83.64,420.53,25.434,30.04,28.74,31.55
81.37,40.32,-0.079,-0.027999999999999997,25.058000000000003,81.2,17.11,-1114.59,4.93,-29.2,87.79,83.59,420.53,25.436999999999998,30.01,28.82,31.21
81.38,40.31,-0.051,-0.052000000000000005,25.069000000000003,71.65,17.68,-1092.78,-13.58,-35.38,82.81,83.38,420.39,25.443,30.07,28.76,31.33
81.39,40.31,-0.077,-0.03,25.061999999999998,38.08,18.62,-1076.08,-26.72,-33.16,71.12,83.23,420.32,25.447,30.04,28.93,31.32
81.4,40.32,-0.073,-0.031,25.061,-7.46,24.14,-1063.54,-33.24,-24.45,56.25,82.78,420.26,25.454,29.91,28.59,31.27
81.41,40.32,-0.075,-0.027999999999999997,25.055999999999997,-53.77,27.66,-1062.84,-32.45,-7.04,40.27,82.83,420.05,25.465999999999998,29.82,28.71,31.15
81.42,40.31,-0.063,-0.037000000000000005,25.063000000000002,-79.82,32.9,-1071.98,-22.19,8.79,27.58,83.33,420.12,25.459,29.85,28.63,31.58
81.43,40.31,-0.06,-0.037000000000000005,25.063000000000002,-80.69,38.14,-1082.74,-7.57,18.55,19.54,83.23,420.12,25.456,29.82,28.74,31.06
81.44,40.31,-0.08,-0.03,25.059,-63.63,40.6,-1098.08,11.44,20.64,17.29,83.59,420.39,25.443,29.85,28.68,31.12
81.45,40.31,-0.067,-0.027999999999999997,25.064,-35.63,40.32,-1108.75,29.35,15.26,21.24,83.69,420.46,25.438000000000002,29.74,28.59,31.27
81.46,40.3,-0.057999999999999996,-0.037000000000000005,25.061,-2.11,37.94,-1123.49,44.83,3.81,31.11,83.49,420.67,25.416999999999998,29.83,28.65,31.21
81.47,40.3,-0.069,-0.027999999999999997,25.058000000000003,27.33,31.01,-1132.9,51.92,-11.11,44.97,83.64,420.53,25.423000000000002,29.85,28.73,31.23
81.48,40.3,-0.061,-0.03,25.061999999999998,41.25,24.66,-1140.29,51.77,-23.31,59.48,83.79,420.46,25.43,29.8,28.7,31.38
81.49,40.3,-0.064,-0.037000000000000005,25.066999999999997,43.66,19.57,-1141.9,44.03,-27.64,73.27,84.55,420.39,25.434,29.77,28.82,31.18
81.5,40.29,-0.064,-0.033,25.07,38.18,15.63,-1134.12,28.91,-27.23,82.73,85.21,420.32,25.432,29.69,28.68,31.23
81.51,40.3,-0.08,-0.036000000000000004,25.061,37.27,12.43,-1119.25,10.26,-22.47,87.13,85.51,420.32,25.435,29.82,28.65,31.24
81.52,40.29,-0.07,-0.044000000000000004,25.066,37.42,11.45,-1098.83,-8.27,-18.22,84.32,85.31,420.32,25.432,29.83,28.62,31.23
81.53,40.28,-0.07,-0.031,25.066999999999997,39.58,11.75,-1078.96,-23.89,-13.7,76.14,84.75,420.46,25.415,29.83,28.76,31.23
81.54,40.28,-0.073,-0.039,25.068,33.39,16.62,-1068.44,-30.99,-8.66,62.75,84.35,420.32,25.423000000000002,29.99,28.59,31.26
81.55,40.28,-0.073,-0.031,25.059,22.09,20.77,-1065.6,-31.75,-1.99,47.44,84.24,420.32,25.423000000000002,30.01,28.6,31.24
81.56,40.28,-0.075,-0.033,25.06,14.13,22.39,-1074.36,-24.87,2.74,33.96,84.5,420.26,25.43,29.91,28.6,31.21
81.57,40.28,-0.076,-0.024,25.066,6.28,24.74,-1089.24,-10.6,4.1,23.65,84.55,420.26,25.427,29.93,28.63,31.2
81.58,40.28,-0.067,-0.034,25.066,-1.61,22.5,-1102.85,6.78,2.31,18.66,84.55,420.39,25.419,30.04,28.73,31.18
81.59,40.27,-0.063,-0.039,25.061999999999998,-7.86,17.42,-1113.44,24.14,-0.26,19.68,84.3,420.53,25.405,30.1,28.63,31.3
81.6,40.27,-0.064,-0.033,25.06,-7.65,12.84,-1127.19,40.49,-5.28,27.35,83.99,420.46,25.409000000000002,29.85,28.59,31.21
81.61,40.28,-0.07,-0.031,25.063000000000002,-2.18,8.81,-1135.13,50.06,-11.38,39.91,83.74,420.39,25.421999999999997,30.07,28.65,31.24
81.62,40.28,-0.06,-0.036000000000000004,25.066999999999997,3.82,5.32,-1145.71,52.83,-17.37,54.55,83.38,420.32,25.426,29.99,28.54,31.32
81.63,40.28,-0.07,-0.039,25.066,11.26,3.7,-1145.84,46.44,-19.31,68.86,83.38,420.12,25.436,30.17,28.7,31.38
81.64,40.28,-0.069,-0.03,25.07,18.46,0.43,-1140.29,32.86,-17.21,80.14,83.33,420.12,25.436,29.88,28.74,31.14
81.65,40.29,-0.077,-0.018000000000000002,25.064,29.38,-0.82,-1123.8,14.26,-21.31,86.33,83.33,420.26,25.436,30.02,28.65,31.47
81.66,40.28,-0.07,-0.022000000000000002,25.064,36.33,-1.89,-1099.1,-6.42,-24.22,85.91,83.03,420.32,25.423000000000002,29.98,28.63,31.39
81.67,40.3,-0.08800000000000001,-0.027000000000000003,25.069000000000003,29.59,-0.04,-1081.57,-21.57,-27.89,78.01,83.08,420.32,25.435,29.83,28.7,31.38
81.68,40.3,-0.061,-0.033,25.07,3.24,1.96,-1068.71,-31.58,-27.25,64.49,83.23,420.26,25.445,29.88,28.63,31.27
81.69,40.31,-0.057,-0.037000000000000005,25.066999999999997,-39.79,4.12,-1067.24,-33.25,-19.82,47.86,83.13,420.19,25.451999999999998,29.9,28.71,31.39
81.7,40.32,-0.075,-0.036000000000000004,25.069000000000003,-83.54,5.68,-1072.68,-27.53,-7.66,32.4,83.23,420.05,25.469,30.02,28.68,31.27
81.71,40.32,-0.076,-0.02,25.061999999999998,-116.59,5.85,-1079.21,-15.92,5.81,20.32,83.28,420.19,25.461,30.02,28.49,30.85
81.72,40.33,-0.079,-0.03,25.066,-127.3,8.48,-1087.21,0.79,16.38,14.68,83.64,420.26,25.46,29.96,28.66,31.06
81.73,40.33,-0.079,-0.031,25.069000000000003,-114.9,10.34,-1096.28,19.1,21.75,15.9,83.13,420.53,25.445999999999998,29.86,28.74,31.14
81.74,40.33,-0.07200000000000001,-0.027000000000000003,25.063000000000002,-82.4,12.06,-1106.46,35.67,23.59,22.76,82.88,420.67,25.438000000000002,29.99,28.66,31.06
81.75,40.33,-0.085,-0.027999999999999997,25.066,-28.4,12.32,-1121.29,49.04,17.53,36.26,82.63,420.94,25.421,30.01,28.63,31.14
81.76,40.34,-0.07200000000000001,-0.033,25.07,29.25,10.29,-1129.32,53.21,4.68,52.2,82.63,421.15,25.415,29.99,28.7,31.23
81.77,40.34,-0.075,-0.036000000000000004,25.070999999999998,78.14,9.45,-1134.27,50.53,-10.46,68.47,82.68,421.08,25.416,29.98,28.7,31.2
81.78,40.34,-0.067,-0.027000000000000003,25.065,106.11,7.61,-1130.95,38.65,-24.71,80.88,82.58,420.87,25.428,29.75,28.73,31.21
81.79,40.33,-0.075,-0.037000000000000005,25.075,114.98,5.87,-1118.6,21.22,-34.84,88.19,82.63,420.74,25.434,30.02,28.66,31.11
81.8,40.34,-0.069,-0.033,25.068,101.05,3.31,-1100.19,1.83,-37.26,88.37,82.47,420.74,25.436999999999998,30.04,28.74,31.18
81.81,40.33,-0.07,-0.04,25.068,72.19,4.44,-1078.51,-15.69,-31.08,81.72,82.58,420.46,25.45,30.05,28.79,31.18
81.82,40.33,-0.069,-0.031,25.061,40.59,5.52,-1061.26,-29.04,-15.86,69.78,82.68,420.6,25.439,30.02,28.76,31.17
81.83,40.33,-0.073,-0.037000000000000005,25.055999999999997,21.5,11.11,-1051.35,-34.55,-1.69,55.56,82.58,420.46,25.447,29.9,28.79,31.08
81.84,40.32,-0.066,-0.036000000000000004,25.079,17.33,18.19,-1053.93,-30.89,6.97,41.26,82.52,420.46,25.444000000000003,29.96,28.9,31.05
81.85,40.32,-0.07200000000000001,-0.034,25.072,22.2,24.72,-1066.41,-19.33,5.95,29.47,82.47,420.6,25.436,30.02,28.74,31.06
81.86,40.33,-0.069,-0.036000000000000004,25.066999999999997,21.75,31.4,-1077.81,-3.19,0.46,21.88,82.58,420.6,25.441999999999997,30.07,28.77,31.05
81.87,40.34,-0.07200000000000001,-0.027999999999999997,25.07,9.24,35.92,-1086.34,14.02,-3.52,19.06,82.42,420.53,25.449,30.09,28.8,31.2
81.88,40.34,-0.069,-0.027000000000000003,25.061,-5.28,35.62,-1102.02,33.05,-4.88,22.47,82.42,420.46,25.453000000000003,29.85,28.76,31.06
81.89,40.33,-0.075,-0.033,25.068,-7.89,33.15,-1112.45,46.36,-4.44,32.61,82.32,420.67,25.438000000000002,30.04,28.76,31.11
81.9,40.33,-0.064,-0.027999999999999997,25.066,2.49,28.29,-1125.58,53.29,-7.21,46.52,82.63,420.74,25.434,30.02,28.77,31.11
81.91,40.33,-0.07,-0.022000000000000002,25.064,24.83,23.9,-1130.63,50.97,-11.24,62.29,83.18,420.67,25.438000000000002,30.02,28.66,31.12
81.92,40.34,-0.069,-0.033,25.066,48.62,18.82,-1131.11,41.46,-14.14,76.19,83.44,420.6,25.445,29.91,28.71,31.33
81.93,40.34,-0.07200000000000001,-0.017,25.063000000000002,68.93,15.44,-1120.51,24.58,-17.64,85.29,83.64,420.8,25.435,30.26,28.8,31.26
81.94,40.35,-0.07,-0.047,25.073,84.46,15.32,-1103.03,5.62,-18.63,88.45,83.28,420.87,25.434,29.88,28.77,31.05
81.95,40.35,-0.069,-0.04,25.066999999999997,91.19,16.98,-1080.82,-12.41,-19.7,84.34,83.03,420.87,25.434,30.18,28.87,31.08
81.96,40.35,-0.069,-0.017,25.063000000000002,89.83,18.59,-1065.1,-25.6,-20.94,74.69,82.93,421.01,25.426,29.93,28.8,31.29
81.97,40.35,-0.076,-0.024,25.066,72.03,21.39,-1053.51,-32.69,-19.45,60.51,83.28,421.01,25.426,29.96,28.9,31.36
81.98,40.34,-0.069,-0.037000000000000005,25.070999999999998,40.79,25.79,-1055.93,-31.35,-13.03,44.54,83.74,420.87,25.430999999999997,30.07,28.85,30.94
81.99,40.35,-0.083,-0.02,25.06,6.73,26.52,-1065.23,-23.26,-4.66,30.14,83.69,420.74,25.443,29.86,28.65,31.05
82.0,40.34,-0.073,-0.037000000000000005,25.066999999999997,-18.9,28.49,-1080.68,-7.43,1.47,20.36,83.69,420.74,25.44,29.98,28.93,31.29
82.01,40.34,-0.07200000000000001,-0.025,25.061,-32.43,26.74,-1093.52,10.88,6.33,16.96,83.94,420.67,25.441,30.01,28.79,31.11
82.02,40.32,-0.075,-0.03,25.061,-31.79,21.63,-1108.03,28.54,7.15,19.96,83.18,420.67,25.432,29.98,28.99,31.26
82.03,40.32,-0.08,-0.036000000000000004,25.065,-16.38,16.41,-1115.96,41.43,2.87,29.04,83.03,420.74,25.428,29.96,29.0,31.15
82.04,40.31,-0.07,-0.039,25.068,10.59,12.37,-1129.68,50.02,-6.42,43.56,83.44,420.94,25.406999999999996,30.01,28.85,31.29
82.05,40.3,-0.069,-0.036000000000000004,25.066999999999997,31.29,11.55,-1135.49,50.57,-17.65,58.9,82.98,420.67,25.414,30.01,28.83,31.21
82.06,40.3,-0.076,-0.024,25.061999999999998,43.06,12.53,-1135.77,43.19,-24.05,73.13,82.88,420.46,25.43,30.02,28.83,31.21
82.07,40.29,-0.07200000000000001,-0.044000000000000004,25.068,45.81,15.81,-1129.17,30.01,-29.24,82.9,82.68,420.53,25.42,29.98,28.87,31.26
82.08,40.29,-0.054000000000000006,-0.03,25.061,43.45,18.0,-1113.54,11.95,-32.24,87.41,82.68,420.32,25.429000000000002,30.02,28.66,31.27
82.09,40.28,-0.07,-0.03,25.066,30.49,17.6,-1094.22,-6.88,-32.39,84.33,82.58,420.26,25.43,30.01,28.8,31.27
82.1,40.27,-0.073,-0.027000000000000003,25.053,8.2,17.98,-1075.18,-22.44,-24.48,75.26,82.52,420.19,25.429000000000002,30.02,28.79,31.24
82.11,40.28,-0.073,-0.033,25.064,-18.38,17.92,-1061.95,-32.29,-11.57,61.6,82.58,420.26,25.43,30.02,28.77,31.18
82.12,40.28,-0.07,-0.037000000000000005,25.061,-34.2,18.71,-1060.83,-33.52,5.12,46.49,82.58,420.19,25.432,30.02,28.76,31.12
82.13,40.29,-0.075,-0.031,25.059,-30.24,21.63,-1069.23,-27.13,14.81,33.51,82.42,420.39,25.425,30.04,28.6,31.23
82.14,40.28,-0.077,-0.039,25.068,-14.83,27.63,-1080.76,-13.32,14.27,24.36,82.47,420.19,25.432,30.04,28.73,31.08
82.15,40.29,-0.069,-0.027999999999999997,25.072,-2.8,32.82,-1092.44,4.32,6.67,19.59,82.47,420.39,25.425,30.07,28.73,31.08
82.16,40.29,-0.069,-0.033,25.066,2.02,36.81,-1106.97,24.59,-2.91,20.67,82.37,420.39,25.425,30.12,28.71,31.05
82.17,40.29,-0.075,-0.027999999999999997,25.061999999999998,-1.98,37.09,-1116.91,40.09,-16.68,27.4,82.42,420.39,25.428,30.1,28.68,31.08
82.18,40.28,-0.067,-0.025,25.053,-17.52,35.15,-1129.64,51.44,-27.35,38.27,82.42,420.39,25.421999999999997,30.36,28.83,30.92
82.19,40.3,-0.067,-0.025,25.063000000000002,-39.63,29.53,-1134.24,52.89,-31.82,52.23,82.47,420.12,25.447,30.25,28.87,31.14
82.2,40.3,-0.069,-0.025,25.061,-63.38,25.09,-1136.84,47.15,-29.46,65.96,82.42,419.91,25.46,30.2,28.8,31.17
82.21,40.3,-0.06,-0.033,25.068,-74.81,22.68,-1129.73,33.64,-17.93,77.3,82.42,419.98,25.456,29.86,28.96,31.2
82.22,40.3,-0.066,-0.018000000000000002,25.058000000000003,-64.63,19.99,-1119.68,16.24,-8.82,84.19,82.52,420.26,25.441999999999997,30.05,28.76,31.05
82.23,40.3,-0.07,-0.039,25.068,-37.34,19.09,-1097.97,-3.84,-6.29,84.87,82.88,420.39,25.436999999999998,30.18,28.93,31.35
82.24,40.31,-0.077,-0.066,25.076999999999998,-8.75,21.2,-1078.09,-20.1,-8.91,78.91,83.13,420.53,25.434,30.13,28.76,31.0
82.25,40.31,-0.085,-0.027000000000000003,25.065,1.84,25.49,-1065.33,-30.17,-10.37,66.67,83.08,420.53,25.434,30.13,28.9,31.18
82.26,40.32,-0.067,-0.03,25.064,-6.55,30.4,-1058.14,-33.84,-5.38,51.4,83.03,420.46,25.441,29.82,28.91,31.05
82.27,40.33,-0.091,-0.049,25.074,-23.89,37.74,-1064.45,-28.23,-1.3,36.15,82.73,420.46,25.447,29.86,28.9,31.05
82.28,40.33,-0.094,-0.039,25.066,-40.75,43.51,-1073.01,-16.2,4.18,23.81,82.63,420.46,25.447,29.86,28.83,30.98
82.29,40.34,-0.077,-0.027000000000000003,25.061,-50.27,46.59,-1085.13,0.62,4.8,17.05,82.58,420.46,25.453000000000003,30.02,28.74,30.89
82.3,40.33,-0.066,-0.037000000000000005,25.063000000000002,-55.46,45.73,-1096.84,18.36,-1.6,16.66,82.83,420.53,25.445999999999998,30.1,28.71,31.21
82.31,40.33,-0.067,-0.034,25.064,-61.71,41.9,-1107.38,34.71,-9.53,22.36,82.88,420.6,25.441999999999997,30.1,28.7,31.02
82.32,40.34,-0.076,-0.031,25.063000000000002,-71.22,37.22,-1120.08,46.77,-14.41,32.51,82.93,420.53,25.451999999999998,29.98,28.76,31.09
82.33,40.36,-0.075,-0.04,25.066999999999997,-77.64,31.04,-1129.33,50.96,-15.42,46.37,83.23,420.53,25.464000000000002,29.99,28.85,31.21
82.34,40.36,-0.079,-0.027000000000000003,25.061,-74.95,25.15,-1132.25,46.72,-10.96,61.18,82.83,420.39,25.469,29.99,28.77,31.17
82.35,40.37,-0.069,-0.033,25.064,-54.6,24.85,-1132.16,36.47,-7.86,74.99,82.63,420.53,25.467,30.01,28.76,31.14
82.36,40.36,-0.07200000000000001,-0.027999999999999997,25.055999999999997,-20.39,24.38,-1122.17,20.46,-7.73,84.34,82.93,420.74,25.451,30.01,28.76,31.2
82.37,40.37,-0.073,-0.024,25.066,14.38,23.93,-1106.35,2.39,-12.99,86.88,83.28,420.87,25.449,30.01,28.8,31.17
82.38,40.37,-0.076,-0.033,25.064,33.72,25.8,-1085.97,-14.51,-16.38,81.89,83.28,420.94,25.448,30.04,28.66,31.21
82.39,40.38,-0.079,-0.031,25.055,32.55,26.98,-1067.72,-27.65,-13.89,70.55,83.23,421.08,25.441999999999997,29.99,28.77,31.18
82.4,40.37,-0.075,-0.037000000000000005,25.061,18.79,27.71,-1062.01,-32.78,-5.71,55.46,82.98,421.08,25.439,30.02,28.74,31.11
82.41,40.37,-0.073,-0.033,25.06,7.7,24.3,-1066.45,-30.97,3.89,40.47,82.88,421.01,25.441,30.04,28.7,31.27
82.42,40.37,-0.07,-0.036000000000000004,25.069000000000003,3.52,22.54,-1079.65,-20.55,7.83,28.37,82.68,421.01,25.438000000000002,29.99,28.65,31.06
82.43,40.36,-0.07200000000000001,-0.03,25.061999999999998,3.71,20.09,-1088.21,-6.54,6.03,20.67,82.52,420.94,25.439,30.02,28.65,31.09
82.44,40.36,-0.06,-0.034,25.061999999999998,3.76,18.52,-1103.52,13.03,1.21,18.69,82.68,421.15,25.424,30.04,28.65,31.06
82.45,40.35,-0.069,-0.036000000000000004,25.065,2.8,17.55,-1116.62,31.01,-5.44,23.06,82.88,421.08,25.421999999999997,30.04,28.71,31.08
82.46,40.34,-0.07,-0.033,25.068,-3.22,15.7,-1128.21,45.01,-11.78,32.01,83.33,420.87,25.430999999999997,29.88,28.66,31.2
82.47,40.33,-0.07,-0.03,25.061,-6.31,12.96,-1139.53,52.45,-17.89,45.24,83.49,420.74,25.434,29.9,28.71,31.12
82.48,40.31,-0.075,-0.036000000000000004,25.063000000000002,-4.67,11.5,-1142.16,51.66,-19.44,60.62,83.49,420.6,25.43,29.98,28.91,31.2
82.49,40.31,-0.066,-0.034,25.064,-1.67,9.09,-1140.79,42.66,-16.96,73.83,83.23,420.39,25.443,30.05,28.65,31.18
82.5,40.3,-0.077,-0.027999999999999997,25.06,15.13,5.81,-1133.68,26.84,-10.47,84.13,83.03,420.32,25.435,30.28,28.76,30.95
82.51,40.29,-0.07200000000000001,-0.031,25.065,40.36,4.0,-1121.43,8.23,-0.8,87.9,82.93,420.39,25.428,30.05,28.82,31.44
82.52,40.28,-0.069,-0.022000000000000002,25.06,74.88,-3.42,-1102.87,-11.57,0.69,85.6,82.83,420.46,25.415,29.91,28.76,31.53
82.53,40.28,-0.073,-0.024,25.06,108.18,-10.58,-1088.84,-26.02,-0.06,77.07,82.73,420.6,25.406999999999996,29.9,28.93,31.41
82.54,40.28,-0.053,-0.04,25.068,131.02,-11.14,-1077.6,-32.93,-3.15,64.4,82.68,420.74,25.398000000000003,30.21,28.74,31.3
82.55,40.28,-0.057,-0.036000000000000004,25.065,132.18,-9.67,-1073.65,-32.62,-8.96,49.22,82.42,420.67,25.403000000000002,30.01,29.0,31.3
82.56,40.27,-0.083,-0.033,25.064,112.69,-3.2,-1079.25,-24.17,-13.74,35.24,82.88,420.53,25.408,30.1,28.91,31.36
82.57,40.27,-0.07200000000000001,-0.03,25.061999999999998,76.09,2.71,-1088.33,-9.46,-17.54,24.81,82.93,420.39,25.416,30.15,28.74,31.02
82.58,40.28,-0.076,-0.039,25.064,28.31,8.8,-1099.38,9.23,-14.58,19.18,83.03,420.19,25.432,30.15,28.77,31.29
82.59,40.28,-0.066,-0.033,25.066,-11.01,12.64,-1108.38,27.78,-6.32,20.39,83.44,420.32,25.426,30.17,28.83,31.06
82.6,40.27,-0.079,-0.031,25.059,-25.86,12.92,-1118.95,42.48,4.56,28.3,83.08,420.32,25.42,30.18,28.88,31.26
82.61,40.28,-0.075,-0.034,25.061999999999998,-6.43,8.9,-1129.77,51.57,9.51,42.25,83.03,420.46,25.415,30.2,28.91,31.35
82.62,40.28,-0.064,-0.031,25.061,39.84,5.32,-1136.92,52.19,9.9,58.65,83.03,420.53,25.410999999999998,30.2,28.83,31.27
82.63,40.28,-0.077,-0.034,25.061999999999998,100.13,0.89,-1141.62,44.84,-1.41,74.69,82.58,420.8,25.397,30.26,28.82,31.32
82.64,40.29,-0.07,-0.027000000000000003,25.061,150.23,-0.98,-1134.82,29.88,-18.88,86.5,82.73,420.67,25.408,30.13,28.83,31.32
82.65,40.29,-0.067,-0.027000000000000003,25.063000000000002,169.86,-2.83,-1119.56,10.77,-37.35,91.45,82.73,420.8,25.403000000000002,30.17,28.82,31.38
82.66,40.29,-0.073,-0.033,25.058000000000003,148.62,0.31,-1096.64,-8.27,-46.27,87.65,82.58,420.67,25.410999999999998,30.17,28.83,31.35
82.67,40.3,-0.066,-0.033,25.068,100.61,5.61,-1073.36,-23.03,-41.41,77.67,82.63,420.6,25.418000000000003,30.12,28.85,31.33
82.68,40.3,-0.064,-0.036000000000000004,25.069000000000003,41.77,13.19,-1057.22,-31.19,-28.49,63.1,82.58,420.53,25.423000000000002,30.04,28.79,31.32
