ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
79.62,40.34,-0.073,-0.015,21.68,-265.24,76.41,-1145.7,-21.41,5.44,-53.39,82.22,485.01,22.068,29.01,25.79,31.2
79.63,40.36,-0.067,-0.06,21.701,-284.49,74.56,-1139.03,-2.81,0.53,-46.54,82.52,485.08,22.073,28.94,26.05,31.11
79.64,40.37,-0.079,-0.018000000000000002,21.686999999999998,-301.78,74.48,-1123.51,7.9,-2.76,-32.58,82.47,485.01,22.083000000000002,28.99,25.88,30.92
79.65,40.37,-0.07200000000000001,-0.027999999999999997,21.686,-319.04,76.69,-1104.17,8.63,-2.34,-16.14,82.42,485.01,22.086,29.02,25.97,30.88
79.66,40.38,-0.07200000000000001,-0.025,21.685,-329.54,80.56,-1085.74,-1.62,4.21,-0.6,82.47,485.08,22.085,28.96,25.97,30.94
79.67,40.38,-0.069,-0.03,21.684,-325.67,84.28,-1067.63,-21.0,13.01,10.03,82.42,485.36,22.075,29.05,25.94,31.06
79.68,40.37,-0.079,-0.039,21.69,-301.77,87.98,-1061.03,-41.85,21.34,13.12,82.37,485.42,22.065,29.1,25.94,31.06
79.69,40.37,-0.076,-0.03,21.688000000000002,-264.9,90.86,-1060.31,-61.48,25.56,8.09,82.37,485.56,22.058000000000003,29.12,25.96,30.97
79.7,40.36,-0.069,-0.04,21.689,-225.8,91.35,-1068.46,-73.84,26.54,-3.52,82.98,485.9,22.038,29.1,25.93,30.92
79.71,40.34,-0.067,-0.03,21.686,-193.76,88.42,-1088.15,-75.16,24.66,-19.51,83.44,485.83,22.031,29.2,25.83,31.03
79.72,40.34,-0.064,-0.03,21.691999999999997,-167.54,84.47,-1111.82,-66.19,22.59,-34.74,83.49,485.9,22.025,29.01,25.93,30.98
79.73,40.33,-0.07,-0.033,21.691,-151.65,77.96,-1135.2,-49.54,16.59,-45.94,83.49,486.04,22.016,28.97,25.85,30.95
79.74,40.31,-0.069,-0.027000000000000003,21.691,-149.35,75.67,-1150.02,-28.09,8.68,-50.68,83.44,485.83,22.016,29.01,25.91,30.95
79.75,40.3,-0.063,-0.031,21.689,-155.56,73.47,-1148.83,-8.05,0.34,-46.14,83.38,485.56,22.023000000000003,28.97,25.88,30.94
79.76,40.3,-0.075,-0.033,21.693,-173.56,74.59,-1136.7,6.52,-7.75,-35.01,83.33,485.29,22.03,29.13,25.94,30.98
79.77,40.28,-0.066,-0.027000000000000003,21.686999999999998,-199.85,75.37,-1117.03,10.76,-10.05,-19.38,83.38,484.95,22.035999999999998,29.04,26.05,30.83
79.78,40.27,-0.079,-0.027000000000000003,21.685,-227.06,77.98,-1096.43,4.27,-4.96,-3.59,83.23,484.74,22.041999999999998,29.04,26.0,30.91
79.79,40.25,-0.076,-0.018000000000000002,21.683000000000003,-241.59,81.62,-1077.23,-12.75,3.95,8.36,83.08,484.6,22.035999999999998,29.01,26.07,30.97
79.8,40.24,-0.07200000000000001,-0.031,21.683000000000003,-235.11,82.58,-1067.95,-33.8,9.91,14.21,83.08,484.67,22.03,29.05,26.08,31.0
79.81,40.23,-0.07,-0.031,21.695,-216.37,84.11,-1062.77,-55.58,12.86,11.75,82.88,484.6,22.026,29.26,26.07,30.88
79.82,40.22,-0.07,-0.034,21.691999999999997,-196.61,85.83,-1068.64,-70.48,14.3,1.39,82.98,484.54,22.021,28.94,25.91,30.85
79.83,40.21,-0.07200000000000001,-0.039,21.69,-185.6,85.04,-1081.73,-76.09,14.66,-13.85,82.93,484.67,22.01,29.24,26.21,30.86
79.84,40.21,-0.07200000000000001,-0.027000000000000003,21.686999999999998,-184.1,82.25,-1101.13,-71.52,12.05,-30.84,82.88,484.4,22.022,28.91,25.87,30.89
79.85,40.2,-0.069,-0.008,21.680999999999997,-190.54,80.33,-1124.7,-56.85,9.27,-44.45,82.88,484.33,22.023000000000003,28.91,25.96,31.24
79.86,40.2,-0.075,-0.027000000000000003,21.683000000000003,-202.87,78.23,-1138.45,-37.04,8.07,-51.79,82.73,484.12,22.029,29.04,25.96,30.8
79.87,40.2,-0.06,-0.033,21.688000000000002,-218.75,75.39,-1144.25,-15.05,6.59,-51.08,82.78,484.06,22.033,28.96,25.8,31.17
79.88,40.2,-0.066,-0.03,21.688000000000002,-231.27,75.14,-1133.91,1.49,3.38,-42.48,82.63,484.12,22.029,29.31,25.91,31.12
79.89,40.22,-0.07,-0.027000000000000003,21.693,-237.18,76.05,-1116.46,9.57,3.36,-27.06,82.63,484.06,22.045,29.16,25.91,31.0
79.9,40.22,-0.069,-0.034,21.694000000000003,-243.62,76.76,-1098.52,7.16,2.27,-10.61,82.52,484.19,22.039,29.1,25.9,31.21
79.91,40.24,-0.07200000000000001,-0.025,21.686,-245.01,77.73,-1084.59,-4.92,3.17,3.77,82.78,484.4,22.04,29.04,25.87,31.12
79.92,40.25,-0.073,-0.025,21.688000000000002,-239.57,80.64,-1068.97,-26.52,6.33,12.16,82.58,484.74,22.031999999999996,29.28,25.91,31.02
79.93,40.26,-0.076,-0.039,21.69,-227.2,82.99,-1067.94,-46.98,7.41,13.06,82.47,485.01,22.025,29.23,25.96,31.32
79.94,40.28,-0.061,-0.037000000000000005,21.689,-216.22,85.96,-1069.62,-65.24,9.19,5.83,82.58,485.01,22.031999999999996,29.16,25.96,31.23
79.95,40.28,-0.069,-0.027999999999999997,21.686,-212.89,88.38,-1081.06,-75.14,12.21,-8.12,82.98,484.81,22.044,29.21,25.96,30.8
79.96,40.28,-0.079,-0.027999999999999997,21.686,-215.79,88.38,-1098.54,-74.26,13.52,-24.44,83.08,484.67,22.05,29.24,26.0,31.15
79.97,40.28,-0.07,-0.034,21.688000000000002,-220.47,85.93,-1121.77,-62.31,15.17,-39.31,83.33,484.6,22.054000000000002,29.23,25.96,30.98
79.98,40.28,-0.066,-0.027000000000000003,21.683000000000003,-225.95,80.76,-1138.44,-44.63,16.17,-49.28,83.28,484.95,22.038,29.12,25.97,31.08
79.99,40.29,-0.067,-0.031,21.689,-227.48,76.51,-1147.23,-23.25,13.13,-51.71,83.03,485.01,22.04,29.15,25.99,31.11
80.0,40.29,-0.07200000000000001,-0.024,21.678,-227.17,75.6,-1140.99,-4.31,7.61,-45.98,83.23,485.01,22.04,29.15,26.05,31.26
80.01,40.3,-0.07200000000000001,-0.027000000000000003,21.689,-228.41,75.29,-1127.09,7.95,0.03,-33.09,83.03,485.22,22.033,29.01,26.0,31.09
80.02,40.3,-0.07,-0.027000000000000003,21.683000000000003,-236.78,76.75,-1108.31,10.02,-5.05,-16.37,83.44,484.88,22.051,29.01,26.04,31.14
80.03,40.3,-0.07200000000000001,-0.027000000000000003,21.695,-251.85,79.27,-1088.65,0.1,-1.51,-1.38,83.54,485.01,22.045,29.16,26.02,31.05
80.04,40.3,-0.073,-0.034,21.684,-257.59,82.34,-1074.95,-17.36,4.68,9.68,83.79,485.01,22.048000000000002,29.16,26.04,31.08
80.05,40.3,-0.07,-0.04,21.694000000000003,-253.44,85.29,-1065.09,-39.66,10.33,12.9,83.59,484.95,22.046,29.15,26.1,31.12
80.06,40.3,-0.075,-0.025,21.686,-235.41,90.86,-1061.72,-60.01,13.86,9.84,83.38,484.88,22.051,29.1,26.22,31.08
80.07,40.3,-0.064,-0.03,21.706,-219.46,93.35,-1070.06,-72.48,17.56,-1.75,83.23,484.81,22.052,28.99,26.07,31.09
80.08,40.3,-0.07,-0.034,21.691999999999997,-205.02,94.69,-1085.62,-75.53,20.87,-17.31,83.13,484.95,22.046,29.15,26.07,31.0
80.09,40.3,-0.066,-0.033,21.695,-193.13,90.69,-1110.02,-67.56,21.93,-33.41,82.88,485.01,22.043000000000003,28.96,26.04,31.09
80.1,40.3,-0.061,-0.03,21.69,-183.09,84.79,-1127.44,-53.03,19.77,-45.64,82.98,485.15,22.035999999999998,29.15,26.14,31.11
80.11,40.29,-0.067,-0.03,21.69,-176.22,80.48,-1144.32,-31.12,15.86,-50.96,82.78,485.22,22.031,29.08,26.22,31.08
80.12,40.3,-0.07,-0.031,21.691,-172.95,76.18,-1143.42,-11.68,8.36,-48.26,82.68,485.29,22.03,29.02,26.0,31.05
80.13,40.29,-0.067,-0.033,21.689,-175.67,76.64,-1133.7,4.15,-3.12,-37.52,82.63,485.08,22.034000000000002,29.05,26.16,31.09
80.14,40.29,-0.069,-0.025,21.688000000000002,-192.87,77.44,-1115.43,9.88,-12.82,-22.17,82.73,485.01,22.037,29.05,26.0,30.89
80.15,40.3,-0.066,-0.025,21.686,-223.87,81.48,-1098.37,5.55,-15.63,-6.48,82.78,484.95,22.046,29.07,26.11,30.83
80.16,40.3,-0.124,-0.03,21.688000000000002,-260.12,84.58,-1079.48,-9.68,-11.76,5.83,82.58,484.54,22.069000000000003,28.96,26.35,30.82
80.17,40.3,-0.076,-0.031,21.685,-287.82,86.8,-1064.86,-31.51,-4.47,12.22,82.68,484.74,22.06,28.78,26.21,30.86
80.18,40.32,-0.067,-0.025,21.69,-301.47,88.94,-1058.09,-53.44,6.49,10.63,82.52,484.74,22.068,29.07,26.07,30.92
80.19,40.33,-0.07,-0.04,21.691999999999997,-301.76,92.15,-1062.76,-68.77,14.77,1.79,82.83,484.81,22.072,28.91,26.27,30.94
80.2,40.33,-0.073,-0.021,21.683000000000003,-291.99,91.76,-1077.38,-75.44,24.18,-12.36,82.73,485.01,22.063000000000002,28.97,26.27,30.94
80.21,40.35,-0.07,-0.027999999999999997,21.688000000000002,-275.27,89.82,-1096.37,-72.29,24.94,-28.21,82.88,485.01,22.070999999999998,29.02,26.18,31.12
80.22,40.35,-0.061,-0.04,21.691,-255.72,85.39,-1119.44,-59.24,22.21,-42.05,82.98,485.36,22.055,28.97,25.99,31.06
80.23,40.34,-0.07,-0.022000000000000002,21.683000000000003,-242.66,78.07,-1138.21,-40.24,15.66,-50.59,82.83,485.49,22.044,28.94,26.11,31.06
80.24,40.34,-0.051,-0.034,21.69,-238.43,74.58,-1143.99,-19.25,7.03,-51.14,82.83,485.56,22.043000000000003,28.91,26.07,31.02
80.25,40.33,-0.063,-0.03,21.688000000000002,-245.04,73.65,-1136.91,-1.45,-0.39,-43.92,82.88,485.56,22.038,28.97,26.14,30.89
80.26,40.32,-0.067,-0.027000000000000003,21.685,-261.57,74.61,-1123.59,8.94,-4.87,-30.64,82.73,485.22,22.049,28.94,26.08,30.88
80.27,40.32,-0.066,-0.03,21.686,-279.18,76.71,-1103.83,7.99,-3.71,-13.95,82.58,484.81,22.065,28.96,26.18,31.0
80.28,40.31,-0.064,-0.03,21.691999999999997,-292.74,79.19,-1088.76,-2.39,2.22,1.21,82.78,485.08,22.05,29.01,26.14,30.97
80.29,40.3,-0.067,-0.031,21.699,-292.2,80.78,-1072.35,-22.03,10.68,11.31,82.63,484.81,22.057,29.01,26.19,30.94
80.3,40.3,-0.069,-0.034,21.691999999999997,-274.88,83.7,-1062.79,-44.67,16.95,13.63,82.73,485.01,22.043000000000003,28.97,26.18,30.89
80.31,40.29,-0.075,-0.03,21.688000000000002,-247.35,85.95,-1064.45,-63.04,21.08,7.61,82.78,485.08,22.037,29.04,26.3,30.71
80.32,40.29,-0.067,-0.037000000000000005,21.693,-215.95,85.76,-1075.22,-73.34,24.74,-4.5,82.58,485.36,22.022,29.04,26.13,30.82
80.33,40.28,-0.073,-0.025,21.685,-191.17,84.93,-1092.98,-74.09,24.57,-21.41,82.58,485.36,22.019000000000002,29.07,26.11,30.79
80.34,40.28,-0.063,-0.027999999999999997,21.69,-167.14,82.4,-1113.52,-65.28,19.66,-35.86,82.83,485.29,22.023000000000003,29.02,26.11,30.83
80.35,40.27,-0.061,-0.03,21.684,-158.33,77.99,-1135.87,-47.09,11.41,-46.55,83.13,485.49,22.008000000000003,29.16,26.05,30.88
80.36,40.28,-0.07200000000000001,-0.03,21.682,-164.84,74.36,-1146.12,-26.47,3.74,-50.41,83.33,485.36,22.017,28.88,26.13,30.77
80.37,40.28,-0.061,-0.027000000000000003,21.685,-185.37,72.79,-1146.49,-6.22,-1.53,-46.73,83.33,485.29,22.023000000000003,28.97,26.07,30.97
80.38,40.28,-0.066,-0.031,21.689,-208.09,72.52,-1134.13,7.37,-3.45,-34.9,83.28,485.15,22.029,29.13,26.07,30.97
80.39,40.29,-0.066,-0.027999999999999997,21.695999999999998,-230.92,75.36,-1117.58,11.08,-3.54,-18.89,83.28,484.95,22.041,29.05,26.08,31.0
80.4,40.3,-0.067,-0.031,21.689,-247.89,78.64,-1099.91,3.07,-0.93,-2.96,83.44,484.88,22.049,29.2,25.97,31.05
80.41,40.3,-0.073,-0.027000000000000003,21.691,-253.03,81.61,-1079.09,-15.16,5.21,9.55,83.23,484.88,22.051,29.18,25.94,31.05
80.42,40.3,-0.073,-0.027999999999999997,21.686,-247.32,83.84,-1070.61,-36.11,8.93,14.53,83.28,485.08,22.041999999999998,28.97,25.99,30.89
80.43,40.3,-0.079,-0.03,21.691999999999997,-232.04,85.41,-1065.69,-57.05,11.59,11.26,83.18,485.15,22.041,29.01,26.14,31.2
80.44,40.3,-0.063,-0.034,21.691999999999997,-220.21,87.17,-1073.24,-70.77,12.55,-0.18,83.13,485.22,22.033,29.07,25.96,30.92
80.45,40.3,-0.07,-0.027999999999999997,21.688000000000002,-214.34,87.68,-1090.23,-74.78,14.33,-16.28,83.03,485.15,22.041,28.88,26.0,30.65
80.46,40.3,-0.067,-0.027999999999999997,21.688000000000002,-213.46,85.04,-1108.33,-69.47,14.82,-32.73,82.88,485.22,22.038,29.05,25.91,30.83
80.47,40.32,-0.07200000000000001,-0.034,21.69,-216.67,81.98,-1127.82,-55.02,14.4,-45.67,82.73,485.29,22.045,28.83,25.99,30.91
80.48,40.32,-0.063,-0.031,21.689,-223.55,77.6,-1138.99,-35.63,10.54,-51.97,82.27,485.29,22.045,29.02,25.87,30.91
80.49,40.33,-0.07,-0.034,21.691999999999997,-231.83,76.12,-1143.37,-13.81,7.84,-49.91,82.83,485.42,22.041999999999998,28.96,25.91,30.76
80.5,40.36,-0.063,-0.031,21.686999999999998,-244.78,77.96,-1132.3,2.81,-0.24,-41.32,82.93,485.56,22.051,28.97,26.05,30.65
80.51,40.37,-0.073,-0.017,21.685,-257.72,78.02,-1114.97,9.4,-3.39,-26.26,82.88,485.56,22.061,28.99,26.16,31.18
80.52,40.38,-0.076,-0.03,21.688000000000002,-272.98,80.14,-1094.92,5.55,-5.39,-9.37,83.08,485.49,22.066999999999997,29.04,26.0,31.02
80.53,40.39,-0.061,-0.03,21.69,-289.97,80.44,-1074.93,-9.73,-1.83,4.1,83.18,485.49,22.074,29.07,26.02,31.14
80.54,40.39,-0.08199999999999999,-0.033,21.689,-296.19,83.41,-1063.0,-29.48,4.77,12.0,83.23,485.63,22.068,29.1,25.96,31.06
80.55,40.4,-0.063,-0.031,21.689,-289.95,86.31,-1059.44,-49.96,10.79,12.15,83.28,485.83,22.061,29.21,25.91,30.94
80.56,40.4,-0.076,-0.027999999999999997,21.69,-276.05,87.91,-1061.37,-67.57,16.99,3.87,83.64,485.7,22.07,29.05,25.96,30.89
80.57,40.4,-0.07,-0.022000000000000002,21.689,-258.67,89.74,-1075.78,-74.71,23.46,-10.49,83.38,485.7,22.068,29.15,26.0,30.91
80.58,40.39,-0.057999999999999996,-0.033,21.688000000000002,-237.45,88.49,-1094.82,-72.6,27.71,-26.5,83.74,485.77,22.059,29.05,25.99,30.86
80.59,40.39,-0.069,-0.025,21.688000000000002,-214.25,85.94,-1120.63,-59.73,26.78,-40.52,83.69,485.97,22.05,29.07,25.97,31.0
80.6,40.38,-0.075,-0.03,21.694000000000003,-191.14,81.58,-1135.88,-42.21,21.11,-48.36,83.64,486.18,22.038,29.1,26.02,30.97
80.61,40.38,-0.066,-0.024,21.688000000000002,-175.43,77.25,-1145.11,-20.41,11.59,-49.41,83.33,486.24,22.033,28.99,26.07,31.02
80.62,40.39,-0.075,-0.027999999999999997,21.69,-173.09,75.72,-1140.79,-1.8,-0.28,-42.76,83.28,486.31,22.035,29.05,26.05,31.02
80.63,40.38,-0.066,-0.027999999999999997,21.688000000000002,-188.44,77.43,-1124.86,8.86,-9.82,-30.16,83.18,486.18,22.035999999999998,29.05,26.07,31.05
80.64,40.38,-0.07200000000000001,-0.027999999999999997,21.69,-217.07,79.54,-1105.65,9.37,-12.27,-14.5,83.08,485.97,22.045,29.05,26.22,31.09
80.65,40.38,-0.076,-0.03,21.691999999999997,-249.04,80.64,-1086.87,-1.87,-7.47,-0.03,82.98,485.7,22.057,29.07,26.11,31.12
80.66,40.36,-0.064,-0.03,21.686,-268.26,83.61,-1069.33,-21.05,0.17,10.2,82.93,485.56,22.053,29.04,26.14,31.03
80.67,40.37,-0.069,-0.031,21.699,-270.17,85.13,-1059.85,-42.88,7.93,13.37,82.78,485.56,22.055999999999997,29.02,26.1,31.08
80.68,40.37,-0.073,-0.027999999999999997,21.684,-261.88,88.76,-1058.99,-62.26,14.01,7.76,82.73,485.77,22.049,29.29,26.13,31.12
80.69,40.37,-0.07,-0.027999999999999997,21.694000000000003,-248.39,90.55,-1069.39,-73.01,18.73,-4.75,82.68,485.7,22.052,29.28,26.27,30.88
80.7,40.37,-0.067,-0.025,21.69,-234.95,89.77,-1083.48,-75.54,23.44,-21.31,82.73,485.9,22.043000000000003,29.2,25.96,31.0
80.71,40.38,-0.076,-0.024,21.688000000000002,-218.59,86.5,-1107.01,-66.34,20.22,-36.7,83.18,485.97,22.045,29.31,26.13,30.97
80.72,40.37,-0.069,-0.031,21.691,-207.67,82.13,-1126.44,-49.75,15.08,-47.77,83.64,486.18,22.033,29.21,25.94,30.89
80.73,40.37,-0.067,-0.015,21.682,-206.79,76.96,-1141.1,-28.56,7.84,-51.97,83.79,486.18,22.033,29.21,26.02,30.82
80.74,40.38,-0.073,-0.033,21.691,-216.46,74.89,-1137.91,-9.1,1.97,-48.24,83.89,486.24,22.033,29.34,26.1,31.03
80.75,40.38,-0.07,-0.027999999999999997,21.69,-232.18,73.16,-1127.34,5.26,-1.48,-37.19,83.74,486.11,22.039,29.21,26.02,30.89
80.76,40.39,-0.066,-0.03,21.69,-246.98,76.08,-1112.47,10.17,-1.86,-20.94,83.74,486.04,22.046999999999997,29.05,25.99,31.09
80.77,40.39,-0.069,-0.033,21.689,-260.23,77.99,-1092.98,2.14,4.83,-5.17,84.19,485.97,22.05,29.08,25.99,30.97
80.78,40.38,-0.067,-0.033,21.689,-257.27,81.72,-1079.68,-13.63,11.78,8.29,84.3,485.97,22.045,29.13,26.18,31.03
80.79,40.38,-0.085,-0.03,21.69,-237.52,83.19,-1072.87,-34.68,14.3,15.54,84.45,486.18,22.035999999999998,29.21,25.96,31.03
80.8,40.38,-0.069,-0.03,21.686,-212.83,86.12,-1068.87,-55.64,16.13,12.83,84.4,486.18,22.035999999999998,29.24,26.1,30.82
80.81,40.38,-0.07200000000000001,-0.037000000000000005,21.695,-189.95,87.21,-1071.64,-70.93,16.65,2.43,84.24,486.18,22.035999999999998,29.2,26.14,30.7
80.82,40.37,-0.066,-0.033,21.691,-175.5,87.74,-1085.2,-75.93,16.24,-13.55,84.19,486.11,22.034000000000002,29.15,26.05,30.74
80.83,40.37,-0.075,-0.034,21.69,-169.1,85.11,-1104.75,-70.26,14.32,-30.26,84.09,486.24,22.026999999999997,29.08,25.99,30.92
80.84,40.37,-0.064,-0.033,21.689,-171.83,81.96,-1124.03,-56.68,8.65,-44.04,84.24,486.11,22.031,29.18,26.07,31.12
80.85,40.37,-0.076,-0.027999999999999997,21.688000000000002,-184.86,78.97,-1140.94,-35.77,4.18,-51.1,84.5,485.97,22.037,28.97,26.04,30.89
80.86,40.36,-0.073,-0.037000000000000005,21.691,-205.41,74.05,-1146.15,-14.36,0.01,-50.1,84.4,486.04,22.029,29.1,26.04,31.03
80.87,40.36,-0.067,-0.027999999999999997,21.688000000000002,-227.27,73.74,-1135.81,2.14,-1.13,-41.36,84.09,485.83,22.038,29.1,26.1,31.08
80.88,40.36,-0.07200000000000001,-0.036000000000000004,21.689,-244.65,75.44,-1119.92,10.54,2.74,-27.0,83.74,485.77,22.041999999999998,29.1,26.16,31.09
80.89,40.34,-0.066,-0.033,21.695,-251.01,78.81,-1099.6,7.09,7.95,-10.28,83.54,485.63,22.038,29.29,26.3,31.05
80.9,40.33,-0.069,-0.025,21.686,-240.1,80.47,-1083.41,-6.39,13.81,5.17,83.38,485.77,22.029,29.08,26.27,31.29
80.91,40.32,-0.07,-0.027000000000000003,21.689,-213.75,83.42,-1069.58,-26.97,14.69,14.76,83.28,485.83,22.018,29.2,26.31,31.11
80.92,40.31,-0.07,-0.03,21.688000000000002,-182.93,87.04,-1062.44,-49.33,10.88,15.93,83.18,485.9,22.011999999999997,29.13,26.33,31.12
80.93,40.31,-0.07200000000000001,-0.027999999999999997,21.688000000000002,-164.08,90.76,-1065.55,-66.01,8.61,7.52,83.18,485.77,22.016,29.15,26.31,31.15
80.94,40.3,-0.07,-0.031,21.689,-161.87,91.25,-1074.03,-75.44,6.93,-7.72,83.08,485.63,22.017,29.05,26.25,31.02
80.95,40.3,-0.066,-0.036000000000000004,21.689,-172.65,89.93,-1094.61,-73.21,9.83,-25.55,83.08,485.42,22.029,28.96,26.19,31.21
80.96,40.3,-0.073,-0.031,21.689,-183.93,87.38,-1115.67,-61.83,11.73,-40.75,82.98,485.36,22.026999999999997,29.21,26.19,31.09
80.97,40.3,-0.07,-0.033,21.695,-195.78,82.27,-1131.87,-44.59,8.71,-50.5,82.88,485.22,22.033,28.93,26.16,31.12
80.98,40.3,-0.073,-0.03,21.684,-207.4,77.94,-1143.39,-22.44,2.74,-52.09,82.98,485.08,22.039,29.15,26.13,31.2
80.99,40.29,-0.066,-0.034,21.694000000000003,-222.99,77.1,-1138.35,-3.91,-3.04,-45.42,82.88,484.88,22.044,29.08,26.04,31.17
81.0,40.29,-0.067,-0.039,21.695999999999998,-247.55,77.48,-1123.22,7.75,-5.56,-33.51,82.88,484.81,22.046999999999997,28.94,26.05,31.17
81.01,40.29,-0.063,-0.036000000000000004,21.691,-271.26,78.89,-1104.25,8.98,-0.78,-17.55,82.83,484.6,22.059,29.07,26.07,31.52
81.02,40.29,-0.073,-0.033,21.686,-280.96,81.38,-1087.56,-0.46,6.87,-1.13,82.73,484.47,22.061999999999998,29.16,26.16,31.11
81.03,40.28,-0.063,-0.021,21.689,-271.13,84.94,-1072.75,-18.77,13.15,10.83,82.63,484.4,22.063000000000002,29.04,26.1,31.36
81.04,40.27,-0.057999999999999996,-0.036000000000000004,21.689,-243.86,85.21,-1062.09,-41.37,12.85,16.02,82.52,484.54,22.052,29.02,26.22,31.21
81.05,40.29,-0.067,-0.036000000000000004,21.693,-220.56,88.17,-1063.39,-60.29,8.97,11.43,82.63,484.54,22.059,29.23,26.24,31.29
81.06,40.29,-0.063,-0.03,21.688000000000002,-214.49,90.56,-1071.62,-72.67,8.25,-1.88,82.37,484.6,22.055999999999997,29.23,26.16,31.18
81.07,40.3,-0.07,-0.027999999999999997,21.688000000000002,-223.5,89.08,-1084.66,-76.1,11.08,-19.83,82.27,484.67,22.058000000000003,29.16,25.99,31.11
81.08,40.3,-0.07200000000000001,-0.024,21.684,-236.81,87.83,-1107.37,-67.83,12.53,-36.83,82.42,484.74,22.06,29.08,26.0,30.97
81.09,40.31,-0.069,-0.03,21.694000000000003,-245.45,82.7,-1127.82,-52.64,12.56,-48.79,82.37,484.67,22.068,29.05,25.99,31.42
81.1,40.31,-0.061,-0.027000000000000003,21.695,-251.78,80.43,-1141.9,-31.34,6.59,-53.22,82.22,484.74,22.065,29.13,26.1,31.09
81.11,40.31,-0.069,-0.03,21.69,-264.62,78.23,-1143.35,-10.32,-1.42,-50.15,82.37,484.67,22.068,29.1,26.0,31.12
81.12,40.31,-0.076,-0.022000000000000002,21.686999999999998,-286.49,79.3,-1130.01,4.69,-7.83,-39.85,82.27,484.54,22.075,29.12,25.97,31.17
81.13,40.31,-0.061,-0.034,21.688000000000002,-314.83,80.28,-1113.09,11.04,-8.59,-24.69,82.52,484.33,22.084,29.15,25.99,31.29
81.14,40.3,-0.07,-0.036000000000000004,21.695,-341.44,81.54,-1091.27,4.88,0.8,-9.02,82.78,484.26,22.079,29.16,26.0,31.18
81.15,40.3,-0.07200000000000001,-0.027999999999999997,21.686,-349.14,83.14,-1072.75,-11.09,9.92,4.29,82.32,484.06,22.090999999999998,29.13,25.93,31.18
81.16,40.28,-0.067,-0.03,21.68,-329.46,83.28,-1061.01,-32.5,15.57,12.82,82.68,484.26,22.066999999999997,29.2,26.05,31.18
81.17,40.28,-0.069,-0.031,21.689,-300.13,86.93,-1058.3,-52.85,16.81,11.81,83.08,484.4,22.063000000000002,29.24,26.02,31.14
81.18,40.28,-0.06,-0.03,21.688000000000002,-273.95,85.8,-1061.8,-69.45,16.92,2.36,83.54,484.47,22.057,29.23,25.99,31.21
81.19,40.26,-0.07,-0.025,21.688000000000002,-257.08,89.06,-1074.17,-75.92,16.18,-12.72,83.79,484.54,22.046999999999997,29.18,25.99,30.95
81.2,40.28,-0.066,-0.037000000000000005,21.685,-252.02,86.48,-1094.52,-72.33,17.74,-30.62,83.89,484.6,22.051,29.26,25.97,31.11
81.21,40.27,-0.07,-0.033,21.691,-248.4,82.58,-1120.42,-58.62,13.78,-44.65,83.69,484.54,22.049,29.13,25.93,31.09
81.22,40.28,-0.066,-0.034,21.69,-253.34,80.29,-1140.03,-38.89,5.91,-52.76,83.49,484.67,22.048000000000002,29.05,25.96,31.11
81.23,40.29,-0.076,-0.033,21.693,-268.24,75.26,-1147.19,-17.84,-3.16,-52.17,83.38,484.54,22.061999999999998,29.07,26.05,31.32
81.24,40.3,-0.066,-0.027000000000000003,21.685,-300.93,73.61,-1140.08,-0.17,-9.94,-45.01,83.28,484.4,22.073,29.13,25.91,31.03
81.25,40.31,-0.069,-0.034,21.695999999999998,-339.06,75.34,-1118.91,8.53,-8.22,-31.98,83.18,484.26,22.087,28.78,25.93,31.18
81.26,40.32,-0.07,-0.034,21.691999999999997,-371.67,75.33,-1098.16,7.45,0.47,-15.87,83.08,484.19,22.095,29.01,26.04,31.15
81.27,40.32,-0.07,-0.027000000000000003,21.689,-382.02,77.03,-1079.15,-4.58,13.68,-0.48,82.98,484.33,22.086,28.83,25.8,31.17
81.28,40.32,-0.077,-0.027000000000000003,21.689,-361.25,77.21,-1065.86,-24.05,20.68,10.66,82.88,484.6,22.074,28.94,26.28,31.17
81.29,40.31,-0.07,-0.027999999999999997,21.69,-318.37,81.52,-1057.72,-46.18,22.14,14.32,82.83,484.95,22.053,29.16,26.31,31.24
81.3,40.3,-0.067,-0.034,21.69,-276.89,84.58,-1058.1,-64.89,18.58,8.29,82.88,485.08,22.045,29.31,26.08,30.98
81.31,40.3,-0.079,-0.027999999999999997,21.69,-252.08,85.66,-1072.77,-73.6,14.93,-5.71,82.88,485.01,22.048000000000002,29.24,26.16,31.05
81.32,40.3,-0.07,-0.034,21.695999999999998,-245.02,85.69,-1084.25,-75.82,15.46,-23.59,82.83,485.15,22.041,29.4,26.13,30.88
81.33,40.3,-0.07,-0.033,21.689,-245.77,83.84,-1106.32,-65.64,18.23,-40.06,82.88,485.08,22.041999999999998,29.1,26.22,31.03
81.34,40.3,-0.073,-0.027000000000000003,21.686999999999998,-243.52,78.65,-1127.93,-47.75,16.95,-49.95,83.44,485.22,22.033,29.12,26.22,31.09
81.35,40.3,-0.08199999999999999,-0.027999999999999997,21.688000000000002,-240.66,75.04,-1139.62,-26.78,11.43,-52.83,83.54,485.22,22.038,29.28,26.25,31.08
