ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
177.19,40.36,-3.033,-0.044000000000000004,25.323,-137.03,2166.52,-1124.41,2.69,-34.49,48.81,83.33,410.68,26.038,37.1,46.77,49.7
177.2,40.37,-2.944,-0.04,25.335,-154.8,2168.83,-1099.24,-15.96,-38.12,55.61,83.59,410.82,26.037,37.22,46.8,49.8
177.21,40.38,-2.855,-0.034,25.331,-183.02,2155.25,-1070.26,-34.52,-38.76,56.44,83.74,411.09,26.031,37.13,46.6,49.78
177.22,40.4,-2.764,-0.025,25.316,-220.65,2126.52,-1047.17,-49.05,-32.37,51.19,83.69,411.16,26.038,37.02,46.61,49.72
177.23,40.41,-2.685,-0.04,25.328000000000003,-259.53,2087.82,-1030.27,-56.94,-18.38,41.45,83.64,411.3,26.037,36.94,46.37,49.66
177.24,40.41,-2.5869999999999997,-0.034,25.325,-279.94,2044.22,-1025.55,-56.39,-1.96,31.54,83.13,411.37,26.037,37.05,46.24,49.61
177.25,40.41,-2.513,-0.024,25.323,-280.35,1998.64,-1034.65,-48.06,6.05,21.62,82.83,411.64,26.019000000000002,37.06,46.4,49.78
177.26,40.4,-2.4219999999999997,-0.033,25.325,-267.09,1956.13,-1055.53,-33.87,6.05,12.27,82.88,411.64,26.017,37.02,46.34,49.66
177.27,40.4,-2.3169999999999997,-0.036000000000000004,25.33,-257.41,1922.61,-1079.91,-16.62,-0.19,3.44,83.03,411.64,26.016,37.29,46.32,49.69
177.28,40.39,-2.241,-0.04,25.33,-262.16,1895.31,-1111.32,2.13,-6.27,-3.69,83.23,411.37,26.029,37.14,46.54,49.54
177.29,40.39,-2.1630000000000003,-0.027000000000000003,25.322,-273.95,1873.98,-1139.58,18.14,-10.34,-5.29,83.23,411.02,26.052,37.22,46.64,49.46
177.3,40.37,-2.0980000000000003,-0.039,25.326999999999998,-288.96,1854.13,-1165.29,30.14,-12.0,-1.3,83.03,410.82,26.054000000000002,37.33,46.58,49.25
177.31,40.37,-2.004,-0.04,25.331,-299.1,1834.01,-1177.03,33.41,-9.59,8.25,82.83,410.68,26.061,37.43,46.71,49.11
177.32,40.35,-1.9280000000000002,-0.03,25.326999999999998,-296.44,1812.93,-1177.22,28.8,-3.74,22.12,82.68,410.68,26.054000000000002,37.43,46.63,49.16
177.33,40.34,-1.849,-0.033,25.331,-262.62,1789.74,-1162.86,16.09,0.63,41.2,82.32,410.75,26.044,37.51,46.74,49.34
177.34,40.35,-1.785,-0.046,25.338,-201.92,1761.75,-1135.2,-2.4,-4.1,60.48,82.32,411.37,26.009,37.46,46.72,49.04
177.35,40.34,-1.6769999999999998,-0.027999999999999997,25.331,-146.37,1727.95,-1096.47,-24.13,-20.39,71.15,82.58,411.71,25.983,37.54,46.55,49.3
177.36,40.36,-1.5930000000000002,-0.039,25.337,-128.81,1684.9,-1065.35,-40.06,-39.15,68.41,83.18,412.05,25.978,37.57,46.49,49.13
177.37,40.37,-1.52,-0.036000000000000004,25.331999999999997,-168.44,1640.52,-1041.59,-48.77,-46.57,52.45,83.79,411.85,25.998,37.64,46.4,49.02
177.38,40.37,-1.433,-0.044000000000000004,25.340999999999998,-246.12,1583.98,-1030.37,-48.53,-37.28,31.05,83.99,411.85,25.996,37.68,46.38,49.04
177.39,40.37,-1.351,-0.036000000000000004,25.345,-323.82,1513.48,-1030.61,-42.11,-11.29,12.26,83.89,411.3,26.037,37.84,46.58,49.14
177.4,40.37,-1.27,-0.036000000000000004,25.33,-362.41,1425.86,-1035.89,-30.71,14.52,2.09,83.38,411.23,26.039,37.92,46.6,49.19
177.41,40.37,-1.188,-0.033,25.346,-360.68,1329.99,-1037.57,-15.6,32.35,-1.44,83.08,410.96,26.057,38.02,46.69,49.2
177.42,40.36,-1.117,-0.034,25.320999999999998,-324.93,1241.12,-1046.52,1.52,43.38,0.48,83.18,411.23,26.035,38.08,46.85,49.28
177.43,40.36,-1.035,-0.025,25.334,-260.99,1172.09,-1073.37,19.21,43.7,7.38,83.49,411.5,26.015,38.18,47.0,49.36
177.44,40.35,-0.9490000000000001,-0.039,25.339000000000002,-180.45,1125.29,-1107.8,33.06,30.22,17.6,83.89,412.05,25.978,38.22,46.98,49.25
177.45,40.36,-0.873,-0.027999999999999997,25.335,-108.89,1091.22,-1143.99,41.14,7.52,28.31,84.19,412.05,25.982,38.27,47.36,49.23
177.46,40.35,-0.7979999999999999,-0.044000000000000004,25.337,-67.99,1068.36,-1165.72,42.14,-13.85,37.66,84.09,412.12,25.975,38.38,47.36,49.25
177.47,40.35,-0.718,-0.027999999999999997,25.340999999999998,-58.93,1040.93,-1168.17,34.75,-28.09,46.55,83.94,412.05,25.976999999999997,38.45,47.51,49.23
177.48,40.35,-0.642,-0.036000000000000004,25.338,-70.22,1006.7,-1153.6,20.72,-37.77,54.34,83.33,411.98,25.984,38.56,47.59,49.31
177.49,40.35,-0.557,-0.036000000000000004,25.336,-98.11,964.09,-1124.31,2.62,-46.28,58.84,83.18,412.12,25.976,38.46,47.6,49.04
177.5,40.35,-0.479,-0.04,25.340999999999998,-146.5,910.49,-1092.15,-15.31,-48.79,57.46,82.98,411.98,25.985,38.62,47.59,49.13
177.51,40.35,-0.406,-0.034,25.335,-209.67,847.9,-1060.21,-29.57,-39.78,50.88,82.88,411.91,25.99,38.53,47.83,49.07
177.52,40.36,-0.332,-0.034,25.337,-268.54,778.6,-1033.46,-38.08,-21.69,41.72,82.78,411.85,25.997,38.75,47.62,49.11
177.53,40.36,-0.259,-0.031,25.336,-301.99,705.28,-1019.94,-38.15,-3.41,33.52,82.73,411.91,25.996,38.86,47.66,49.37
177.54,40.36,-0.17,-0.04,25.337,-310.29,630.84,-1027.38,-29.24,11.95,25.69,82.68,411.98,25.989,38.96,47.71,49.1
177.55,40.36,-0.10099999999999999,-0.025,25.336,-298.57,556.88,-1046.05,-15.72,21.21,18.54,82.52,412.05,25.985,39.34,47.71,49.51
177.56,40.36,-0.019,-0.04,25.340999999999998,-271.69,483.99,-1078.01,3.0,23.98,14.54,82.32,411.98,25.989,38.94,47.91,49.46
177.57,40.37,0.048,-0.044000000000000004,25.343000000000004,-236.42,411.66,-1114.67,22.99,22.11,14.68,82.27,411.98,25.995,39.15,48.28,49.33
177.58,40.36,0.13699999999999998,-0.037000000000000005,25.34,-200.9,337.08,-1147.8,41.36,10.92,18.96,82.32,411.91,25.993000000000002,39.13,48.13,49.7
177.59,40.35,0.203,-0.04,25.337,-182.73,259.02,-1174.14,54.78,-5.26,25.34,82.02,411.78,25.999000000000002,39.26,48.3,49.64
177.6,40.36,0.289,-0.04,25.340999999999998,-184.81,180.1,-1187.99,61.23,-16.48,33.57,83.03,411.57,26.015,39.24,48.41,49.6
177.61,40.36,0.358,-0.03,25.337,-207.5,98.13,-1186.03,58.0,-19.32,42.8,83.03,411.44,26.023000000000003,39.37,48.62,49.9
177.62,40.37,0.434,-0.018000000000000002,25.333000000000002,-220.31,13.23,-1173.8,47.96,-18.75,57.42,83.84,411.37,26.035999999999998,39.35,48.67,50.21
177.63,40.37,0.535,-0.033,25.333000000000002,-207.89,-77.09,-1150.65,31.68,-20.42,76.46,83.74,411.71,26.014,39.4,48.78,50.11
177.64,40.38,0.607,-0.037000000000000005,25.34,-182.22,-168.2,-1115.56,11.21,-32.59,93.17,83.38,411.91,26.01,39.39,48.73,50.24
177.65,40.39,0.6890000000000001,-0.036000000000000004,25.342,-181.4,-258.53,-1082.94,-5.53,-43.26,98.09,82.78,412.05,26.004,39.46,48.73,50.07
177.66,40.41,0.769,-0.04,25.346999999999998,-221.67,-349.34,-1057.51,-17.04,-44.74,89.48,83.08,411.98,26.02,39.42,48.76,50.11
177.67,40.41,0.852,-0.033,25.336,-294.41,-435.91,-1040.14,-20.5,-31.55,70.92,83.08,411.85,26.031,39.46,48.73,50.11
177.68,40.42,0.941,-0.039,25.345,-364.12,-524.28,-1037.09,-16.6,-10.65,50.9,83.44,411.85,26.033,39.56,48.61,50.19
177.69,40.42,1.02,-0.034,25.340999999999998,-404.86,-609.23,-1049.49,-6.03,8.49,35.55,83.64,411.64,26.046,39.56,48.67,50.27
177.7,40.41,1.101,-0.036000000000000004,25.346999999999998,-405.98,-696.19,-1074.62,8.19,23.16,28.48,83.49,411.71,26.035,39.62,48.45,50.36
177.71,40.4,1.187,-0.036000000000000004,25.342,-377.65,-780.4,-1105.8,24.66,31.22,28.36,83.28,411.64,26.035,39.67,48.31,50.51
177.72,40.38,1.275,-0.03,25.346999999999998,-327.99,-863.3,-1144.73,43.12,32.72,34.33,82.98,411.5,26.028000000000002,39.69,48.13,50.63
177.73,40.37,1.349,-0.039,25.337,-272.17,-943.36,-1177.65,58.64,26.69,43.66,82.88,411.71,26.011,39.64,47.77,50.74
177.74,40.36,1.446,-0.043,25.35,-216.21,-1026.36,-1199.04,67.58,15.59,55.96,82.68,411.57,26.01,39.67,47.59,50.75
177.75,40.35,1.531,-0.039,25.337,-165.65,-1110.96,-1212.23,70.74,3.42,71.55,82.78,411.5,26.006999999999998,39.62,47.46,50.98
177.76,40.34,1.607,-0.033,25.344,-121.49,-1199.21,-1204.68,62.85,-6.81,88.54,82.88,411.5,25.997,39.61,47.17,51.1
177.77,40.32,1.6909999999999998,-0.047,25.342,-84.25,-1288.09,-1185.17,48.31,-18.41,104.21,82.98,411.57,25.983,39.53,46.89,51.16
177.78,40.31,1.775,-0.036000000000000004,25.359,-67.62,-1373.75,-1149.84,28.09,-34.4,112.65,82.83,411.37,25.988000000000003,39.73,46.58,51.13
177.79,40.31,1.8519999999999999,-0.033,25.348000000000003,-93.34,-1444.7,-1109.08,8.95,-46.31,108.91,82.58,411.37,25.984,39.37,46.32,51.24
177.8,40.29,1.9269999999999998,-0.037000000000000005,25.354,-157.62,-1503.59,-1076.27,-2.37,-39.19,95.94,82.63,411.02,25.993000000000002,39.56,46.07,51.25
177.81,40.28,2.004,-0.034,25.357,-226.88,-1556.25,-1056.49,-8.46,-16.16,81.15,82.47,410.82,25.996,39.26,45.93,51.22
177.82,40.27,2.09,-0.034,25.355,-257.88,-1607.41,-1057.23,-7.1,8.34,70.77,82.37,410.82,25.988000000000003,39.21,45.76,51.24
177.83,40.24,2.175,-0.037000000000000005,25.362,-242.57,-1661.27,-1065.95,-2.57,21.31,64.97,82.63,410.96,25.963,39.11,45.78,50.93
177.84,40.24,2.2569999999999997,-0.03,25.353,-204.64,-1718.64,-1089.52,7.72,22.29,59.92,83.13,411.16,25.949,39.21,45.42,51.21
177.85,40.24,2.332,-0.034,25.359,-166.45,-1771.67,-1119.42,21.75,12.94,55.47,83.38,411.09,25.949,39.1,45.35,51.19
177.86,40.24,2.4019999999999997,-0.034,25.359,-140.0,-1815.7,-1147.26,37.76,-0.78,53.09,83.54,411.16,25.945999999999998,39.13,45.04,51.18
177.87,40.26,2.489,-0.033,25.351999999999997,-134.3,-1846.59,-1170.77,53.86,-15.1,52.99,83.59,410.82,25.978,39.16,45.14,51.36
177.88,40.3,2.577,-0.033,25.358,-149.22,-1871.3,-1187.18,66.66,-28.27,55.47,83.49,410.55,26.015,39.27,44.73,51.39
177.89,40.33,2.668,-0.055999999999999994,25.366999999999997,-188.26,-1898.68,-1195.51,74.39,-37.32,59.04,83.08,410.27,26.054000000000002,39.11,44.87,51.21
177.9,40.37,2.747,-0.031,25.359,-245.07,-1936.38,-1194.65,73.63,-33.9,63.09,83.79,410.14,26.085,39.0,44.6,51.34
177.91,40.39,2.823,-0.033,25.364,-291.41,-1985.11,-1177.43,62.74,-24.6,70.86,84.19,410.14,26.098000000000003,38.99,44.48,51.51
177.92,40.41,2.91,-0.04,25.369,-303.7,-2036.68,-1152.3,46.05,-15.46,83.63,84.19,410.34,26.092,38.92,44.37,51.62
177.93,40.41,2.9819999999999998,-0.033,25.36,-280.03,-2084.27,-1121.69,25.99,-13.22,98.01,83.99,410.82,26.06,38.88,44.25,51.43
177.94,40.42,3.0669999999999997,-0.036000000000000004,25.366999999999997,-245.48,-2115.04,-1093.78,8.89,-14.36,107.02,83.94,411.16,26.043000000000003,38.8,44.06,51.51
177.95,40.4,3.1489999999999996,-0.034,25.365,-220.33,-2133.22,-1074.13,-2.04,-12.02,106.46,83.69,411.09,26.035999999999998,38.78,44.05,51.46
177.96,40.39,3.2289999999999996,-0.04,25.373,-208.11,-2141.48,-1060.25,-8.27,-5.55,96.86,83.28,411.16,26.021,38.77,44.0,51.43
177.97,40.37,3.3110000000000004,-0.027999999999999997,25.364,-204.45,-2140.78,-1065.41,-5.99,3.83,81.71,83.28,411.3,26.000999999999998,38.81,43.92,51.4
177.98,40.37,3.4019999999999997,-0.031,25.363000000000003,-205.02,-2126.62,-1068.73,1.19,9.03,64.5,83.28,411.23,26.0,38.86,43.99,51.31
177.99,40.36,3.4730000000000003,-0.037000000000000005,25.374000000000002,-213.2,-2109.52,-1072.92,13.83,11.06,48.48,83.54,411.09,25.997,38.89,43.91,51.31
178.0,40.35,3.565,-0.04,25.365,-226.83,-2097.24,-1081.66,31.08,19.09,36.82,83.69,410.82,26.009,38.94,43.78,51.31
178.01,40.33,3.655,-0.036000000000000004,25.366999999999997,-219.89,-2089.27,-1096.51,48.28,25.86,35.48,83.74,410.48,26.016,38.94,43.77,51.28
178.02,40.33,3.7230000000000003,-0.04,25.369,-175.34,-2087.59,-1119.22,63.44,24.66,45.77,83.54,410.48,26.014,38.99,43.77,51.36
178.03,40.32,3.807,-0.031,25.373,-106.92,-2102.18,-1144.56,72.85,14.1,63.05,83.33,410.55,26.000999999999998,38.84,43.74,51.27
178.04,40.32,3.903,-0.039,25.351999999999997,-35.22,-2132.0,-1158.74,75.55,-3.85,82.53,83.23,410.55,25.995,38.97,43.86,51.31
178.05,40.32,3.9760000000000004,-0.031,25.366999999999997,11.33,-2179.41,-1163.96,69.55,-22.15,97.14,83.08,410.61,25.989,38.96,43.82,51.3
178.06,40.31,4.064,-0.037000000000000005,25.372,25.88,-2229.53,-1157.63,58.25,-34.4,104.75,82.88,410.41,25.996,38.86,43.74,51.3
178.07,40.31,4.157,-0.027999999999999997,25.362,12.79,-2269.5,-1131.47,38.3,-41.67,105.08,82.78,410.34,25.994,38.56,43.72,51.13
178.08,40.3,4.235,-0.027999999999999997,25.364,-23.48,-2289.9,-1105.55,20.7,-41.75,98.83,82.93,410.14,26.002,38.91,43.75,51.22
178.09,40.31,4.317,-0.039,25.37,-69.85,-2293.5,-1075.57,4.02,-33.0,88.65,83.23,409.93,26.015,38.96,43.83,51.16
178.1,40.32,4.399,-0.034,25.365,-109.0,-2288.81,-1055.08,-6.25,-16.17,77.75,83.38,409.59,26.04,38.61,43.82,51.12
178.11,40.31,4.478,-0.03,25.361,-127.58,-2281.91,-1047.67,-9.05,0.59,67.4,83.38,409.66,26.026999999999997,38.72,43.71,51.3
178.12,40.3,4.5680000000000005,-0.031,25.361,-124.08,-2266.44,-1054.71,-2.23,12.88,57.78,83.28,409.79,26.011999999999997,38.89,43.74,51.21
178.13,40.31,4.649,-0.036000000000000004,25.363000000000003,-109.02,-2248.78,-1073.05,9.79,18.2,47.11,82.93,410.27,25.985,39.13,43.44,51.15
178.14,40.31,4.717,-0.031,25.355999999999998,-93.02,-2239.47,-1099.93,26.29,16.63,37.37,82.93,410.34,25.978,38.72,43.61,51.1
178.15,40.33,4.803999999999999,-0.055999999999999994,25.369,-77.49,-2236.15,-1124.12,41.14,12.01,30.92,83.13,410.41,25.979,39.18,43.85,51.27
178.16,40.33,4.888,-0.033,25.354,-56.81,-2234.08,-1150.06,54.96,1.5,31.96,83.18,410.34,25.98,39.0,43.61,51.34
178.17,40.33,4.96,-0.031,25.35,-37.26,-2232.6,-1167.94,64.63,-11.78,39.07,83.49,410.07,25.998,39.18,43.69,50.92
178.18,40.34,5.052,-0.033,25.354,-27.06,-2236.7,-1179.08,70.76,-20.81,50.42,83.84,409.73,26.022,39.15,43.91,51.4
178.19,40.34,5.13,-0.034,25.355,-33.43,-2252.0,-1184.94,72.26,-22.1,61.6,83.49,409.18,26.05,39.11,43.99,51.16
178.2,40.34,5.216,-0.037000000000000005,25.358,-37.69,-2275.03,-1173.81,65.03,-17.22,73.91,83.18,409.04,26.055,39.16,43.99,50.9
178.21,40.33,5.3020000000000005,-0.034,25.355,-33.06,-2298.91,-1159.82,53.04,-15.96,85.08,82.83,409.04,26.049,39.11,44.08,51.04
178.22,40.32,5.3839999999999995,-0.034,25.357,-16.15,-2304.82,-1137.29,36.23,-19.0,94.53,82.88,409.18,26.031,39.13,44.03,51.04
178.23,40.32,5.46,-0.034,25.359,-7.3,-2291.97,-1105.85,18.73,-22.86,98.97,82.98,409.38,26.011,39.15,44.17,50.92
178.24,40.3,5.542000000000001,-0.03,25.355,-16.63,-2293.6,-1071.79,3.95,-20.43,97.87,83.28,409.25,26.004,39.27,44.2,50.81
178.25,40.3,5.632000000000001,-0.037000000000000005,25.358,-32.6,-2311.59,-1041.08,-6.16,-11.7,92.9,83.33,408.97,26.015,39.13,44.23,50.81
178.26,40.29,5.718999999999999,-0.04,25.365,-44.99,-2332.27,-1031.02,-8.2,0.04,83.2,83.54,409.11,25.999000000000002,39.18,44.29,50.84
178.27,40.27,5.7989999999999995,-0.03,25.355,-43.57,-2334.26,-1041.13,-1.71,6.6,70.16,83.28,409.45,25.962,39.27,44.37,50.63
178.28,40.27,5.877999999999999,-0.027000000000000003,25.344,-37.65,-2320.84,-1069.55,11.5,9.66,54.5,83.23,409.38,25.959,39.32,44.28,50.65
178.29,40.25,5.9639999999999995,-0.034,25.359,-31.65,-2304.49,-1103.11,28.18,10.49,40.43,83.03,409.52,25.935,39.35,44.33,50.72
178.3,40.23,6.061,-0.037000000000000005,25.36,-25.23,-2284.01,-1136.55,47.08,12.0,31.5,82.88,409.38,25.93,39.43,44.34,50.72
178.31,40.23,6.141,-0.034,25.357,-10.45,-2270.6,-1163.85,63.07,8.2,31.13,82.78,409.25,25.929000000000002,39.48,44.42,50.77
178.32,40.22,6.216,-0.037000000000000005,25.344,11.07,-2267.68,-1181.53,73.18,-1.97,38.41,82.88,408.97,25.936,39.42,44.57,50.81
178.33,40.21,6.3020000000000005,-0.037000000000000005,25.355999999999998,34.15,-2280.19,-1190.9,75.83,-13.74,50.99,83.28,408.63,25.951,39.39,44.67,50.9
178.34,40.2,6.394,-0.039,25.351,51.16,-2304.58,-1194.56,74.34,-21.63,66.45,83.59,408.22,25.963,39.5,44.76,50.74
178.35,40.19,6.473,-0.037000000000000005,25.34,65.16,-2340.92,-1183.11,63.59,-27.55,82.25,83.74,408.08,25.965,39.5,44.94,50.77
178.36,40.19,6.565,-0.036000000000000004,25.359,73.27,-2370.4,-1165.04,47.74,-27.35,94.19,83.54,407.88,25.97,39.56,44.94,50.74
178.37,40.18,6.65,-0.039,25.345,73.28,-2383.2,-1136.4,29.47,-26.0,99.08,83.44,407.95,25.958000000000002,39.5,44.93,50.77
178.38,40.2,6.732,-0.036000000000000004,25.353,63.82,-2381.46,-1109.35,11.35,-21.29,95.93,83.28,408.29,25.941,39.58,44.85,50.57
178.39,40.21,6.818,-0.04,25.351,50.36,-2374.68,-1091.36,-1.23,-11.17,86.61,83.64,408.43,25.936999999999998,39.45,44.99,50.72
178.4,40.23,6.894,-0.039,25.346999999999998,36.38,-2369.18,-1078.87,-7.64,-3.0,73.64,84.14,408.77,25.92,39.43,44.96,50.75
178.41,40.23,6.979,-0.04,25.351,32.55,-2360.05,-1075.73,-7.29,5.12,60.88,84.4,409.18,25.895,39.42,45.04,51.04
178.42,40.25,7.065,-0.055999999999999994,25.355,30.06,-2340.89,-1084.49,2.55,9.44,47.75,84.55,409.45,25.885,39.45,45.04,50.57
178.43,40.26,7.147,-0.036000000000000004,25.349,33.93,-2322.05,-1107.31,17.87,14.66,36.77,84.3,409.86,25.861,39.58,45.13,50.49
178.44,40.26,7.223,-0.015,25.340999999999998,43.23,-2305.94,-1132.84,35.71,16.74,29.18,83.79,409.86,25.853,39.67,45.1,50.75
178.45,40.25,7.309,-0.033,25.35,60.98,-2293.64,-1153.72,52.23,14.29,27.31,83.54,410.0,25.834,39.73,45.04,50.69
178.46,40.24,7.401,-0.036000000000000004,25.353,89.58,-2287.14,-1177.49,66.83,5.77,32.46,82.78,409.86,25.834,39.91,45.31,50.55
178.47,40.23,7.484,-0.04,25.355,120.67,-2289.8,-1194.47,75.38,-5.73,43.63,83.03,409.73,25.831999999999997,39.85,45.58,50.45
178.48,40.22,7.572,-0.03,25.353,149.75,-2303.83,-1203.4,76.88,-16.0,58.58,83.28,409.52,25.831,39.91,45.41,50.74
178.49,40.22,7.654,-0.04,25.355,164.27,-2326.13,-1198.98,70.44,-24.88,72.25,83.28,409.18,25.844,39.96,45.61,50.49
178.5,40.21,7.723,-0.036000000000000004,25.357,164.05,-2350.06,-1180.06,56.04,-29.31,82.33,83.38,408.91,25.854,39.93,45.62,50.42
178.51,40.2,7.816,-0.031,25.348000000000003,155.0,-2362.93,-1150.39,38.04,-32.73,88.49,83.08,408.7,25.855999999999998,39.89,45.67,50.43
178.52,40.21,7.9,-0.04,25.363000000000003,143.52,-2359.69,-1116.34,19.56,-34.79,91.16,83.03,408.63,25.861,39.86,45.7,50.49
178.53,40.2,7.983,-0.039,25.358,130.31,-2345.35,-1089.4,6.73,-35.47,90.23,82.98,408.22,25.875,40.04,45.62,50.46
178.54,40.23,8.075,-0.033,25.354,107.93,-2333.72,-1073.56,-0.86,-32.78,83.61,83.33,408.15,25.889,39.89,45.76,50.49
178.55,40.25,8.169,-0.036000000000000004,25.379,77.53,-2328.81,-1069.06,-3.31,-25.2,71.93,83.79,408.02,25.906,39.93,45.75,50.54
178.56,40.28,8.243,-0.044000000000000004,25.355,41.21,-2323.74,-1076.88,1.13,-13.07,55.9,84.04,407.88,25.928,39.97,45.73,50.48
178.57,40.3,8.335,-0.024,25.361,8.39,-2316.78,-1091.42,9.92,0.1,39.1,84.04,407.81,25.941999999999997,40.04,45.73,50.49
178.58,40.31,8.411,-0.039,25.36,-11.11,-2310.11,-1109.77,21.88,9.86,25.56,84.09,407.81,25.945999999999998,40.05,45.58,50.57
178.59,40.32,8.5,-0.034,25.359,-11.87,-2294.58,-1132.51,37.93,14.65,18.49,84.04,407.88,25.941,40.24,45.73,50.55
178.6,40.32,8.588,-0.031,25.359,7.08,-2276.29,-1153.13,53.52,13.45,19.74,83.79,408.02,25.926,40.26,45.81,50.55
178.61,40.32,8.671,-0.036000000000000004,25.353,36.38,-2253.83,-1171.89,68.46,5.76,27.99,83.79,408.08,25.916,40.37,45.95,50.58
178.62,40.33,8.75,-0.04,25.361,62.94,-2247.45,-1180.96,76.58,-4.15,40.05,84.04,408.08,25.914,40.4,46.12,50.49
178.63,40.31,8.837,-0.039,25.364,87.56,-2255.84,-1180.91,76.99,-14.63,55.48,84.24,407.74,25.921,40.43,46.34,50.52
178.64,40.31,8.91,-0.033,25.36,106.07,-2273.44,-1173.85,70.04,-23.38,71.33,84.3,407.54,25.929000000000002,40.67,46.34,50.48
178.65,40.3,8.996,-0.034,25.353,122.19,-2294.59,-1152.61,54.52,-31.22,86.11,84.3,407.26,25.930999999999997,40.2,46.47,50.37
178.66,40.3,9.082,-0.04,25.369,128.61,-2310.2,-1125.94,34.39,-35.25,95.39,83.99,407.13,25.93,40.29,46.54,50.49
178.67,40.29,9.166,-0.04,25.366999999999997,117.8,-2314.73,-1094.75,14.04,-34.61,95.5,83.74,406.85,25.939,40.48,46.77,50.4
178.68,40.3,9.25,-0.031,25.361,92.18,-2312.97,-1070.97,-0.97,-30.45,87.09,83.38,406.72,25.944000000000003,40.42,46.71,50.42
178.69,40.29,9.345,-0.036000000000000004,25.366999999999997,58.14,-2308.13,-1053.62,-9.29,-18.53,72.75,83.03,406.65,25.936,40.5,46.69,50.52
178.7,40.29,9.429,-0.046,25.369,29.17,-2296.13,-1051.27,-8.7,-7.16,56.96,82.83,406.37,25.947,40.56,46.51,50.46
178.71,40.29,9.509,-0.033,25.358,11.52,-2278.04,-1053.99,-2.57,0.38,42.69,82.73,406.24,25.951999999999998,40.69,46.68,50.34
178.72,40.29,9.604,-0.053,25.37,5.37,-2258.79,-1070.91,10.54,7.19,31.35,82.68,406.31,25.941,40.8,46.69,50.72
178.73,40.28,9.68,-0.036000000000000004,25.366999999999997,4.45,-2244.08,-1093.24,26.59,10.75,22.86,82.47,406.37,25.925,40.77,46.69,50.58
178.74,40.28,9.772,-0.036000000000000004,25.359,10.56,-2232.63,-1121.7,45.38,11.7,18.64,82.42,406.51,25.906,40.75,46.69,50.68
178.75,40.28,9.869,-0.034,25.365,23.29,-2224.76,-1144.14,59.98,8.61,19.81,82.17,406.37,25.906999999999996,40.93,46.74,50.66
178.76,40.28,9.943,-0.043,25.362,48.67,-2216.21,-1164.1,71.95,-0.09,29.0,82.47,406.37,25.901,41.12,47.0,50.52
178.77,40.27,10.031,-0.033,25.364,79.09,-2218.42,-1174.38,75.59,-11.69,43.82,82.32,406.31,25.892,41.13,47.22,50.61
178.78,40.27,10.107000000000001,-0.037000000000000005,25.366,101.92,-2229.64,-1176.2,72.82,-20.35,60.04,82.37,405.9,25.915,41.09,47.28,50.52
178.79,40.26,10.195,-0.036000000000000004,25.361,114.13,-2245.2,-1164.14,61.69,-26.74,74.03,82.27,405.62,25.92,41.23,47.32,50.55
178.8,40.27,10.26,-0.039,25.358,111.48,-2255.91,-1150.27,48.1,-29.84,82.6,82.32,405.49,25.926,41.32,47.43,50.45
178.81,40.25,10.342,-0.031,25.363000000000003,97.63,-2260.49,-1125.45,30.42,-29.45,85.94,82.02,405.42,25.912,41.32,47.39,50.51
178.82,40.27,10.414000000000001,-0.039,25.36,78.91,-2275.24,-1095.22,13.57,-27.57,84.83,82.68,405.35,25.925,41.26,47.53,50.4
178.83,40.27,10.481,-0.04,25.363000000000003,56.62,-2289.92,-1069.3,1.34,-20.83,78.42,82.12,405.08,25.936999999999998,41.44,47.57,50.48
178.84,40.26,10.544,-0.033,25.36,27.03,-2296.92,-1053.74,-4.81,-10.3,64.49,82.32,404.8,25.94,41.31,47.6,50.54
178.85,40.25,10.604000000000001,-0.043,25.364,-6.22,-2286.95,-1050.6,-3.41,1.94,44.79,82.42,404.73,25.936999999999998,41.32,47.62,50.58
178.86,40.24,10.661,-0.031,25.354,-33.09,-2269.51,-1063.58,4.73,11.82,24.37,82.37,404.53,25.939,41.31,47.48,50.54
178.87,40.24,10.717,-0.036000000000000004,25.359,-50.32,-2260.86,-1089.94,17.96,18.71,7.18,82.83,404.53,25.934,41.4,47.6,50.54
178.88,40.24,10.770999999999999,-0.031,25.351999999999997,-56.66,-2259.93,-1113.83,31.46,19.87,-4.09,83.03,404.46,25.930999999999997,41.44,47.56,50.52
178.89,40.26,10.819,-0.036000000000000004,25.351,-47.52,-2261.02,-1141.76,46.24,15.21,-6.24,83.28,404.53,25.936999999999998,41.5,47.57,50.49
178.9,40.28,10.857000000000001,-0.037000000000000005,25.348000000000003,-34.29,-2262.19,-1162.63,59.26,8.93,-1.92,83.13,404.39,25.955,41.55,47.66,50.45
178.91,40.3,10.895,-0.033,25.346,-27.43,-2261.41,-1176.54,68.6,3.19,5.38,82.93,404.39,25.964000000000002,41.71,47.74,50.45
178.92,40.33,10.927,-0.03,25.346999999999998,-27.77,-2266.26,-1187.76,73.9,1.02,14.09,82.73,404.12,25.996,41.66,47.9,50.54
178.93,40.33,10.948,-0.034,25.351,-32.3,-2269.09,-1190.17,72.97,-0.49,22.97,82.83,403.98,26.006,41.64,48.1,50.51
178.94,40.34,10.967,-0.03,25.355,-31.56,-2273.55,-1175.86,62.13,-2.17,33.17,83.13,403.91,26.015,41.96,48.21,50.4
