ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
314.12,40.3,-0.066,3.957,21.763,-167.08,476.54,-1103.17,-116.65,3.77,50.06,82.42,477.36,22.396,45.49,43.77,43.39
314.13,40.3,-0.063,3.95,21.77,-187.65,470.87,-1079.07,-121.12,3.97,35.19,82.32,477.36,22.401,45.3,43.85,43.23
314.14,40.31,-0.07200000000000001,3.969,21.768,-227.4,465.43,-1057.65,-115.08,4.87,15.86,82.32,477.36,22.406999999999996,45.28,43.85,43.5
314.15,40.32,-0.066,3.946,21.772,-283.49,461.06,-1043.24,-100.98,8.54,-3.74,82.58,477.42,22.406,45.33,43.82,43.41
314.16,40.33,-0.06,3.963,21.768,-343.68,455.87,-1043.17,-83.35,15.94,-18.91,82.22,477.22,22.423000000000002,45.31,43.83,43.33
314.17,40.33,-0.07,3.95,21.772,-386.05,452.99,-1064.2,-64.31,26.54,-23.65,82.22,477.36,22.416999999999998,45.38,43.95,43.3
314.18,40.33,-0.067,3.963,21.768,-393.06,453.3,-1097.36,-47.38,36.93,-15.92,82.12,477.29,22.42,45.43,43.88,43.3
314.19,40.33,-0.063,3.957,21.776999999999997,-365.91,456.43,-1122.17,-40.31,41.21,0.49,82.17,477.42,22.414,45.47,43.82,43.29
318.3,40.28,-0.073,3.9530000000000003,21.381,-436.38,642.17,-1492.65,-74.96,27.29,-22.12,82.52,478.59,22.328000000000003,45.04,43.09,42.65
318.31,40.27,-0.057999999999999996,3.949,21.377,-461.99,642.44,-1511.92,-58.25,33.64,-19.53,82.52,478.72,22.316999999999997,45.0,43.04,42.65
318.32,40.27,-0.069,3.96,21.372,-455.23,644.61,-1543.07,-47.69,39.55,-6.18,82.58,478.79,22.314,45.01,43.04,42.68
318.33,40.27,-0.054000000000000006,3.952,21.378,-421.58,648.44,-1571.95,-47.09,41.54,13.49,82.47,478.72,22.319000000000003,45.16,43.24,42.53
318.34,40.28,-0.063,3.957,21.379,-365.88,654.51,-1595.82,-54.51,41.12,35.33,82.52,478.79,22.320999999999998,44.85,43.09,42.64
318.35,40.27,-0.06,3.969,21.366,-303.24,658.06,-1594.42,-71.01,37.79,54.17,82.78,478.79,22.316,44.93,43.18,42.62
318.36,40.27,-0.067,3.9560000000000004,21.375999999999998,-248.12,662.01,-1577.43,-89.41,30.08,64.91,82.98,478.79,22.314,44.82,43.13,42.64
318.37,40.27,-0.064,3.946,21.384,-212.63,660.69,-1552.82,-106.63,18.2,65.23,83.18,478.93,22.307,44.92,43.13,42.57
318.38,40.27,-0.06,3.955,21.379,-206.12,655.66,-1532.4,-118.55,7.98,54.55,83.18,478.86,22.31,44.96,43.26,42.61
318.39,40.28,-0.057999999999999996,3.968,21.373,-233.11,647.26,-1510.77,-124.49,2.84,35.26,83.03,478.93,22.315,44.89,43.07,42.35
318.4,40.28,-0.063,3.957,21.377,-284.04,639.86,-1499.41,-118.98,1.99,12.88,82.83,478.93,22.315,44.84,42.92,42.71
318.41,40.3,-0.069,3.955,21.377,-347.32,637.29,-1495.57,-105.76,10.13,-7.09,82.98,478.79,22.331999999999997,44.82,43.07,42.35
318.42,40.3,-0.061,3.949,21.371,-407.87,638.55,-1506.01,-85.91,19.39,-20.31,83.18,478.93,22.325,44.98,43.06,42.59
318.43,40.3,-0.069,3.9560000000000004,21.375999999999998,-444.2,641.97,-1529.65,-66.03,31.93,-22.17,83.84,479.0,22.322,45.14,43.15,42.76
318.44,40.3,-0.06,3.946,21.373,-447.43,643.62,-1560.88,-50.62,37.3,-13.14,83.44,478.93,22.325,45.12,43.21,42.74
318.45,40.3,-0.07200000000000001,3.952,21.37,-417.31,644.74,-1589.14,-46.21,40.66,4.43,83.49,479.0,22.32,45.06,43.04,42.54
318.46,40.3,-0.066,3.937,21.375999999999998,-363.88,647.24,-1610.59,-51.3,37.22,25.88,83.28,478.93,22.323,45.03,43.13,42.42
318.47,40.3,-0.06,3.943,21.372,-308.77,655.79,-1620.96,-64.17,28.91,44.84,82.98,478.93,22.323,45.01,43.2,42.57
318.48,40.31,-0.067,3.9530000000000003,21.369,-265.98,665.55,-1618.89,-81.62,19.34,57.04,83.33,479.06,22.326999999999998,45.14,43.12,42.73
318.49,40.32,-0.063,3.9560000000000004,21.366,-247.6,672.4,-1603.41,-99.99,8.77,59.73,83.79,479.13,22.329,45.08,43.2,42.42
318.5,40.34,-0.06,3.952,21.372,-255.88,670.57,-1580.73,-115.35,3.2,53.14,83.94,479.13,22.336,44.92,43.13,42.64
318.51,40.36,-0.057999999999999996,3.9619999999999997,21.368000000000002,-287.29,663.78,-1553.38,-124.86,1.48,38.76,84.3,479.2,22.343000000000004,44.89,43.07,42.54
318.52,40.37,-0.07200000000000001,3.955,21.373,-330.83,652.21,-1533.44,-123.8,5.16,20.61,84.09,479.2,22.351,44.85,43.03,42.54
318.53,40.36,-0.055999999999999994,3.9560000000000004,21.372,-377.78,640.93,-1515.15,-116.24,13.28,2.86,83.79,479.34,22.34,45.0,43.01,42.56
318.54,40.37,-0.061,3.972,21.369,-418.83,635.07,-1513.62,-99.97,22.19,-10.62,84.04,479.47,22.336,45.01,43.13,42.44
318.55,40.36,-0.06,3.955,21.371,-443.51,637.88,-1526.29,-79.5,33.6,-16.31,84.19,479.75,22.318,44.87,43.1,42.56
318.56,40.34,-0.061,3.9560000000000004,21.368000000000002,-442.59,643.84,-1546.99,-61.3,42.99,-12.24,84.35,479.54,22.316999999999997,45.01,43.15,42.61
318.57,40.33,-0.048,3.955,21.365,-409.51,654.24,-1574.65,-47.83,46.16,1.18,84.19,479.61,22.311,45.03,43.15,42.65
318.58,40.33,-0.06,3.952,21.374000000000002,-356.03,663.87,-1595.11,-44.88,45.11,19.71,83.99,479.61,22.309,45.01,43.1,42.61
318.59,40.31,-0.063,3.949,21.371,-294.86,669.9,-1606.87,-51.77,38.94,39.08,83.79,479.54,22.302,44.98,43.0,42.62
318.6,40.3,-0.069,3.952,21.378,-244.04,669.38,-1606.43,-67.13,31.02,53.41,83.79,479.47,22.302,44.98,43.09,42.59
318.61,40.3,-0.067,3.955,21.381,-208.09,666.07,-1586.26,-89.68,20.78,60.8,84.09,479.41,22.303,44.93,43.09,42.61
318.62,40.29,-0.066,3.9589999999999996,21.371,-194.28,657.87,-1563.59,-108.92,11.41,59.63,84.24,479.27,22.302,44.89,43.07,42.59
318.63,40.28,-0.061,3.95,21.371,-207.58,648.29,-1538.03,-122.74,3.25,48.47,84.19,479.06,22.305999999999997,44.95,43.06,42.59
318.64,40.28,-0.06,3.957,21.373,-244.16,642.17,-1518.11,-125.22,-0.88,31.24,84.09,479.06,22.309,45.06,42.92,42.62
318.65,40.28,-0.061,3.96,21.372,-299.82,640.8,-1503.15,-118.43,1.07,10.89,83.74,478.79,22.319000000000003,44.9,43.15,42.61
318.66,40.28,-0.067,3.963,21.369,-365.42,638.2,-1498.86,-104.78,10.33,-8.07,83.64,478.93,22.315,44.82,43.07,42.62
318.67,40.29,-0.06,3.95,21.381,-422.85,641.11,-1502.79,-86.06,26.43,-19.73,83.44,478.86,22.320999999999998,44.93,43.07,42.45
318.68,40.29,-0.067,3.9530000000000003,21.379,-451.35,643.49,-1510.42,-67.29,40.57,-20.22,83.38,479.06,22.311,44.89,43.32,42.61
318.69,40.28,-0.069,3.963,21.373,-445.48,646.89,-1525.32,-51.79,47.11,-10.22,83.49,478.86,22.318,44.93,42.89,42.54
323.8,40.3,-0.064,-0.025,21.694000000000003,-236.96,120.71,-1080.12,-74.23,1.69,-0.17,83.08,475.78,22.473000000000003,44.22,43.94,43.08
323.81,40.3,-0.066,-0.027999999999999997,21.69,-296.95,113.48,-1049.81,-71.52,1.69,-21.72,83.44,475.71,22.479,44.36,43.92,43.09
323.82,40.3,-0.055999999999999994,-0.034,21.686,-365.36,112.63,-1037.07,-59.99,9.22,-41.95,83.69,475.58,22.483,44.41,43.92,43.09
323.83,40.31,-0.057999999999999996,-0.039,21.694000000000003,-419.28,113.17,-1043.88,-41.93,22.15,-54.74,83.64,475.85,22.476999999999997,44.57,43.82,43.27
323.84,40.32,-0.063,-0.033,21.693,-441.84,119.08,-1060.49,-23.05,34.69,-57.33,83.44,475.92,22.476999999999997,44.6,43.78,43.09
323.85,40.32,-0.064,-0.033,21.693,-430.33,125.6,-1084.93,-5.69,39.34,-49.78,83.44,476.06,22.47,44.33,43.82,43.09
323.86,40.31,-0.063,-0.027000000000000003,21.685,-397.82,134.65,-1111.2,6.02,38.9,-35.36,83.64,476.12,22.465,44.44,44.19,43.11
323.87,40.3,-0.07200000000000001,-0.034,21.686,-355.39,138.64,-1135.67,6.17,34.41,-17.87,83.64,476.12,22.459,44.63,44.17,43.17
323.88,40.3,-0.066,-0.04,21.693,-312.77,136.84,-1149.26,-4.48,30.11,-0.71,83.79,475.99,22.463,44.58,44.0,43.24
323.89,40.3,-0.061,-0.031,21.686999999999998,-271.42,132.71,-1155.83,-21.77,24.3,13.95,83.74,476.06,22.456999999999997,44.38,44.0,43.18
323.9,40.29,-0.063,-0.024,21.686,-236.07,126.53,-1157.19,-41.1,18.65,22.59,83.54,476.19,22.448,44.15,43.94,43.0
323.91,40.29,-0.06,-0.037000000000000005,21.686999999999998,-212.93,119.3,-1143.69,-59.55,10.02,23.06,83.33,476.26,22.445,44.17,43.82,43.12
323.92,40.29,-0.07200000000000001,-0.033,21.688000000000002,-213.48,112.2,-1121.95,-71.54,7.8,13.61,83.59,476.19,22.448,44.12,43.85,42.98
323.93,40.29,-0.066,-0.022000000000000002,21.685,-237.64,109.5,-1094.89,-74.84,5.54,-3.47,84.09,476.19,22.445999999999998,44.12,43.77,43.01
323.94,40.28,-0.053,-0.036000000000000004,21.691,-279.5,110.75,-1069.71,-68.83,9.38,-23.32,84.6,476.12,22.444000000000003,44.15,44.0,43.35
323.95,40.28,-0.067,-0.03,21.691999999999997,-326.93,114.01,-1059.1,-54.21,14.84,-41.17,84.75,476.12,22.445999999999998,44.19,43.97,43.15
323.96,40.28,-0.067,-0.027000000000000003,21.689,-364.51,119.38,-1065.84,-34.45,24.88,-52.16,84.75,476.4,22.433000000000003,44.3,43.75,43.15
323.97,40.27,-0.057999999999999996,-0.044000000000000004,21.698,-380.49,124.14,-1086.24,-13.95,31.04,-53.54,84.4,476.33,22.432,44.28,43.83,43.06
323.98,40.29,-0.06,-0.033,21.691999999999997,-376.95,126.31,-1105.67,-0.69,32.32,-46.66,84.14,476.33,22.441999999999997,44.28,44.02,43.08
323.99,40.3,-0.07,-0.034,21.69,-358.37,126.27,-1129.87,5.97,28.71,-32.26,84.45,476.33,22.447,44.36,44.02,43.35
324.0,40.31,-0.066,-0.034,21.694000000000003,-340.04,125.96,-1146.24,1.69,25.5,-16.67,84.3,476.19,22.459,44.36,43.88,43.21
324.01,40.31,-0.066,-0.025,21.69,-316.59,126.78,-1157.7,-10.37,22.6,-0.42,84.35,476.19,22.461,44.38,43.88,43.23
324.02,40.31,-0.057,-0.033,21.699,-288.46,125.55,-1158.97,-29.03,20.0,13.09,84.24,476.12,22.465,44.34,43.86,43.21
324.03,40.31,-0.057999999999999996,-0.027999999999999997,21.694000000000003,-258.18,123.61,-1149.59,-49.21,19.1,21.13,83.94,476.33,22.455,44.28,43.72,43.26
324.04,40.31,-0.07,-0.036000000000000004,21.699,-237.0,119.9,-1128.52,-66.14,14.7,19.84,83.74,476.33,22.451999999999998,44.34,43.75,43.09
324.05,40.31,-0.067,-0.04,21.71,-235.14,115.8,-1098.95,-75.12,12.05,9.08,83.49,476.4,22.449,44.27,43.82,43.21
324.06,40.3,-0.063,-0.027000000000000003,21.689,-256.76,114.63,-1068.16,-73.38,10.17,-8.59,83.38,476.47,22.443,44.3,43.82,43.24
324.07,40.3,-0.054000000000000006,-0.031,21.701,-295.98,118.72,-1050.59,-60.43,14.77,-28.74,83.13,476.47,22.441,44.31,43.77,43.21
324.08,40.3,-0.061,-0.025,21.694000000000003,-335.76,118.54,-1045.44,-43.42,20.26,-44.76,83.08,476.4,22.441,44.42,43.78,43.18
324.09,40.28,-0.064,-0.037000000000000005,21.697,-363.81,119.85,-1054.92,-24.42,28.52,-52.89,83.08,476.47,22.428,44.3,43.72,43.32
324.1,40.27,-0.063,-0.037000000000000005,21.701,-370.08,118.75,-1076.89,-8.02,35.15,-50.85,82.88,476.33,22.432,44.46,43.8,43.2
324.11,40.27,-0.063,-0.037000000000000005,21.697,-351.47,119.52,-1099.38,2.18,36.43,-39.55,82.88,476.19,22.438000000000002,44.47,43.78,43.23
324.12,40.27,-0.063,-0.03,21.704,-321.15,124.16,-1120.26,4.77,31.38,-23.26,82.78,476.12,22.439,44.52,43.8,43.17
324.13,40.27,-0.061,-0.034,21.7,-287.53,126.58,-1134.48,-2.93,26.26,-6.23,82.63,475.85,22.451,44.41,43.83,43.21
324.14,40.26,-0.063,-0.033,21.697,-259.73,131.58,-1143.86,-17.23,18.16,8.0,82.78,475.92,22.445999999999998,44.5,43.88,43.05
324.15,40.28,-0.06,-0.033,21.701,-237.77,131.72,-1142.07,-36.09,12.59,17.63,82.63,475.78,22.462,44.23,43.71,43.2
324.16,40.3,-0.057,-0.04,21.704,-232.64,132.08,-1127.67,-53.64,7.64,18.51,82.68,475.85,22.471999999999998,44.22,43.92,43.17
324.17,40.32,-0.064,-0.036000000000000004,21.699,-250.63,127.07,-1094.06,-67.62,2.61,9.79,82.58,475.65,22.49,44.3,43.72,43.0
324.18,40.34,-0.066,-0.037000000000000005,21.703000000000003,-296.78,121.71,-1057.3,-72.92,2.76,-7.12,82.58,475.65,22.5,44.27,43.8,42.97
324.19,40.33,-0.061,-0.053,21.706,-355.15,114.6,-1030.16,-69.75,6.61,-26.64,82.52,475.65,22.498,44.3,43.65,43.33
324.2,40.35,-0.055999999999999994,-0.033,21.695,-409.46,112.06,-1024.16,-57.54,15.42,-43.44,82.47,475.78,22.499000000000002,44.25,43.66,43.09
324.21,40.34,-0.057,-0.037000000000000005,21.695,-442.15,115.35,-1039.58,-38.26,26.65,-52.6,82.42,475.99,22.487,44.36,43.83,43.36
324.22,40.34,-0.06,-0.034,21.7,-445.88,118.47,-1067.42,-17.82,36.11,-52.46,82.52,476.19,22.474,44.47,43.83,43.32
324.23,40.33,-0.06,-0.036000000000000004,21.693,-423.36,124.91,-1097.66,-2.57,38.55,-43.87,82.58,476.33,22.463,44.38,43.66,42.98
324.24,40.32,-0.07,-0.033,21.693,-384.34,127.6,-1128.49,4.65,37.8,-29.85,82.58,476.26,22.463,44.34,43.92,43.42
324.25,40.32,-0.057999999999999996,-0.034,21.694000000000003,-340.44,129.39,-1147.86,1.17,31.27,-13.31,82.68,476.19,22.467,44.39,43.68,43.39
324.26,40.33,-0.067,-0.043,21.695999999999998,-300.86,133.14,-1160.03,-10.27,21.41,2.6,82.73,476.19,22.469,44.41,43.91,43.36
324.27,40.34,-0.063,-0.025,21.69,-274.48,133.85,-1162.41,-27.02,14.39,13.81,82.52,476.26,22.471,44.28,43.74,43.32
324.28,40.36,-0.06,-0.033,21.69,-265.17,135.5,-1155.67,-45.69,8.39,17.92,82.22,476.19,22.487,44.17,43.8,43.23
324.29,40.37,-0.07200000000000001,-0.034,21.69,-272.25,131.04,-1135.99,-62.42,3.48,14.19,82.88,476.4,22.483,44.28,43.68,43.18
324.3,40.38,-0.057,-0.037000000000000005,21.695,-301.16,124.78,-1105.12,-73.36,2.04,2.02,82.73,476.26,22.497,44.22,43.75,43.17
324.31,40.39,-0.054000000000000006,-0.037000000000000005,21.697,-343.39,117.38,-1077.35,-74.11,2.98,-13.6,82.68,476.47,22.49,44.17,43.77,43.14
324.32,40.38,-0.044000000000000004,-0.031,21.691,-382.23,110.8,-1060.8,-65.23,7.15,-26.21,82.47,476.53,22.484,44.19,43.8,43.06
324.33,40.37,-0.019,-0.033,21.695,-402.62,108.53,-1053.51,-50.3,15.13,-31.4,82.27,476.47,22.482,44.09,43.71,43.23
324.34,40.37,0.0,-0.036000000000000004,21.686999999999998,-399.88,108.31,-1068.43,-30.07,21.58,-28.32,82.52,476.67,22.47,44.33,43.77,43.21
324.35,40.36,0.015,-0.031,21.695,-372.49,110.66,-1091.12,-12.13,26.39,-17.68,82.78,476.74,22.459,44.3,43.69,43.23
324.36,40.35,0.045,-0.03,21.686,-328.34,112.85,-1118.33,0.91,29.07,-3.02,83.03,476.88,22.45,44.33,43.74,43.2
324.37,40.33,0.073,-0.033,21.699,-275.25,111.39,-1142.8,4.99,29.3,12.86,83.08,476.81,22.443,44.33,43.86,43.24
324.38,40.31,0.10400000000000001,-0.033,21.695,-229.86,108.34,-1156.21,0.08,25.8,25.32,83.08,476.81,22.432,44.36,43.75,43.21
324.39,40.32,0.124,-0.031,21.697,-194.01,98.91,-1160.75,-12.73,20.14,33.33,83.18,476.67,22.441,44.47,43.8,43.2
324.4,40.32,0.172,-0.027999999999999997,21.695999999999998,-173.42,83.86,-1155.17,-30.56,15.08,35.02,83.59,476.67,22.441,44.33,43.83,43.18
324.41,40.3,0.20800000000000002,-0.033,21.697,-169.75,63.41,-1134.6,-50.27,9.54,30.8,83.79,476.53,22.44,44.41,43.78,43.18
324.42,40.31,0.25,-0.031,21.701,-191.05,38.95,-1100.32,-66.82,3.32,18.61,83.89,476.4,22.451,44.41,43.83,43.33
324.43,40.32,0.289,-0.036000000000000004,21.703000000000003,-231.16,11.37,-1068.82,-72.89,-0.6,2.79,83.74,476.26,22.46,44.09,43.72,43.18
324.44,40.31,0.325,-0.036000000000000004,21.703000000000003,-288.53,-9.08,-1040.8,-69.39,-1.27,-14.65,83.49,476.26,22.458000000000002,44.22,43.92,43.14
324.45,40.32,0.36700000000000005,-0.034,21.704,-346.3,-29.42,-1026.28,-57.12,0.96,-27.64,83.49,476.26,22.463,44.36,44.08,43.21
324.46,40.32,0.42700000000000005,-0.025,21.698,-390.68,-51.24,-1029.99,-40.18,9.97,-33.82,83.74,476.4,22.456,44.04,43.75,43.01
324.47,40.33,0.469,-0.036000000000000004,21.703000000000003,-410.03,-70.86,-1052.7,-20.31,18.99,-31.11,84.04,476.4,22.461,44.28,43.72,43.41
324.48,40.34,0.525,-0.034,21.7,-396.23,-93.55,-1082.51,-3.62,32.96,-19.45,83.94,476.47,22.46,44.2,43.82,43.17
324.49,40.34,0.591,-0.027000000000000003,21.695,-354.45,-117.83,-1112.03,7.58,37.41,-2.38,83.84,476.67,22.451,44.42,43.86,43.41
324.5,40.33,0.639,-0.039,21.701999999999998,-299.45,-139.26,-1126.77,11.89,35.53,15.62,83.64,476.67,22.448,44.14,43.8,43.41
324.51,40.32,0.691,-0.044000000000000004,21.701999999999998,-250.79,-158.15,-1132.41,7.41,28.63,30.1,83.84,476.67,22.44,44.09,43.8,43.39
324.52,40.32,0.753,-0.046,21.701,-217.2,-182.04,-1133.27,-3.45,20.18,38.81,83.59,476.81,22.433000000000003,44.28,43.69,43.32
324.53,40.31,0.835,-0.057999999999999996,21.708000000000002,-198.73,-221.94,-1128.19,-21.72,12.01,41.93,83.74,476.6,22.44,44.09,43.97,43.58
324.54,40.3,0.912,-0.076,21.717,-197.01,-280.53,-1112.83,-45.3,8.71,37.85,83.89,476.4,22.444000000000003,44.07,43.83,43.76
324.55,40.3,0.975,-0.069,21.715999999999998,-210.42,-347.49,-1086.9,-65.82,4.3,27.98,84.24,476.4,22.438000000000002,43.99,43.78,43.39
324.56,40.29,1.047,-0.078,21.71,-239.4,-404.91,-1054.23,-75.28,1.74,13.86,84.4,476.26,22.439,43.99,43.83,43.47
324.57,40.28,1.117,-0.09,21.717,-274.04,-443.21,-1026.75,-70.37,2.92,0.17,83.49,476.06,22.443,44.04,43.8,43.79
324.58,40.27,1.19,-0.08800000000000001,21.714000000000002,-312.79,-465.47,-1014.62,-52.57,7.07,-11.33,83.74,476.06,22.436999999999998,43.87,43.8,43.48
324.59,40.26,1.275,-0.094,21.715,-340.56,-489.73,-1023.21,-27.96,15.81,-16.92,83.64,476.06,22.430999999999997,43.93,43.8,43.7
324.6,40.26,1.354,-0.10300000000000001,21.706999999999997,-348.69,-525.25,-1048.49,-4.6,25.6,-14.24,83.84,475.99,22.434,43.99,43.78,43.65
324.61,40.25,1.4280000000000002,-0.107,21.705,-333.24,-574.27,-1068.97,8.75,32.98,-3.73,84.09,475.78,22.44,43.99,43.8,43.71
324.62,40.26,1.5119999999999998,-0.11199999999999999,21.712,-301.42,-633.91,-1083.77,13.59,31.29,11.68,83.84,475.65,22.448,44.07,43.91,43.86
324.63,40.26,1.599,-0.114,21.717,-269.79,-695.15,-1083.45,6.96,22.89,27.9,83.69,475.51,22.454,43.88,43.88,43.83
324.64,40.26,1.6780000000000002,-0.132,21.715,-250.95,-745.97,-1080.37,-4.81,12.74,41.22,83.44,475.3,22.462,43.93,43.85,43.92
324.65,40.29,1.761,-0.136,21.719,-246.82,-787.97,-1073.51,-21.32,7.56,49.45,83.38,475.17,22.484,43.92,43.8,43.99
324.66,40.29,1.851,-0.14400000000000002,21.708000000000002,-253.53,-825.74,-1063.99,-37.96,6.72,51.64,83.74,475.17,22.482,43.85,43.75,44.08
324.67,40.31,1.931,-0.145,21.708000000000002,-262.36,-868.24,-1042.84,-53.07,9.02,48.39,84.09,475.1,22.498,43.74,43.72,44.17
324.68,40.31,2.026,-0.16,21.705,-277.15,-917.21,-1015.55,-59.91,10.34,38.66,84.19,475.24,22.491999999999997,43.68,43.74,44.09
324.69,40.3,2.12,-0.163,21.7,-292.44,-968.84,-996.4,-56.37,10.41,26.87,84.04,475.37,22.476999999999997,43.76,43.77,44.24
324.7,40.31,2.21,-0.168,21.706,-314.43,-1024.51,-994.59,-44.13,12.12,13.08,83.69,475.51,22.476999999999997,43.69,43.82,44.36
324.71,40.3,2.301,-0.182,21.7,-334.92,-1080.81,-1000.06,-29.48,14.53,1.91,83.49,475.51,22.465,43.57,43.77,44.46
324.72,40.29,2.4019999999999997,-0.18,21.693,-347.43,-1140.88,-1022.83,-13.44,20.07,-3.49,83.28,475.65,22.454,43.95,43.86,44.52
324.73,40.29,2.504,-0.187,21.695,-340.04,-1192.68,-1041.08,-2.08,24.23,0.94,83.08,475.71,22.447,43.76,43.57,44.64
324.74,40.28,2.5989999999999998,-0.21100000000000002,21.7,-315.42,-1234.03,-1058.47,6.64,25.54,13.24,83.18,475.58,22.445999999999998,43.98,44.02,44.73
324.75,40.28,2.7,-0.19899999999999998,21.688000000000002,-282.88,-1265.45,-1071.87,10.52,22.9,30.03,83.08,475.37,22.456999999999997,43.63,43.86,44.87
324.76,40.28,2.804,-0.215,21.694000000000003,-248.82,-1298.09,-1074.89,7.03,17.4,47.67,83.08,475.24,22.461,43.87,43.92,44.9
324.77,40.3,2.905,-0.198,21.679000000000002,-224.63,-1337.38,-1070.94,-2.46,8.24,61.59,83.03,475.17,22.47,43.98,43.92,45.15
324.78,40.32,3.016,-0.23600000000000002,21.686999999999998,-212.86,-1390.76,-1063.13,-16.83,3.87,69.41,82.98,475.24,22.480999999999998,43.96,43.75,45.18
324.79,40.34,3.122,-0.23800000000000002,21.686,-219.29,-1452.77,-1052.57,-32.96,0.05,68.13,83.03,475.1,22.493000000000002,43.87,43.85,45.49
324.8,40.34,3.2230000000000003,-0.249,21.688000000000002,-240.71,-1520.74,-1034.15,-46.26,-0.59,58.9,82.58,475.1,22.493000000000002,43.93,43.89,45.56
324.81,40.34,3.345,-0.259,21.683000000000003,-278.8,-1580.08,-1005.64,-52.87,0.43,42.79,83.08,475.03,22.491,43.8,43.72,45.56
324.82,40.33,3.437,-0.266,21.676,-317.67,-1628.83,-983.52,-49.74,4.93,26.25,83.03,474.89,22.493000000000002,43.88,43.58,45.88
324.83,40.33,3.533,-0.287,21.673000000000002,-350.71,-1663.48,-975.12,-37.83,14.2,11.88,83.08,474.96,22.487,43.84,43.52,45.94
324.84,40.31,3.647,-0.294,21.67,-364.35,-1694.85,-976.33,-23.41,23.81,3.22,83.13,475.17,22.462,43.85,43.61,46.26
324.85,40.3,3.7510000000000003,-0.306,21.671,-352.66,-1724.25,-988.05,-8.57,31.99,3.17,83.08,475.37,22.447,43.87,43.55,46.15
324.86,40.3,3.8710000000000004,-0.32,21.663,-313.48,-1751.68,-1007.43,6.19,34.04,12.95,83.18,475.58,22.429000000000002,43.99,43.51,46.31
324.87,40.29,3.97,-0.32799999999999996,21.664,-258.61,-1780.73,-1029.14,17.59,30.84,30.2,83.69,475.71,22.414,44.09,43.61,46.5
324.88,40.27,4.095,-0.344,21.660999999999998,-203.54,-1816.03,-1041.79,22.03,24.95,49.57,83.18,475.51,22.413,44.23,43.78,46.69
324.89,40.25,4.203,-0.34600000000000003,21.65,-159.32,-1863.42,-1043.89,16.1,17.49,66.88,83.54,475.51,22.399,44.2,43.63,46.87
324.9,40.26,4.314,-0.361,21.654,-124.26,-1920.46,-1034.04,1.8,10.8,80.59,83.44,475.24,22.414,44.22,43.65,47.08
324.91,40.24,4.4319999999999995,-0.365,21.642,-104.45,-1983.81,-1008.2,-19.19,4.52,87.55,83.38,475.1,22.406999999999996,44.23,43.55,47.34
324.92,40.25,4.548,-0.389,21.644000000000002,-107.38,-2041.94,-979.07,-38.19,-0.41,84.7,83.38,474.76,22.421999999999997,44.25,43.54,47.29
324.93,40.24,4.654,-0.4,21.645,-132.36,-2091.67,-952.86,-50.39,-3.07,72.64,83.38,474.69,22.419,44.3,43.37,47.54
324.94,40.24,4.771,-0.41100000000000003,21.624000000000002,-173.57,-2130.84,-936.34,-52.18,-2.6,54.4,83.28,474.35,22.429000000000002,44.28,43.49,47.78
324.95,40.23,4.893,-0.42100000000000004,21.63,-219.44,-2159.49,-932.76,-44.61,1.09,34.88,83.28,474.41,22.419,44.38,43.48,47.9
324.96,40.24,5.008,-0.436,21.62,-255.64,-2176.99,-941.13,-30.1,7.95,18.77,83.33,474.55,22.410999999999998,44.42,43.48,47.93
324.97,40.24,5.124,-0.45,21.604,-277.38,-2184.9,-967.69,-9.41,16.52,8.08,83.38,474.55,22.406999999999996,44.54,43.49,48.07
324.98,40.23,5.227,-0.46299999999999997,21.6,-275.68,-2188.78,-999.48,11.22,23.49,6.49,83.44,474.69,22.395,44.49,43.43,48.37
324.99,40.24,5.349,-0.475,21.590999999999998,-260.45,-2205.94,-1019.74,25.03,25.47,12.93,83.59,474.55,22.399,44.5,43.41,48.48
325.0,40.23,5.46,-0.48200000000000004,21.601999999999997,-234.29,-2234.32,-1023.61,28.46,23.07,26.83,83.49,474.41,22.394000000000002,44.84,43.46,48.51
325.01,40.22,5.57,-0.501,21.596,-204.98,-2271.07,-1025.85,26.0,18.25,44.94,83.54,474.28,22.391,44.73,43.43,48.55
325.02,40.23,5.678999999999999,-0.507,21.583000000000002,-172.66,-2313.02,-1031.65,17.99,12.2,62.96,83.74,474.28,22.392,44.92,43.6,48.61
325.03,40.22,5.79,-0.526,21.584,-145.21,-2359.15,-1037.56,3.02,8.27,75.35,83.69,474.07,22.395,44.84,43.37,48.66
325.04,40.23,5.891,-0.5329999999999999,21.584,-130.62,-2412.97,-1029.42,-19.2,3.99,78.09,83.54,474.07,22.393,44.89,43.4,48.6
325.05,40.23,6.002000000000001,-0.542,21.569000000000003,-126.05,-2462.4,-1018.34,-36.61,0.67,73.44,83.64,474.14,22.391,45.19,43.51,48.7
325.06,40.25,6.107,-0.561,21.566999999999997,-139.46,-2496.15,-1005.47,-44.77,-6.73,61.48,83.89,474.35,22.386999999999997,45.17,43.44,48.84
325.07,40.25,6.22,-0.583,21.566999999999997,-169.84,-2508.09,-995.76,-42.0,-5.85,44.23,83.79,474.41,22.379,45.22,43.68,49.08
