ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
150.33,40.29,-0.057999999999999996,3.9560000000000004,21.815,30.09,258.72,-654.31,-99.89,0.67,25.28,82.68,485.29,22.028000000000002,31.21,28.06,34.44
150.34,40.29,-0.057999999999999996,3.949,21.824,3.12,262.4,-652.12,-95.17,1.04,4.76,82.52,485.22,22.031,30.98,28.06,34.53
150.35,40.3,-0.08199999999999999,3.9619999999999997,21.82,-38.19,262.92,-656.64,-81.98,2.76,-14.37,82.52,485.29,22.035,30.98,28.09,34.47
150.36,40.31,-0.073,3.9589999999999996,21.820999999999998,-81.97,263.61,-658.52,-65.28,7.94,-28.19,82.17,485.29,22.04,31.02,27.98,34.34
150.37,40.31,-0.057999999999999996,3.952,21.823,-114.86,263.08,-661.82,-46.31,10.16,-33.4,83.03,485.22,22.043000000000003,31.14,28.15,34.34
150.38,40.31,-0.07200000000000001,3.9560000000000004,21.823,-132.11,262.21,-665.05,-30.93,12.24,-29.15,82.47,485.42,22.034000000000002,30.99,28.0,34.4
150.39,40.31,-0.063,3.952,21.825,-131.07,257.34,-661.83,-23.91,11.63,-17.24,82.68,485.49,22.031,31.15,28.06,34.41
150.4,40.31,-0.06,3.946,21.826999999999998,-111.33,249.96,-656.24,-27.22,12.6,0.18,82.47,485.49,22.029,31.25,28.31,34.31
150.41,40.31,-0.069,3.949,21.826,-74.53,242.24,-651.37,-39.29,14.59,19.02,82.42,485.7,22.019000000000002,31.25,28.22,34.43
150.42,40.31,-0.064,3.952,21.826999999999998,-21.25,239.44,-649.81,-57.56,14.8,35.66,82.22,485.83,22.016,31.23,28.29,34.4
150.43,40.31,-0.076,3.955,21.823,32.76,241.74,-651.54,-76.45,13.48,44.35,82.42,485.97,22.006999999999998,31.37,28.35,34.25
150.44,40.31,-0.064,3.955,21.826999999999998,76.61,246.42,-654.48,-91.03,6.72,43.37,82.32,485.9,22.01,31.21,28.4,34.23
150.45,40.31,-0.061,3.957,21.824,92.04,251.07,-654.13,-98.89,0.06,31.52,82.58,485.83,22.016,31.12,28.31,34.35
150.46,40.32,-0.057,3.96,21.837,71.25,257.36,-652.84,-96.51,-3.14,11.79,82.17,485.83,22.018,31.07,28.31,34.35
150.47,40.31,-0.076,3.957,21.82,25.24,261.14,-651.46,-87.44,-0.56,-9.48,82.12,485.9,22.011999999999997,31.07,28.35,34.35
150.48,40.33,-0.063,3.9530000000000003,21.824,-27.79,264.06,-655.51,-71.26,4.11,-26.08,82.27,485.83,22.023000000000003,30.94,28.28,34.26
150.49,40.33,-0.061,3.9560000000000004,21.820999999999998,-73.54,263.45,-660.32,-53.15,6.21,-34.74,82.32,485.9,22.02,30.99,28.22,34.55
150.5,40.33,-0.07,3.957,21.822,-100.86,264.7,-662.34,-35.99,6.94,-33.34,82.32,485.83,22.026,31.14,28.26,34.35
150.51,40.34,-0.07200000000000001,3.9530000000000003,21.822,-113.24,262.72,-659.36,-25.82,7.43,-24.22,82.27,485.83,22.028000000000002,31.2,28.28,34.4
150.52,40.33,-0.069,3.966,21.816,-107.38,257.73,-651.37,-26.16,9.52,-8.73,82.22,485.97,22.02,31.25,28.29,34.35
150.53,40.33,-0.057999999999999996,3.955,21.823,-82.54,253.83,-646.82,-35.04,11.62,9.87,82.07,485.9,22.023000000000003,31.26,28.32,34.43
150.54,40.33,-0.06,3.95,21.819000000000003,-38.37,249.82,-645.51,-51.49,12.04,28.08,82.12,486.04,22.016,31.34,28.45,34.41
150.55,40.34,-0.066,3.949,21.824,11.32,248.8,-649.12,-70.79,9.69,39.83,82.12,486.04,22.019000000000002,31.34,28.34,34.34
150.56,40.35,-0.07200000000000001,3.952,21.823,53.99,253.49,-653.99,-86.87,4.77,42.34,82.07,486.11,22.021,30.99,28.35,34.31
150.57,40.35,-0.06,3.946,21.825,68.15,259.5,-652.15,-97.15,-1.94,33.13,82.17,485.77,22.035999999999998,31.06,28.39,34.17
150.58,40.36,-0.057999999999999996,3.949,21.826,46.61,262.95,-651.6,-98.11,-3.72,15.3,82.12,485.77,22.041999999999998,30.99,28.39,34.31
150.59,40.36,-0.054000000000000006,3.9410000000000003,21.829,3.83,266.63,-648.37,-90.96,-1.21,-4.59,82.07,485.63,22.048000000000002,31.14,28.2,34.37
150.6,40.36,-0.069,3.969,21.815,-50.95,266.84,-651.69,-76.44,3.64,-22.39,82.22,485.56,22.053,30.99,28.09,34.63
150.61,40.37,-0.06,3.944,21.83,-95.61,267.57,-658.98,-57.81,9.29,-32.21,82.17,485.56,22.055999999999997,30.99,28.17,34.43
150.62,40.36,-0.067,3.946,21.826999999999998,-121.56,263.34,-662.4,-41.5,10.41,-33.15,82.12,485.7,22.045,30.93,28.08,34.32
154.73,40.28,-0.077,3.9560000000000004,21.398000000000003,-193.81,491.32,-1087.17,-53.2,26.51,28.28,83.89,486.45,21.97,31.5,28.57,33.49
154.74,40.27,-0.048,3.9530000000000003,21.399,-110.61,491.84,-1093.31,-72.46,29.77,48.81,83.79,486.79,21.947,31.49,28.54,33.56
154.75,40.28,-0.064,3.947,21.401999999999997,-20.32,492.46,-1109.47,-88.97,23.23,58.37,83.64,486.86,21.949,31.45,28.56,33.64
154.76,40.28,-0.067,3.952,21.398000000000003,41.52,490.57,-1117.32,-101.26,12.88,52.52,83.13,486.93,21.945999999999998,31.39,28.35,33.46
154.77,40.27,-0.061,3.96,21.394000000000002,53.19,492.22,-1121.97,-103.62,1.6,33.31,83.64,486.86,21.945999999999998,31.33,28.51,33.47
154.78,40.28,-0.073,3.9589999999999996,21.394000000000002,19.06,491.67,-1119.56,-97.68,-0.98,8.09,83.79,486.79,21.951999999999998,31.37,28.42,33.53
154.79,40.29,-0.063,3.9530000000000003,21.406999999999996,-41.3,491.76,-1113.43,-85.72,0.13,-15.56,83.79,486.59,21.965999999999998,31.33,28.4,33.58
154.8,40.28,-0.069,3.955,21.394000000000002,-103.51,490.75,-1111.12,-68.18,3.75,-30.95,83.94,486.52,21.967,31.34,28.45,33.67
154.81,40.3,-0.069,3.9560000000000004,21.401999999999997,-149.89,492.6,-1110.6,-49.77,5.59,-35.51,83.64,486.72,21.965,31.31,28.34,33.65
154.82,40.29,-0.07,3.946,21.401999999999997,-172.77,494.7,-1104.45,-36.27,7.43,-28.63,83.23,486.86,21.956,31.39,28.48,33.69
154.83,40.29,-0.07200000000000001,3.949,21.399,-182.88,494.84,-1095.18,-31.34,6.42,-15.87,83.18,486.72,21.96,31.42,28.45,33.67
154.84,40.28,-0.07200000000000001,3.944,21.403000000000002,-175.36,495.1,-1090.77,-34.82,11.1,1.64,83.28,486.93,21.948,31.45,28.48,33.67
154.85,40.28,-0.076,3.944,21.399,-142.22,496.65,-1089.29,-47.67,16.58,22.26,83.54,486.86,21.951,31.44,28.49,33.59
154.86,40.29,-0.06,3.949,21.395,-88.65,496.37,-1094.88,-66.46,19.05,39.9,83.54,486.93,21.951,31.34,28.59,33.64
154.87,40.29,-0.07,3.947,21.403000000000002,-24.21,495.2,-1106.67,-85.19,18.02,50.23,83.28,486.86,21.956,31.23,28.49,33.61
154.88,40.29,-0.079,3.9589999999999996,21.392,28.72,491.12,-1115.58,-100.3,9.08,49.29,82.98,486.72,21.963,31.41,28.49,33.56
154.89,40.29,-0.051,3.9530000000000003,21.401,40.23,491.44,-1120.84,-105.49,-1.59,34.49,82.93,486.65,21.965999999999998,31.31,28.4,33.56
154.9,40.3,-0.07200000000000001,3.947,21.4,5.6,490.87,-1118.76,-102.16,-5.61,11.13,82.98,486.52,21.98,31.44,28.43,33.55
154.91,40.32,-0.07200000000000001,3.9560000000000004,21.398000000000003,-60.56,492.98,-1113.97,-91.07,-4.85,-12.91,83.33,486.45,21.993000000000002,31.12,28.17,33.41
154.92,40.33,-0.07200000000000001,3.949,21.399,-131.97,496.18,-1111.02,-73.39,-1.62,-30.36,83.64,486.52,21.995,31.31,28.32,33.56
154.93,40.33,-0.07200000000000001,3.95,21.404,-192.06,498.38,-1105.33,-55.93,3.76,-37.71,83.49,486.59,21.991999999999997,31.31,28.31,33.84
154.94,40.34,-0.06,3.963,21.394000000000002,-231.66,501.98,-1102.72,-39.61,3.58,-34.8,83.54,486.59,21.994,31.28,28.29,33.34
154.95,40.34,-0.066,3.9589999999999996,21.398000000000003,-255.09,504.41,-1093.88,-30.55,3.24,-24.13,83.13,486.59,21.994,31.25,28.35,33.47
154.96,40.34,-0.057999999999999996,3.96,21.396,-258.94,503.02,-1085.24,-32.02,7.85,-6.55,82.78,486.52,22.0,31.47,28.43,33.32
154.97,40.32,-0.064,3.96,21.396,-241.28,501.17,-1084.14,-42.17,16.26,13.35,83.03,486.52,21.99,31.28,28.48,33.37
154.98,40.32,-0.067,3.95,21.4,-191.15,498.13,-1087.83,-60.54,23.57,34.06,83.69,486.59,21.987,31.37,28.43,33.28
154.99,40.31,-0.06,3.955,21.396,-115.45,495.54,-1100.46,-79.54,25.53,49.83,83.18,486.72,21.973000000000003,31.31,28.42,33.43
155.0,40.31,-0.064,3.952,21.4,-39.63,495.92,-1112.4,-94.95,17.29,54.25,83.64,486.86,21.967,31.28,28.42,33.29
155.01,40.31,-0.069,3.95,21.39,4.67,494.58,-1115.8,-104.53,6.39,44.51,83.18,486.79,21.971999999999998,31.25,28.48,33.49
155.02,40.32,-0.048,3.955,21.398000000000003,-3.82,497.54,-1117.04,-103.41,-2.42,22.82,83.08,486.59,21.984,31.21,28.48,33.26
155.03,40.32,-0.083,3.944,21.399,-55.22,498.35,-1111.9,-94.8,-2.99,-2.83,82.78,486.52,21.99,31.17,28.51,33.59
155.04,40.33,-0.08,3.9530000000000003,21.397,-123.21,499.22,-1107.83,-79.31,2.02,-23.6,82.68,486.59,21.989,31.15,28.46,33.47
155.05,40.32,-0.067,3.955,21.394000000000002,-181.16,500.36,-1106.61,-61.0,6.95,-34.47,82.32,486.65,21.980999999999998,31.17,28.37,33.53
155.06,40.32,-0.061,3.9530000000000003,21.403000000000002,-215.74,503.47,-1104.44,-43.73,8.82,-33.95,82.32,486.72,21.98,31.18,28.46,33.73
155.07,40.32,-0.064,3.9560000000000004,21.416999999999998,-229.14,503.43,-1100.01,-31.66,7.02,-24.43,82.27,486.93,21.969,31.21,28.46,33.62
155.08,40.32,-0.063,3.9560000000000004,21.396,-225.03,501.42,-1091.02,-30.48,7.53,-8.69,82.37,487.0,21.968000000000004,31.28,28.52,33.62
155.09,40.31,-0.063,3.955,21.401999999999997,-209.39,497.25,-1085.06,-38.78,12.78,9.4,82.27,486.93,21.965999999999998,31.33,28.52,33.61
155.1,40.31,-0.063,3.952,21.398000000000003,-170.63,492.85,-1089.06,-54.46,17.09,28.41,82.32,487.0,21.96,31.31,28.7,33.58
155.11,40.3,-0.064,3.9619999999999997,21.391,-111.7,493.26,-1095.39,-74.15,19.64,43.93,82.27,487.0,21.953000000000003,31.34,28.42,33.72
155.12,40.3,-0.057999999999999996,3.957,21.401,-48.21,493.7,-1109.01,-90.68,16.23,50.66,82.17,487.0,21.953000000000003,31.28,28.57,33.56
159.23,40.34,-0.064,3.952,21.002,-250.15,596.86,-1551.19,-44.67,11.23,-37.12,82.98,488.84,21.895,31.58,28.54,33.32
159.24,40.34,-0.064,3.9560000000000004,21.0,-266.57,599.08,-1548.42,-31.42,12.5,-28.64,82.88,488.98,21.889,31.6,28.85,33.34
159.25,40.33,-0.061,3.946,21.005,-261.86,600.08,-1541.65,-27.24,16.19,-12.79,82.83,489.12,21.878,31.42,28.8,33.06
159.26,40.33,-0.07,3.966,20.996,-234.69,597.34,-1536.33,-34.57,20.91,7.09,82.58,489.39,21.866,31.56,28.71,33.29
159.27,40.33,-0.067,3.96,20.996,-182.95,595.73,-1540.34,-49.04,26.59,27.92,82.37,489.46,21.86,31.45,28.65,33.08
159.28,40.34,-0.067,3.943,21.01,-111.28,593.0,-1550.49,-68.84,26.06,44.81,82.37,489.53,21.862,31.39,28.8,33.14
159.29,40.34,-0.076,3.9589999999999996,20.997,-41.66,591.96,-1564.17,-87.09,18.35,52.02,82.52,489.6,21.862,31.44,28.85,33.14
159.3,40.36,-0.07200000000000001,3.955,21.000999999999998,-4.59,591.51,-1572.84,-100.27,6.57,45.07,82.58,489.46,21.875,31.44,28.93,33.34
159.31,40.37,-0.054000000000000006,3.955,20.999000000000002,-14.38,591.06,-1576.53,-103.5,0.7,26.2,83.03,489.32,21.889,31.34,28.71,33.28
159.32,40.38,-0.073,3.955,21.003,-62.75,593.39,-1565.7,-98.72,-0.24,2.46,82.88,489.32,21.894000000000002,31.26,28.88,33.31
159.33,40.38,-0.061,3.9560000000000004,21.004,-130.84,593.33,-1557.67,-85.57,3.96,-19.52,82.93,489.39,21.893,31.28,28.74,33.17
159.34,40.38,-0.064,3.9589999999999996,20.997,-190.41,592.85,-1552.78,-67.96,9.19,-32.86,82.68,489.46,21.888,31.31,28.68,33.41
159.35,40.38,-0.069,3.9530000000000003,21.000999999999998,-229.4,590.61,-1553.11,-49.5,12.75,-36.05,82.68,489.6,21.881999999999998,31.25,28.68,33.21
159.36,40.38,-0.061,3.952,21.006,-244.1,591.49,-1550.71,-35.51,13.18,-29.13,82.68,489.8,21.873,31.39,28.73,33.28
159.37,40.37,-0.061,3.946,21.009,-243.4,593.25,-1543.93,-29.13,11.99,-15.87,82.68,489.8,21.868000000000002,31.44,28.73,33.31
159.38,40.35,-0.055999999999999994,3.947,21.002,-229.15,596.65,-1535.16,-33.66,15.69,1.8,82.88,489.8,21.857,31.47,28.77,33.31
159.39,40.33,-0.066,3.9530000000000003,20.997,-194.26,599.68,-1535.19,-46.38,22.8,21.74,83.18,489.87,21.844,31.49,28.8,33.28
159.4,40.33,-0.055999999999999994,3.957,21.005,-130.51,598.95,-1543.81,-64.67,30.05,41.19,83.18,489.66,21.851,31.45,28.93,33.25
159.41,40.31,-0.067,3.9530000000000003,20.999000000000002,-47.27,597.19,-1557.71,-84.0,31.05,54.44,83.13,489.73,21.84,31.49,28.83,33.18
159.42,40.3,-0.069,3.96,21.0,28.63,594.8,-1569.29,-97.98,22.84,55.32,83.03,489.6,21.840999999999998,31.45,28.79,33.18
159.43,40.29,-0.069,3.9589999999999996,20.997,67.83,589.8,-1579.14,-103.85,10.12,41.9,82.98,489.6,21.834,31.42,28.71,33.29
159.44,40.29,-0.07200000000000001,3.952,20.998,56.87,587.66,-1575.31,-101.48,1.41,18.59,83.23,489.19,21.85,31.37,28.66,33.29
159.45,40.29,-0.064,3.95,21.003,2.23,586.34,-1569.77,-90.4,-0.45,-7.64,83.23,489.25,21.846999999999998,31.47,28.59,33.32
159.46,40.29,-0.064,3.9560000000000004,21.002,-69.0,587.1,-1562.45,-73.93,3.43,-28.3,83.18,489.12,21.853,31.29,28.6,33.31
159.47,40.29,-0.066,3.949,21.003,-129.47,589.77,-1562.82,-54.23,6.77,-37.8,83.08,489.19,21.85,31.33,28.62,33.29
159.48,40.28,-0.061,3.952,21.006,-168.12,590.52,-1557.38,-38.49,9.93,-35.47,83.08,489.32,21.840999999999998,31.37,28.65,33.25
159.49,40.3,-0.07200000000000001,3.957,20.998,-183.04,593.1,-1551.08,-28.54,11.96,-23.63,83.23,489.25,21.851999999999997,31.45,28.68,33.2
159.5,40.3,-0.067,3.9560000000000004,21.004,-175.67,595.89,-1542.17,-29.45,15.63,-5.6,83.64,489.39,21.845,31.39,28.7,33.31
159.51,40.29,-0.069,3.957,21.000999999999998,-146.0,597.48,-1540.45,-39.87,20.4,15.02,83.89,489.46,21.837,31.53,28.63,33.29
159.52,40.29,-0.064,3.946,21.005,-95.62,597.58,-1550.41,-56.35,24.01,34.05,83.69,489.6,21.834,31.76,28.62,33.29
159.53,40.3,-0.067,3.952,21.002,-32.64,594.83,-1560.15,-76.03,22.48,46.88,83.64,489.73,21.833000000000002,31.52,28.93,33.29
159.54,40.32,-0.061,3.955,20.999000000000002,20.89,590.21,-1570.48,-91.77,17.72,48.79,83.54,489.8,21.842,31.41,28.68,33.46
159.55,40.35,-0.064,3.947,21.004,38.8,584.7,-1573.67,-99.96,5.46,36.81,83.99,489.8,21.855,31.47,28.8,33.11
159.56,40.37,-0.066,3.947,21.002,13.68,579.79,-1571.3,-99.8,-3.87,15.53,84.5,489.8,21.868000000000002,31.56,28.6,33.31
159.57,40.39,-0.064,3.9560000000000004,20.998,-53.79,576.76,-1562.4,-92.3,-7.54,-10.01,84.75,489.87,21.877,31.53,28.73,33.15
159.58,40.41,-0.057999999999999996,3.947,21.006,-140.09,575.53,-1557.44,-77.58,-7.96,-31.64,84.8,489.87,21.885,31.36,28.63,33.23
159.59,40.41,-0.057999999999999996,3.949,21.003,-224.6,577.17,-1553.67,-60.38,-5.92,-44.06,84.75,489.8,21.89,31.37,28.68,33.32
159.6,40.43,-0.08199999999999999,3.95,21.003,-297.05,581.29,-1556.18,-41.59,-3.49,-46.07,84.35,489.73,21.903000000000002,31.44,28.62,33.32
159.61,40.42,-0.076,3.9530000000000003,20.999000000000002,-350.04,586.32,-1544.68,-31.33,-0.72,-37.75,84.65,489.53,21.905,31.5,28.73,33.32
159.62,40.42,-0.061,3.957,20.998,-376.14,593.19,-1533.26,-29.07,9.03,-20.28,84.65,489.46,21.908,31.63,28.77,33.46
164.73,40.26,-0.061,3.943,21.381999999999998,8.92,484.41,-1128.52,-103.38,8.35,35.4,83.89,486.59,21.954,31.5,28.63,34.05
164.74,40.26,-0.075,3.9530000000000003,21.381,-4.45,484.56,-1127.89,-97.75,2.76,12.96,83.79,486.52,21.956999999999997,31.44,28.65,33.79
164.75,40.25,-0.064,3.937,21.381999999999998,-45.31,483.37,-1122.06,-86.09,3.26,-9.36,83.69,486.45,21.955,31.42,28.87,33.78
164.76,40.25,-0.07,3.952,21.381999999999998,-99.34,484.35,-1120.13,-69.16,2.72,-26.89,83.54,486.31,21.958000000000002,31.63,28.57,33.78
164.77,40.25,-0.064,3.966,21.377,-148.98,486.19,-1120.72,-50.2,0.77,-34.68,83.64,486.38,21.958000000000002,31.47,28.74,33.81
164.78,40.25,-0.076,3.9560000000000004,21.375999999999998,-191.73,487.51,-1113.1,-36.97,-0.11,-32.93,84.09,486.11,21.97,31.72,28.68,34.03
164.79,40.24,-0.061,3.95,21.384,-219.97,488.59,-1105.73,-29.85,4.58,-21.95,83.64,486.04,21.965999999999998,31.71,28.66,34.02
164.8,40.25,-0.07,3.9560000000000004,21.378,-221.94,487.29,-1099.75,-32.64,13.29,-3.47,83.49,486.04,21.971,31.9,28.71,33.94
164.81,40.25,-0.063,3.9530000000000003,21.379,-185.86,485.21,-1095.72,-45.6,21.78,19.9,83.18,486.04,21.971,31.74,28.74,34.09
164.82,40.25,-0.069,3.949,21.381,-117.37,485.05,-1101.85,-63.79,28.49,41.32,83.44,486.38,21.955,31.74,28.76,33.85
164.83,40.24,-0.066,3.952,21.374000000000002,-29.41,484.58,-1114.13,-82.2,23.95,55.06,83.59,486.72,21.935,31.68,28.74,33.97
164.84,40.26,-0.064,3.957,21.375,42.33,483.55,-1126.01,-96.5,14.04,54.82,83.79,486.72,21.945,31.63,28.74,33.85
164.85,40.28,-0.055999999999999994,3.95,21.379,71.97,484.65,-1132.69,-102.42,1.39,40.5,83.89,486.86,21.949,31.68,28.66,33.79
164.86,40.28,-0.07,3.952,21.38,46.71,484.6,-1129.62,-101.19,-4.23,16.05,83.64,486.72,21.958000000000002,31.64,28.63,33.96
164.87,40.3,-0.066,3.9560000000000004,21.375999999999998,-14.64,484.63,-1124.43,-90.66,-5.93,-9.7,83.69,486.86,21.962,31.55,28.62,33.84
164.88,40.31,-0.067,3.9389999999999996,21.388,-88.25,487.21,-1121.65,-74.1,-0.42,-29.35,83.79,486.65,21.976,31.6,28.62,33.78
164.89,40.31,-0.066,3.955,21.383000000000003,-147.03,488.05,-1118.11,-56.44,3.12,-37.21,84.04,486.79,21.971999999999998,31.58,28.6,33.76
164.9,40.31,-0.07,3.96,21.37,-186.56,490.19,-1113.65,-40.92,6.05,-34.94,84.14,486.86,21.969,31.71,28.66,33.9
164.91,40.31,-0.06,3.963,21.377,-202.96,491.37,-1107.5,-31.03,8.81,-23.67,84.04,486.93,21.964000000000002,31.72,28.63,33.75
164.92,40.31,-0.069,3.944,21.389,-195.44,490.95,-1099.91,-31.22,13.28,-5.28,83.74,486.93,21.964000000000002,31.71,28.71,33.7
164.93,40.31,-0.064,3.9530000000000003,21.381,-163.66,490.99,-1096.75,-41.07,17.75,15.84,83.79,487.07,21.96,31.74,28.74,33.76
164.94,40.3,-0.06,3.9530000000000003,21.371,-104.35,488.48,-1098.87,-58.67,23.49,36.47,83.99,487.27,21.945999999999998,31.72,28.76,33.7
164.95,40.31,-0.063,3.952,21.38,-28.16,489.47,-1111.74,-76.66,20.34,51.06,84.19,487.34,21.945,31.74,28.7,33.87
164.96,40.31,-0.063,3.9560000000000004,21.38,37.42,486.93,-1123.28,-93.96,10.29,53.14,84.14,487.27,21.948,31.72,28.87,33.53
164.97,40.31,-0.061,3.96,21.372,60.66,485.79,-1130.8,-103.55,-4.4,40.43,84.04,486.86,21.967,31.52,28.74,33.69
164.98,40.31,-0.064,3.944,21.385,27.91,485.28,-1130.35,-104.36,-12.56,16.95,83.89,486.59,21.982,31.42,28.71,33.69
164.99,40.32,-0.057,3.957,21.379,-48.37,486.46,-1123.49,-96.22,-11.42,-9.42,84.09,486.24,22.002,31.45,28.6,33.78
165.0,40.33,-0.053,3.9530000000000003,21.379,-137.0,487.29,-1117.78,-81.63,-6.08,-30.17,84.24,486.24,22.006999999999998,31.61,28.71,33.75
165.01,40.35,-0.061,3.957,21.379,-211.12,489.08,-1116.36,-63.08,4.28,-39.95,84.35,486.24,22.015,31.49,28.79,33.79
165.02,40.35,-0.064,3.952,21.38,-254.82,492.11,-1112.52,-45.86,7.93,-38.19,84.09,486.38,22.011,31.56,28.7,33.64
165.03,40.35,-0.073,3.952,21.378,-267.29,494.22,-1108.45,-33.08,10.53,-26.49,83.74,486.65,21.999000000000002,31.61,28.6,33.99
165.04,40.35,-0.063,3.955,21.379,-257.78,493.8,-1102.02,-29.66,13.17,-9.13,83.54,486.79,21.993000000000002,31.71,28.87,33.73
165.05,40.35,-0.055999999999999994,3.966,21.375,-227.11,491.77,-1097.81,-35.99,15.11,10.96,83.69,486.93,21.986,31.64,28.8,33.84
165.06,40.35,-0.075,3.957,21.375,-178.66,490.59,-1097.19,-52.05,17.97,30.19,84.09,487.07,21.978,31.68,28.66,33.73
165.07,40.34,-0.067,3.952,21.381999999999998,-115.71,490.74,-1107.46,-69.99,16.98,45.05,83.84,487.13,21.971999999999998,31.66,28.68,33.85
165.08,40.34,-0.073,3.947,21.381999999999998,-57.02,490.31,-1118.66,-87.82,14.89,50.29,83.99,487.07,21.973000000000003,31.56,28.93,33.96
165.09,40.33,-0.066,3.9739999999999998,21.372,-20.68,490.24,-1125.71,-100.54,6.63,43.85,83.79,486.93,21.974,31.5,28.9,33.94
165.1,40.33,-0.066,3.9410000000000003,21.384,-19.79,489.96,-1128.07,-103.67,0.39,27.17,83.79,486.65,21.989,31.47,28.85,33.69
165.11,40.34,-0.07200000000000001,3.9560000000000004,21.375999999999998,-53.67,491.29,-1125.02,-98.29,0.55,5.42,83.54,486.65,21.991,31.36,28.94,33.96
165.12,40.33,-0.066,3.9530000000000003,21.379,-106.34,491.43,-1119.66,-85.24,2.41,-15.64,83.38,486.65,21.989,31.39,28.82,33.87
165.13,40.34,-0.069,3.96,21.375999999999998,-159.5,493.94,-1118.63,-67.09,3.23,-30.35,83.13,486.72,21.991,31.44,28.8,33.88
165.14,40.35,-0.063,3.965,21.37,-207.44,494.14,-1114.73,-49.94,0.38,-36.57,83.23,486.79,21.99,31.45,28.8,33.7
165.15,40.34,-0.067,3.952,21.378,-248.14,495.13,-1111.81,-35.05,-2.1,-34.0,83.23,486.86,21.984,31.66,28.77,33.87
165.16,40.35,-0.069,3.9530000000000003,21.365,-282.79,494.02,-1104.08,-28.81,-1.29,-24.22,83.28,486.59,21.999000000000002,31.47,28.79,33.88
165.17,40.34,-0.067,3.95,21.388,-296.79,493.53,-1098.8,-31.18,5.97,-6.82,83.44,486.52,22.0,31.66,28.79,33.85
165.18,40.34,-0.066,3.946,21.381,-279.73,490.84,-1096.2,-44.89,16.57,14.47,83.49,486.45,22.0,31.71,28.79,33.88
165.19,40.34,-0.064,3.947,21.386,-227.56,488.39,-1100.27,-63.9,25.21,35.75,83.38,486.65,21.994,31.68,28.83,33.81
165.2,40.33,-0.057999999999999996,3.943,21.388,-148.84,487.92,-1111.87,-82.4,27.85,50.82,83.23,486.93,21.976,31.74,28.77,33.87
165.21,40.35,-0.073,3.95,21.384,-70.63,486.7,-1121.45,-97.09,22.33,54.09,83.08,487.13,21.975,31.52,28.76,33.85
165.22,40.34,-0.069,3.95,21.381,-21.96,486.85,-1125.15,-103.69,14.47,43.45,83.03,487.54,21.951,31.64,28.71,33.84
165.23,40.33,-0.07200000000000001,3.952,21.388,-14.65,484.85,-1123.74,-101.34,4.32,22.52,82.93,487.34,21.958000000000002,31.63,28.68,33.87
165.24,40.35,-0.064,3.95,21.383000000000003,-45.28,485.06,-1120.66,-91.24,-0.74,-1.57,82.83,487.61,21.953000000000003,31.63,28.57,33.85
165.25,40.35,-0.057,3.952,21.378,-102.78,483.97,-1117.16,-75.29,-1.87,-23.11,82.93,487.41,21.965,31.49,28.71,33.93
165.26,40.35,-0.061,3.95,21.381,-164.86,486.62,-1117.26,-56.44,-2.05,-35.33,82.68,487.2,21.971999999999998,31.69,28.68,33.93
165.27,40.35,-0.07200000000000001,3.952,21.386,-219.83,488.36,-1116.34,-39.89,-2.29,-37.07,82.68,487.13,21.975,31.72,28.66,33.97
165.28,40.35,-0.073,3.9530000000000003,21.377,-259.29,489.51,-1109.84,-30.73,2.08,-28.18,82.58,486.93,21.984,31.9,28.66,33.96
165.29,40.34,-0.064,3.96,21.378,-269.22,487.14,-1097.84,-32.35,11.59,-9.89,82.58,487.0,21.978,31.72,28.77,33.99
165.3,40.33,-0.061,3.952,21.381999999999998,-244.6,484.76,-1097.51,-41.2,20.01,12.82,82.42,486.93,21.976,31.8,28.66,33.96
165.31,40.33,-0.055999999999999994,3.952,21.381999999999998,-180.44,482.38,-1101.62,-58.09,29.39,36.44,82.47,487.07,21.97,31.56,28.79,33.82
165.32,40.31,-0.067,3.957,21.375,-91.89,482.45,-1112.34,-76.79,27.05,53.35,82.88,487.2,21.954,31.77,28.8,34.05
165.33,40.31,-0.053,3.9589999999999996,21.377,-10.78,481.33,-1123.55,-93.56,17.65,56.86,83.03,487.34,21.948,31.74,28.74,34.03
165.34,40.31,-0.06,3.943,21.388,30.87,480.5,-1132.83,-101.79,2.55,46.9,83.28,487.2,21.951,31.82,28.62,33.85
165.35,40.32,-0.055999999999999994,3.952,21.38,23.97,477.48,-1128.71,-101.85,-11.22,28.64,82.78,486.86,21.971999999999998,31.77,28.87,33.97
165.36,40.31,-0.042,3.9530000000000003,21.377,-22.63,474.28,-1117.33,-93.39,-13.55,8.91,83.23,486.52,21.985,31.72,28.73,33.85
165.37,40.31,-0.028999999999999998,3.952,21.372,-83.47,471.53,-1109.92,-77.99,-9.98,-6.15,83.03,486.52,21.985,31.69,28.59,33.88
165.38,40.31,-0.016,3.931,21.386999999999997,-137.72,469.92,-1106.44,-59.65,-4.53,-14.0,83.44,486.38,21.988000000000003,31.72,28.82,33.81
165.39,40.31,0.016,3.96,21.375999999999998,-180.15,467.9,-1104.2,-42.92,-0.4,-15.3,83.64,486.38,21.988000000000003,31.66,28.62,33.81
165.4,40.3,0.037000000000000005,3.96,21.378,-205.79,466.09,-1103.65,-30.23,5.55,-10.8,83.89,486.45,21.983,31.76,28.65,34.03
