ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
173.46,25.01,403.84,8.687999999999999,-0.03,10.033,10.287,12.04,3.13,-575.59,-253.07,-6.17,36.72,-0.01,2.27,94.39,110.85,117.13,111.77,86.73,-0.025
173.47,25.01,403.78,8.607000000000001,-0.037000000000000005,10.035,10.292,12.07,2.61,-591.4,-250.91,-19.4,38.95,-0.01,2.36,94.39,111.13,117.07,111.69,86.77,-0.025
173.48,25.01,403.78,8.538,-0.027999999999999997,10.035,10.297,12.06,-2.55,-597.88,-249.18,-30.32,34.38,0.01,2.4,94.38,111.36,116.88,111.97,86.73,-0.025
173.49,25.03,403.71,8.462,-0.04,10.035,10.308,12.06,-9.69,-596.64,-246.97,-38.24,25.32,0.04,2.42,94.45,110.88,116.93,112.08,86.72,-0.026000000000000002
173.5,25.04,403.64,8.388,-0.027000000000000003,10.032,10.315999999999999,12.06,-16.48,-588.72,-245.31,-39.76,14.17,0.07,2.4,94.41,110.28,116.74,112.43,86.75,-0.027999999999999997
173.51,25.06,403.71,8.312999999999999,-0.031,10.033,10.324000000000002,12.06,-21.64,-581.49,-244.99,-35.23,2.98,0.09,2.37,94.44,109.5,116.35,111.86,86.74,-0.027999999999999997
173.52,25.07,404.12,8.243,-0.036000000000000004,10.032,10.317,12.07,-25.83,-578.59,-245.29,-26.67,-7.34,0.11,2.36,94.38,109.33,116.21,112.29,86.72,-0.027999999999999997
173.53,25.07,404.26,8.152999999999999,-0.031,10.033999999999999,10.317,12.05,-28.33,-577.25,-246.49,-15.26,-15.61,0.11,2.34,94.43,109.59,116.21,112.35,86.74,-0.027999999999999997
173.54,25.07,404.6,8.072000000000001,-0.033,10.031,10.31,12.04,-29.49,-567.65,-249.05,-3.13,-21.57,0.12,2.28,94.39,109.96,116.15,112.35,86.76,-0.027000000000000003
173.55,25.07,404.8,7.992999999999999,-0.027999999999999997,10.032,10.306,12.08,-28.07,-543.91,-252.88,9.25,-23.11,0.11,2.15,94.44,110.05,116.07,112.13,86.73,-0.027000000000000003
173.56,25.07,404.8,7.922999999999999,-0.03,10.027000000000001,10.308,12.08,-25.25,-518.79,-257.82,19.75,-19.65,0.1,2.01,94.46,110.42,116.24,112.16,86.72,-0.027000000000000003
173.57,25.06,404.73,7.846,-0.03,10.027000000000001,10.307,12.13,-22.45,-510.39,-261.43,23.64,-10.92,0.09,1.95,94.48,110.48,116.93,112.02,86.75,-0.027000000000000003
173.58,25.06,404.67,7.763999999999999,-0.04,10.03,10.312000000000001,12.12,-19.1,-522.42,-262.96,20.4,1.89,0.07,1.99,94.51,110.9,116.93,111.31,86.75,-0.027000000000000003
173.59,25.06,404.67,7.723,-0.03,10.029,10.312000000000001,12.13,-15.18,-546.97,-263.22,12.91,15.98,0.06,2.08,94.53,110.99,117.24,111.23,86.72,-0.027000000000000003
173.6,25.06,404.67,7.604,-0.04,10.032,10.315,12.09,-11.08,-573.06,-261.92,1.62,28.09,0.04,2.19,94.56,111.08,117.49,111.15,86.72,-0.027000000000000003
173.61,25.05,404.8,7.517,-0.031,10.029,10.31,12.08,-9.33,-594.2,-259.56,-11.13,34.2,0.04,2.29,94.55,111.19,117.6,110.82,86.75,-0.027000000000000003
173.62,25.07,405.21,7.432,-0.027000000000000003,10.029,10.31,12.05,-11.11,-608.15,-257.0,-23.38,33.18,0.04,2.37,94.58,111.33,117.52,110.76,86.74,-0.027000000000000003
173.63,25.07,405.35,7.357,-0.034,10.029,10.31,12.2,-15.31,-613.96,-254.76,-33.17,26.9,0.06,2.41,94.55,111.31,117.43,110.98,86.72,-0.027000000000000003
173.64,25.09,405.35,7.27,-0.033,10.031,10.318,12.17,-20.23,-609.46,-252.7,-38.74,18.09,0.08,2.41,94.58,110.82,117.43,111.23,86.75,-0.027999999999999997
173.65,25.09,405.49,7.188,-0.034,10.027999999999999,10.318,12.2,-26.96,-599.31,-250.69,-38.3,7.05,0.11,2.39,94.59,110.05,116.85,111.39,86.75,-0.027999999999999997
173.66,25.1,405.55,7.103,-0.04,10.03,10.32,12.2,-33.87,-594.08,-247.06,-33.81,-2.23,0.14,2.4,94.56,109.59,116.46,111.2,86.72,-0.027999999999999997
173.67,25.09,405.55,7.025,-0.039,10.029,10.32,12.17,-37.63,-595.39,-243.89,-25.51,-7.21,0.15,2.44,94.56,109.5,116.13,111.34,86.72,-0.027999999999999997
173.68,25.09,405.76,6.939,-0.04,10.033,10.317,12.14,-36.36,-594.04,-242.53,-15.05,-7.88,0.15,2.45,94.59,109.65,116.18,111.5,86.75,-0.027999999999999997
173.69,25.08,405.96,6.856,-0.033,10.029,10.309000000000001,12.13,-31.55,-577.0,-244.64,-3.24,-6.81,0.13,2.36,94.56,109.93,116.57,111.64,86.74,-0.027000000000000003
173.7,25.07,406.03,6.781000000000001,-0.033,10.03,10.306,12.11,-23.49,-538.94,-249.65,8.05,-3.98,0.09,2.16,94.55,110.22,116.88,111.64,86.71,-0.027000000000000003
173.71,25.08,406.24,6.6979999999999995,-0.031,10.024,10.302999999999999,12.1,-16.49,-496.24,-256.48,18.18,-1.07,0.06,1.93,94.59,110.53,117.21,111.31,86.73,-0.027000000000000003
173.72,25.06,406.24,6.6160000000000005,-0.037000000000000005,10.033999999999999,10.3,12.11,-11.68,-474.75,-262.1,22.28,3.98,0.04,1.81,94.46,110.85,117.49,111.37,86.75,-0.026000000000000002
173.73,25.07,406.1,6.527,-0.036000000000000004,10.027000000000001,10.307,12.1,-11.02,-486.65,-264.4,18.31,11.14,0.04,1.84,94.53,111.16,117.6,111.26,86.72,-0.027000000000000003
173.74,25.06,406.17,6.447,-0.034,10.03,10.304,12.1,-12.22,-518.96,-264.71,11.83,20.38,0.05,1.96,94.55,110.96,117.94,111.04,86.72,-0.027000000000000003
173.75,25.07,406.24,6.362,-0.037000000000000005,10.035,10.308,12.1,-14.28,-556.57,-260.62,0.2,29.69,0.05,2.14,94.59,111.48,117.94,110.82,86.75,-0.026000000000000002
173.76,25.06,406.24,6.267,-0.034,10.03,10.306,12.07,-16.27,-589.04,-257.9,-9.8,36.85,0.06,2.28,94.5,111.1,117.85,110.63,86.73,-0.027000000000000003
173.77,25.07,406.24,6.188,-0.031,10.029,10.31,12.11,-18.59,-612.03,-253.31,-23.06,39.57,0.07,2.42,94.58,111.42,118.46,110.55,86.71,-0.027000000000000003
173.78,25.06,406.44,6.11,-0.037000000000000005,10.031,10.305,12.09,-21.18,-623.13,-251.02,-32.97,36.8,0.08,2.48,94.56,111.22,117.8,110.74,86.73,-0.027000000000000003
173.79,25.07,406.51,6.021,-0.039,10.029,10.308,12.08,-23.46,-623.0,-249.52,-39.11,28.93,0.09,2.5,94.43,110.79,117.77,111.04,86.75,-0.027000000000000003
173.8,25.06,406.79,5.928999999999999,-0.021,10.027000000000001,10.3,12.08,-24.07,-613.68,-248.08,-40.66,18.7,0.1,2.47,94.6,109.87,117.38,111.23,86.73,-0.027000000000000003
173.81,25.07,407.06,5.849,-0.033,10.027999999999999,10.297,12.09,-23.12,-601.6,-247.76,-34.78,8.51,0.09,2.43,94.55,109.73,116.79,110.87,86.71,-0.026000000000000002
173.82,25.07,407.4,5.774,-0.046,10.032,10.289000000000001,12.06,-21.45,-593.99,-247.52,-25.36,0.24,0.09,2.4,94.58,109.42,117.1,111.09,86.75,-0.025
173.83,25.06,407.61,5.67,-0.031,10.029,10.283,12.05,-19.58,-587.23,-249.21,-13.56,-5.05,0.08,2.36,94.56,109.19,116.82,111.06,86.74,-0.025
173.84,25.06,407.67,5.59,-0.031,10.027999999999999,10.28,12.09,-17.34,-566.27,-251.45,-0.78,-7.43,0.07,2.25,94.55,109.45,116.91,111.37,86.71,-0.025
173.85,25.04,407.74,5.51,-0.033,10.027999999999999,10.275,12.01,-15.66,-526.63,-254.94,12.11,-7.54,0.06,2.07,94.59,109.56,117.55,111.58,86.72,-0.024
173.86,25.04,407.54,5.428999999999999,-0.037000000000000005,10.03,10.282,12.02,-15.17,-486.1,-259.31,21.42,-4.2,0.06,1.87,94.56,109.79,117.74,111.56,86.75,-0.025
173.87,25.04,407.2,5.358,-0.04,10.03,10.292,12.03,-17.58,-469.76,-262.29,23.17,2.61,0.07,1.79,94.59,110.1,117.77,111.5,86.73,-0.025
173.88,25.04,406.92,5.257999999999999,-0.037000000000000005,10.03,10.298,12.03,-21.98,-485.73,-263.72,18.01,12.61,0.08,1.84,94.59,110.39,118.02,111.12,86.71,-0.026000000000000002
173.89,25.04,406.79,5.192,-0.033,10.03,10.305,12.05,-24.15,-523.21,-262.69,7.45,25.99,0.09,1.99,94.55,110.28,118.16,110.68,86.74,-0.027000000000000003
173.9,25.04,406.92,5.1080000000000005,-0.027000000000000003,10.027999999999999,10.300999999999998,12.05,-24.76,-565.99,-260.3,-4.61,37.52,0.1,2.17,94.54,110.36,118.13,110.76,86.75,-0.027000000000000003
173.91,25.05,407.2,5.021,-0.031,10.027000000000001,10.299000000000001,12.02,-24.51,-601.12,-257.39,-17.11,44.1,0.1,2.34,94.56,110.33,118.21,110.66,86.72,-0.026000000000000002
173.92,25.06,407.67,4.935,-0.039,10.03,10.292,12.09,-25.47,-623.75,-254.47,-28.87,43.03,0.1,2.45,94.56,110.59,117.94,110.49,86.72,-0.025
173.93,25.07,407.67,4.8580000000000005,-0.034,10.03,10.298,12.06,-29.21,-631.27,-251.02,-37.76,34.61,0.12,2.51,94.55,110.59,118.05,110.63,86.75,-0.026000000000000002
173.94,25.07,407.95,4.771,-0.039,10.035,10.294,12.06,-33.22,-624.72,-248.92,-40.82,23.02,0.13,2.51,94.58,109.76,117.71,111.06,86.73,-0.025
173.95,25.07,407.95,4.681,-0.033,10.031,10.295,12.04,-36.62,-608.49,-246.48,-38.85,10.79,0.15,2.47,94.58,109.16,117.16,111.01,86.71,-0.026000000000000002
173.96,25.08,408.02,4.593,-0.03,10.032,10.297,12.07,-37.97,-591.28,-245.9,-31.13,1.26,0.15,2.4,94.55,108.76,116.57,110.82,86.73,-0.026000000000000002
173.97,25.08,408.22,4.505,-0.031,10.027000000000001,10.292,12.09,-36.52,-579.18,-245.79,-19.96,-3.6,0.15,2.36,94.55,109.04,116.52,110.96,86.75,-0.026000000000000002
173.98,25.07,408.43,4.423,-0.037000000000000005,10.031,10.287,12.11,-32.51,-568.49,-247.43,-8.74,-4.51,0.13,2.3,94.58,108.9,116.6,111.2,86.72,-0.025
173.99,25.07,408.56,4.337,-0.031,10.032,10.282,12.09,-26.11,-546.17,-250.54,1.88,-2.35,0.1,2.18,94.55,109.13,116.66,111.37,86.71,-0.024
174.0,25.07,408.7,4.245,-0.027999999999999997,10.027000000000001,10.28,12.06,-18.57,-505.64,-255.2,12.19,1.36,0.07,1.98,94.55,109.3,116.74,111.31,86.75,-0.025
174.01,25.06,408.63,4.168,-0.033,10.027999999999999,10.280999999999999,12.05,-10.99,-464.05,-259.87,18.21,7.44,0.04,1.79,94.63,109.7,117.05,111.26,86.73,-0.025
174.02,25.06,408.56,4.077,-0.037000000000000005,10.033999999999999,10.283,12.09,-6.37,-442.75,-262.71,17.18,15.6,0.02,1.69,94.55,109.65,117.13,111.39,86.71,-0.024
174.03,25.06,408.36,3.985,-0.027000000000000003,10.029,10.290999999999999,12.13,-5.62,-450.47,-263.2,11.04,25.76,0.02,1.71,94.51,110.28,117.27,111.12,86.72,-0.025
174.04,25.07,408.29,3.8989999999999996,-0.036000000000000004,10.03,10.295,12.14,-7.75,-479.66,-261.19,1.33,36.14,0.03,1.84,94.55,110.25,117.3,111.04,86.75,-0.026000000000000002
174.05,25.07,408.43,3.8080000000000003,-0.033,10.03,10.293,12.12,-11.61,-515.73,-256.41,-10.95,44.67,0.05,2.01,94.51,110.19,117.27,110.96,86.72,-0.026000000000000002
174.06,25.07,408.63,3.72,-0.034,10.03,10.290999999999999,12.11,-16.39,-547.72,-252.55,-21.72,48.8,0.06,2.17,94.55,110.33,116.88,110.82,86.71,-0.025
174.07,25.08,408.7,3.633,-0.037000000000000005,10.03,10.295,12.09,-22.43,-570.34,-248.17,-31.78,47.3,0.09,2.3,94.53,110.39,116.68,111.2,86.74,-0.026000000000000002
174.08,25.1,408.84,3.555,-0.033,10.03,10.297,12.12,-27.7,-582.53,-244.78,-39.44,41.66,0.11,2.38,94.64,109.9,116.63,111.53,86.74,-0.026000000000000002
174.09,25.11,409.18,3.463,-0.037000000000000005,10.03,10.294,12.17,-30.19,-585.33,-243.28,-42.39,34.04,0.12,2.41,94.59,109.33,116.49,111.39,86.71,-0.026000000000000002
174.1,25.11,409.45,3.38,-0.024,10.026,10.289000000000001,12.18,-31.63,-579.87,-244.11,-38.81,23.95,0.13,2.38,94.54,108.13,115.96,111.64,86.72,-0.026000000000000002
174.11,25.12,409.73,3.292,-0.025,10.026,10.286,12.2,-30.83,-569.67,-244.58,-31.94,14.61,0.13,2.33,94.56,108.53,115.46,111.23,86.75,-0.025
174.12,25.12,409.93,3.21,-0.027999999999999997,10.027999999999999,10.284,12.16,-28.3,-556.95,-244.85,-21.61,7.92,0.12,2.27,94.56,108.42,115.26,111.69,86.72,-0.025
174.13,25.12,410.07,3.133,-0.031,10.027000000000001,10.279000000000002,12.12,-23.46,-539.71,-246.19,-8.61,5.76,0.1,2.19,94.56,108.27,115.49,111.58,86.71,-0.024
174.14,25.12,410.14,3.0239999999999996,-0.03,10.026,10.277999999999999,12.14,-16.59,-510.35,-247.4,3.2,8.01,0.07,2.06,94.54,108.36,114.93,111.61,86.74,-0.024
174.15,25.11,410.14,2.943,-0.049,10.03,10.275,12.12,-7.78,-469.76,-250.93,13.98,13.17,0.03,1.87,94.58,108.44,115.32,111.86,86.74,-0.024
174.16,25.1,410.0,2.8560000000000003,-0.04,10.029,10.277999999999999,12.1,2.16,-431.78,-256.96,20.15,21.02,-0.01,1.68,94.56,108.79,115.51,111.88,86.72,-0.024
174.17,25.1,409.86,2.775,-0.039,10.029,10.28,12.09,8.87,-410.04,-261.21,18.57,28.99,-0.03,1.57,94.58,108.59,115.4,111.64,86.72,-0.024
174.18,25.09,409.66,2.697,-0.03,10.026,10.282,12.11,12.85,-410.0,-263.65,10.46,38.62,-0.05,1.56,94.55,108.99,115.77,111.77,86.75,-0.025
174.19,25.09,409.66,2.608,-0.033,10.03,10.283,12.17,12.59,-426.32,-262.18,-3.74,47.07,-0.05,1.63,94.55,108.93,115.65,111.77,86.72,-0.025
174.2,25.08,409.66,2.516,-0.039,10.031,10.28,12.17,10.14,-448.84,-258.8,-18.43,53.32,-0.04,1.73,94.54,109.07,115.43,111.8,86.71,-0.024
174.21,25.08,409.79,2.447,-0.037000000000000005,10.027999999999999,10.277999999999999,12.23,6.42,-469.65,-254.34,-31.91,55.18,-0.03,1.85,94.58,109.22,115.4,111.94,86.73,-0.024
174.22,25.08,409.86,2.352,-0.037000000000000005,10.03,10.274000000000001,12.21,2.0,-484.65,-250.74,-42.12,51.71,-0.01,1.93,94.55,108.87,115.01,112.21,86.74,-0.024
174.23,25.07,409.86,2.275,-0.036000000000000004,10.031,10.272,12.17,-1.51,-491.36,-247.87,-47.61,44.68,0.01,1.98,94.54,108.36,115.21,112.76,86.72,-0.023
174.24,25.07,409.79,2.181,-0.03,10.025,10.274000000000001,12.17,-3.81,-488.69,-244.66,-47.06,35.81,0.02,2.0,94.54,107.87,114.76,112.89,86.72,-0.024
174.25,25.08,409.73,2.096,-0.027999999999999997,10.019,10.279000000000002,12.16,-6.41,-477.7,-241.16,-40.29,25.62,0.03,1.98,94.53,107.47,114.29,113.19,86.75,-0.025
174.26,25.06,409.66,2.011,-0.033,10.026,10.277000000000001,12.17,-10.14,-460.9,-235.82,-30.65,16.08,0.04,1.95,94.54,107.16,113.87,112.87,86.73,-0.024
174.27,25.07,409.66,1.925,-0.033,10.026,10.277999999999999,12.13,-14.44,-441.14,-232.89,-17.28,9.32,0.06,1.89,94.56,107.16,113.4,113.0,86.71,-0.025
174.28,25.06,409.79,1.848,-0.036000000000000004,10.026,10.274000000000001,12.09,-17.37,-419.69,-233.81,-3.52,7.01,0.07,1.8,94.58,107.16,113.57,112.98,86.73,-0.024
174.29,25.06,409.79,1.761,-0.037000000000000005,10.017999999999999,10.275,12.11,-16.16,-396.58,-240.4,9.59,9.54,0.07,1.65,94.55,107.24,113.65,112.92,86.75,-0.025
174.3,25.07,409.73,1.68,-0.034,10.026,10.277999999999999,12.13,-9.45,-374.32,-250.67,17.33,16.69,0.04,1.49,94.58,107.39,113.71,112.81,86.71,-0.025
174.31,25.07,409.73,1.588,-0.036000000000000004,10.022,10.277999999999999,12.13,-0.62,-358.67,-259.59,16.99,25.99,0.0,1.38,94.45,107.67,113.9,113.0,86.71,-0.025
174.32,25.06,409.66,1.5,-0.039,10.026,10.279000000000002,12.11,4.75,-350.37,-264.64,8.74,34.57,-0.02,1.32,94.55,107.9,114.48,113.09,86.74,-0.025
174.33,25.07,409.52,1.4140000000000001,-0.039,10.023,10.284,12.09,5.31,-348.16,-266.19,-2.76,41.52,-0.02,1.31,94.58,108.19,114.48,113.19,86.75,-0.025
174.34,25.07,409.52,1.3319999999999999,-0.03,10.023,10.285,12.05,1.43,-347.97,-264.23,-15.42,46.19,-0.01,1.32,94.6,108.01,114.57,113.39,86.71,-0.025
174.35,25.07,409.45,1.25,-0.037000000000000005,10.024,10.287,12.03,-5.7,-347.41,-259.36,-27.76,47.19,0.02,1.34,94.53,108.22,114.76,113.55,86.72,-0.026000000000000002
174.36,25.08,409.45,1.162,-0.027999999999999997,10.023,10.292,12.06,-14.39,-344.52,-252.73,-38.13,44.72,0.06,1.36,94.45,108.24,114.74,113.47,86.73,-0.026000000000000002
174.37,25.08,409.38,1.082,-0.027999999999999997,10.023,10.293,12.11,-24.07,-338.77,-247.16,-44.28,38.51,0.1,1.37,94.64,107.9,114.6,114.48,86.72,-0.026000000000000002
174.38,25.08,409.59,0.997,-0.04,10.023,10.290999999999999,12.13,-30.72,-330.17,-241.95,-48.23,31.23,0.13,1.36,94.62,107.93,114.48,114.7,86.71,-0.026000000000000002
174.39,25.09,409.73,0.917,-0.037000000000000005,10.024,10.290999999999999,12.14,-33.05,-318.92,-239.01,-46.41,23.84,0.14,1.33,94.56,107.21,114.23,114.61,86.75,-0.026000000000000002
174.4,25.09,410.07,0.833,-0.039,10.024,10.283,12.11,-31.07,-305.61,-237.68,-40.83,17.49,0.13,1.29,94.56,106.76,113.62,114.56,86.73,-0.025
174.41,25.1,410.2,0.74,-0.04,10.023,10.284,12.07,-26.33,-289.95,-240.76,-30.26,12.68,0.11,1.2,94.55,106.78,113.51,114.53,86.71,-0.025
174.42,25.1,410.41,0.6579999999999999,-0.024,10.022,10.279000000000002,12.01,-21.71,-272.48,-246.75,-17.97,8.48,0.09,1.1,94.54,106.98,113.71,114.81,86.72,-0.025
174.43,25.1,410.48,0.586,-0.037000000000000005,10.023,10.277999999999999,12.05,-18.92,-254.01,-256.04,-4.53,4.77,0.07,0.99,94.55,106.81,113.43,114.45,86.75,-0.025
174.44,25.1,410.48,0.507,-0.033,10.022,10.277000000000001,12.0,-15.8,-233.28,-265.32,7.04,5.13,0.06,0.88,94.58,107.01,113.87,114.78,86.73,-0.025
174.45,25.1,410.34,0.415,-0.036000000000000004,10.024,10.28,12.02,-12.39,-212.71,-272.12,13.4,9.79,0.05,0.78,94.58,107.1,114.04,114.67,86.7,-0.025
174.46,25.1,410.14,0.345,-0.031,10.022,10.286,11.96,-8.71,-192.98,-275.83,13.93,18.21,0.03,0.7,94.55,107.67,114.48,114.75,86.74,-0.026000000000000002
174.47,25.1,410.0,0.275,-0.034,10.026,10.288,11.96,-5.22,-175.92,-275.55,7.33,28.07,0.02,0.64,94.55,107.84,114.79,114.7,86.75,-0.026000000000000002
174.48,25.1,409.93,0.191,-0.034,10.027999999999999,10.290999999999999,11.92,-1.88,-160.59,-269.18,-5.55,37.17,0.01,0.6,94.56,107.79,115.15,114.75,86.72,-0.026000000000000002
174.49,25.09,409.73,0.10800000000000001,-0.031,10.025,10.293,11.96,-0.06,-146.97,-257.32,-22.36,42.21,0.0,0.57,94.58,107.96,115.32,114.86,86.72,-0.026000000000000002
174.5,25.1,409.79,0.026000000000000002,-0.027000000000000003,10.025,10.292,12.0,-0.62,-132.7,-244.08,-37.61,42.48,0.0,0.54,94.55,108.13,115.74,114.86,86.75,-0.026000000000000002
174.51,25.09,409.79,-0.06,-0.04,10.027000000000001,10.289000000000001,12.05,-4.58,-116.65,-235.5,-47.51,36.97,0.02,0.5,94.53,108.13,115.77,115.02,86.73,-0.025
174.52,25.09,409.86,-0.139,-0.039,10.038,10.287,12.04,-10.85,-99.39,-233.12,-52.45,27.3,0.05,0.43,94.56,107.93,115.9,115.27,86.71,-0.024
174.53,25.08,409.66,-0.215,-0.031,10.026,10.29,12.03,-16.73,-81.81,-236.26,-52.26,15.89,0.07,0.35,94.56,107.7,115.79,115.24,86.74,-0.026000000000000002
174.54,25.08,409.86,-0.298,-0.036000000000000004,10.031,10.282,11.96,-22.16,-64.18,-240.64,-48.5,3.48,0.09,0.27,94.58,107.24,115.57,115.0,86.74,-0.024
174.55,25.08,409.79,-0.376,-0.033,10.029,10.284,12.0,-24.98,-45.45,-245.52,-40.65,-7.37,0.1,0.19,94.54,106.81,115.35,114.83,86.71,-0.025
174.56,25.07,409.73,-0.449,-0.03,10.027999999999999,10.283,12.06,-23.21,-25.77,-251.12,-29.07,-13.89,0.09,0.1,94.56,106.84,115.29,114.53,86.71,-0.025
174.57,25.06,409.79,-0.531,-0.036000000000000004,10.027000000000001,10.279000000000002,12.12,-17.33,-4.65,-256.81,-16.35,-15.95,0.07,0.02,94.53,106.76,115.49,114.51,86.75,-0.025
174.58,25.06,409.79,-0.611,-0.039,10.029,10.279000000000002,12.17,-9.0,17.21,-263.79,-4.14,-13.44,0.03,-0.07,94.55,106.78,115.74,114.37,86.73,-0.024
174.59,25.06,409.73,-0.69,-0.027999999999999997,10.027000000000001,10.279000000000002,12.16,-0.2,39.16,-269.27,2.96,-8.11,0.0,-0.15,94.64,106.93,115.85,114.15,86.71,-0.025
174.6,25.06,409.52,-0.7659999999999999,-0.027999999999999997,10.03,10.285,12.14,8.51,60.01,-273.98,5.56,-0.81,-0.03,-0.22,94.49,106.93,116.15,114.12,86.73,-0.025
174.61,25.06,409.38,-0.848,-0.034,10.031,10.287,12.1,15.95,79.89,-273.1,-0.89,6.99,-0.06,-0.29,94.55,107.24,116.15,114.2,86.75,-0.025
174.62,25.06,409.38,-0.93,-0.031,10.033999999999999,10.286,12.07,20.09,98.31,-268.57,-14.38,13.29,-0.07,-0.37,94.6,107.19,116.13,114.01,86.72,-0.025
174.63,25.06,409.32,-1.0,-0.034,10.037,10.29,12.06,20.61,116.75,-262.27,-29.85,17.34,-0.08,-0.45,94.53,107.19,116.63,113.74,86.72,-0.025
174.64,25.07,409.32,-1.077,-0.034,10.039,10.292,12.01,16.98,135.51,-256.37,-42.72,17.86,-0.07,-0.53,94.56,106.73,115.9,113.52,86.75,-0.025
174.65,25.07,409.32,-1.159,-0.036000000000000004,10.038,10.293,12.01,9.01,155.25,-251.0,-52.3,13.38,-0.04,-0.62,94.54,107.07,116.13,113.47,86.73,-0.025
174.66,25.08,409.52,-1.234,-0.034,10.038,10.290999999999999,12.0,-1.59,174.37,-245.35,-60.13,4.65,0.01,-0.71,94.58,106.61,115.4,112.73,86.71,-0.025
174.67,25.09,409.59,-1.304,-0.027000000000000003,10.04,10.294,11.97,-11.43,192.72,-240.61,-65.68,-6.0,0.05,-0.8,94.55,106.44,114.85,112.89,86.73,-0.025
174.68,25.1,409.93,-1.3869999999999998,-0.039,10.041,10.29,11.97,-18.08,209.9,-238.11,-66.49,-16.18,0.08,-0.88,94.56,105.53,114.1,112.05,86.74,-0.024
174.69,25.1,409.93,-1.463,-0.027000000000000003,10.039,10.289000000000001,11.97,-21.31,226.74,-237.47,-62.22,-25.15,0.09,-0.95,94.56,105.38,113.23,111.83,86.72,-0.024
174.7,25.11,409.93,-1.535,-0.034,10.039,10.290999999999999,11.95,-21.78,243.81,-239.29,-53.39,-32.43,0.09,-1.02,94.56,104.61,112.31,112.13,86.71,-0.024
174.71,25.11,410.2,-1.6119999999999999,-0.033,10.039,10.285,11.96,-20.99,260.87,-242.13,-41.85,-37.93,0.09,-1.08,94.55,104.47,112.26,111.86,86.74,-0.024
174.72,25.1,410.2,-1.7,-0.037000000000000005,10.041,10.28,11.97,-19.04,277.63,-246.71,-28.97,-41.04,0.08,-1.13,94.55,104.21,111.62,111.39,86.74,-0.023
174.73,25.11,410.14,-1.786,-0.057999999999999996,10.045,10.284,12.0,-15.9,292.37,-252.13,-17.94,-40.71,0.06,-1.16,94.58,104.1,111.37,111.17,86.72,-0.023
174.74,25.1,410.14,-1.868,-0.05,10.042,10.28,11.92,-11.33,305.76,-256.09,-12.18,-35.99,0.04,-1.19,94.56,103.95,111.15,111.69,86.72,-0.023
174.75,25.09,409.79,-1.946,-0.02,10.039,10.284,11.95,-5.92,318.58,-258.48,-12.16,-27.78,0.02,-1.23,94.58,103.89,110.81,111.26,86.75,-0.024
174.76,25.09,409.52,-2.0069999999999997,-0.036000000000000004,10.042,10.289000000000001,11.91,-0.89,331.32,-257.71,-18.31,-17.65,0.0,-1.29,94.56,103.69,110.9,111.42,86.72,-0.024
174.77,25.08,409.32,-2.106,-0.04,10.043,10.292,11.92,3.42,344.79,-254.16,-28.73,-6.97,-0.01,-1.36,94.56,103.35,110.45,111.23,86.71,-0.024
174.78,25.07,409.32,-2.19,-0.03,10.041,10.288,11.87,4.85,357.91,-247.81,-43.22,0.13,-0.02,-1.44,94.58,102.95,110.26,111.01,86.74,-0.024
174.79,25.07,409.04,-2.263,-0.04,10.043,10.290999999999999,11.92,3.14,371.09,-240.92,-56.81,2.94,-0.01,-1.54,94.56,102.58,110.06,111.01,86.74,-0.024
174.8,25.06,408.91,-2.352,-0.036000000000000004,10.042,10.292,11.93,-2.42,384.1,-233.95,-68.91,-0.06,0.01,-1.64,94.49,102.49,109.5,110.74,86.71,-0.024
174.81,25.05,408.97,-2.431,-0.03,10.047,10.285,11.94,-11.13,396.67,-229.32,-76.34,-8.07,0.05,-1.73,94.55,101.92,109.5,110.82,86.72,-0.023
174.82,25.04,408.91,-2.51,-0.036000000000000004,10.042,10.280999999999999,11.93,-19.98,407.59,-226.84,-79.14,-18.14,0.09,-1.8,94.55,101.32,108.67,110.57,86.75,-0.023
174.83,25.03,408.63,-2.5980000000000003,-0.033,10.041,10.285,11.93,-27.18,416.81,-225.38,-77.57,-28.89,0.12,-1.85,94.55,100.6,107.92,110.41,86.73,-0.024
174.84,25.02,408.7,-2.675,-0.033,10.043,10.277000000000001,11.95,-30.68,425.13,-226.8,-69.96,-38.09,0.14,-1.87,94.55,100.18,107.56,110.0,86.71,-0.023
174.85,25.02,408.56,-2.763,-0.033,10.042,10.279000000000002,11.96,-30.49,433.79,-230.77,-57.85,-44.91,0.13,-1.88,94.58,99.8,107.03,110.22,86.74,-0.023
174.86,25.01,408.63,-2.8369999999999997,-0.039,10.042,10.272,12.04,-26.03,441.99,-237.43,-42.86,-47.01,0.11,-1.86,94.56,99.69,107.33,110.27,86.75,-0.022000000000000002
174.87,25.0,408.91,-2.931,-0.04,10.037,10.262,12.11,-17.24,444.55,-245.52,-29.42,-43.01,0.07,-1.81,94.56,99.52,107.03,110.16,86.72,-0.022000000000000002
174.88,24.99,408.91,-3.02,-0.034,10.045,10.259,12.14,-5.49,440.03,-253.31,-19.98,-33.41,0.02,-1.74,94.39,99.46,107.14,110.27,86.71,-0.021
