ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
76.05,25.07,428.46,-0.051,-0.033,9.524,9.833,12.04,19.4,12.56,-264.84,12.07,14.91,-0.07,-0.05,93.26,87.59,90.0,91.62,87.61,-0.031
76.06,25.07,428.12,-0.053,-0.021,9.526,9.841000000000001,12.06,28.9,11.4,-263.67,8.03,27.32,-0.11,-0.04,93.27,87.36,89.91,92.09,87.63,-0.032
76.07,25.08,428.05,-0.054000000000000006,-0.03,9.525,9.846,12.01,31.18,9.48,-258.64,-2.41,35.5,-0.12,-0.04,93.22,87.47,90.02,92.03,87.66,-0.033
76.08,25.08,427.92,-0.057999999999999996,-0.022000000000000002,9.524,9.851,12.1,27.39,7.35,-252.28,-16.11,38.89,-0.11,-0.03,93.26,87.67,89.83,92.36,87.63,-0.033
76.09,25.09,428.12,-0.05,-0.027000000000000003,9.526,9.847999999999999,12.12,19.58,5.89,-245.47,-29.76,37.2,-0.08,-0.02,93.25,87.41,89.88,92.11,87.62,-0.033
76.1,25.08,428.26,-0.045,-0.039,9.525,9.844,12.16,9.03,5.7,-238.49,-41.87,30.64,-0.04,-0.02,93.26,87.44,89.97,92.28,87.66,-0.032
76.11,25.08,428.46,-0.044000000000000004,-0.04,9.527000000000001,9.84,12.17,-2.05,6.15,-233.86,-49.13,20.49,0.01,-0.03,93.26,87.3,90.08,92.31,87.63,-0.032
76.12,25.09,428.46,-0.05,-0.036000000000000004,9.526,9.842,12.2,-12.33,7.25,-231.46,-50.92,8.32,0.05,-0.03,93.22,87.39,89.86,92.01,87.61,-0.032
76.13,25.09,428.8,-0.054000000000000006,-0.03,9.525,9.833,12.11,-19.42,8.37,-232.25,-46.95,-3.22,0.08,-0.04,93.25,87.24,89.97,92.06,87.63,-0.031
76.14,25.08,428.94,-0.05,-0.03,9.525,9.829,12.09,-22.28,9.84,-237.31,-36.82,-11.95,0.09,-0.04,93.26,87.44,90.02,92.01,87.65,-0.031
76.15,25.08,428.87,-0.05,-0.024,9.525,9.829,12.04,-19.65,11.3,-244.38,-24.12,-15.93,0.08,-0.05,93.26,87.47,90.05,92.06,87.63,-0.031
76.16,25.08,429.08,-0.053,-0.036000000000000004,9.525,9.825,12.03,-11.71,12.65,-252.67,-9.52,-14.04,0.05,-0.05,93.26,87.53,90.33,92.28,87.62,-0.031
76.17,25.09,428.87,-0.054000000000000006,-0.02,9.525,9.832,12.05,0.12,13.76,-259.58,2.55,-7.29,0.0,-0.05,93.22,87.5,90.08,91.87,87.65,-0.031
76.18,25.08,428.67,-0.048,-0.03,9.525,9.835,12.09,14.28,14.59,-263.9,10.13,3.45,-0.05,-0.06,93.27,87.56,90.02,92.03,87.64,-0.032
76.19,25.08,428.46,-0.044000000000000004,-0.034,9.527999999999999,9.838,12.13,26.99,14.28,-265.78,12.93,15.88,-0.1,-0.05,93.25,87.64,90.02,92.03,87.61,-0.032
76.2,25.09,428.19,-0.042,-0.021,9.526,9.847000000000001,12.14,35.72,13.44,-263.96,8.54,27.4,-0.14,-0.05,93.27,87.56,89.97,92.17,87.63,-0.033
76.21,25.08,427.98,-0.048,-0.031,9.526,9.851,12.11,39.19,11.83,-259.18,-1.13,36.07,-0.15,-0.05,93.27,87.76,89.94,92.5,87.65,-0.033
76.22,25.08,427.98,-0.053,-0.033,9.526,9.851,12.06,36.57,9.41,-252.39,-15.53,39.74,-0.14,-0.04,93.27,87.7,89.88,92.39,87.63,-0.033
76.23,25.09,427.78,-0.048,-0.022000000000000002,9.525,9.857999999999999,12.03,28.58,7.12,-244.02,-31.07,37.73,-0.12,-0.03,93.35,87.64,89.86,92.17,87.6,-0.034
76.24,25.08,427.71,-0.057,-0.033,9.53,9.856,12.01,17.55,6.78,-237.6,-42.43,31.45,-0.07,-0.03,93.22,87.47,89.72,92.09,87.64,-0.033
76.25,25.08,427.85,-0.047,-0.034,9.525,9.854,12.03,4.14,6.77,-232.76,-49.8,21.07,-0.02,-0.03,93.23,86.99,89.75,92.11,87.65,-0.033
76.26,25.08,427.92,-0.05,-0.034,9.527999999999999,9.852,12.08,-8.92,8.03,-231.02,-50.29,8.52,0.04,-0.03,93.25,87.5,89.69,92.25,87.62,-0.033
76.27,25.08,428.12,-0.053,-0.031,9.527999999999999,9.845,12.15,-18.42,9.01,-232.54,-45.42,-3.57,0.08,-0.04,93.23,87.3,89.58,91.79,87.62,-0.032
76.28,25.07,428.26,-0.045,-0.03,9.526,9.839,12.19,-20.76,10.01,-237.01,-36.25,-11.85,0.09,-0.04,93.26,87.59,90.08,92.09,87.66,-0.032
76.29,25.07,428.53,-0.051,-0.027999999999999997,9.527999999999999,9.831,12.18,-16.51,10.7,-244.51,-23.31,-15.74,0.07,-0.04,93.25,87.33,90.25,92.06,87.62,-0.031
76.3,25.07,428.67,-0.051,-0.075,9.533999999999999,9.828,12.12,-5.03,11.97,-251.25,-10.02,-13.44,0.02,-0.05,93.26,87.44,89.75,92.33,87.61,-0.03
76.31,25.07,428.74,-0.048,-0.03,9.527000000000001,9.826,12.06,10.05,13.64,-258.36,2.07,-6.27,-0.04,-0.05,93.25,87.33,90.16,92.17,87.63,-0.03
76.32,25.07,428.53,-0.045,-0.027999999999999997,9.526,9.831,12.03,25.67,14.13,-262.9,10.16,4.46,-0.1,-0.05,93.25,87.27,90.02,91.81,87.64,-0.031
76.33,25.07,428.19,-0.051,-0.027999999999999997,9.527999999999999,9.84,12.05,38.14,15.22,-264.49,13.27,16.97,-0.14,-0.06,93.26,87.87,89.97,91.73,87.61,-0.032
76.34,25.08,427.85,-0.057,-0.022000000000000002,9.526,9.853,12.17,43.72,14.39,-262.26,9.05,28.1,-0.17,-0.05,93.26,87.47,90.05,92.2,87.63,-0.033
76.35,25.08,427.5,-0.032,-0.03,9.525,9.862,12.12,41.0,12.62,-257.36,-1.08,35.88,-0.16,-0.05,93.27,87.59,89.8,91.76,87.65,-0.034
76.36,25.08,427.37,-0.057,-0.025,9.526,9.865,12.16,31.79,10.34,-250.79,-14.72,39.57,-0.13,-0.04,93.26,87.47,89.86,92.09,87.63,-0.034
76.37,25.09,427.37,-0.055999999999999994,-0.04,9.527000000000001,9.867,12.12,16.87,7.95,-243.74,-29.39,37.15,-0.07,-0.03,93.26,87.39,89.97,91.92,87.6,-0.034
76.38,25.09,427.44,-0.05,-0.04,9.529,9.865,12.04,-1.07,6.65,-237.24,-41.75,30.14,0.0,-0.03,93.27,87.56,89.55,92.14,87.63,-0.034
76.39,25.08,427.64,-0.051,-0.027999999999999997,9.529,9.857999999999999,12.01,-19.44,6.12,-232.16,-50.03,19.23,0.08,-0.03,93.26,87.59,89.66,91.62,87.64,-0.033
76.4,25.08,427.85,-0.054000000000000006,-0.03,9.526,9.851,12.02,-35.01,6.91,-229.52,-52.55,6.95,0.15,-0.03,93.26,87.5,89.75,91.76,87.61,-0.033
76.41,25.08,428.19,-0.05,-0.031,9.527000000000001,9.844,12.09,-44.29,8.99,-230.18,-48.32,-4.72,0.19,-0.04,93.26,87.53,89.72,91.81,87.61,-0.032
76.42,25.08,428.46,-0.05,-0.021,9.526,9.836,12.12,-45.52,11.05,-234.09,-39.49,-13.16,0.19,-0.05,93.26,87.7,90.02,91.81,87.64,-0.032
76.43,25.07,428.87,-0.05,-0.036000000000000004,9.527000000000001,9.823,12.18,-38.55,13.35,-241.21,-25.68,-17.1,0.16,-0.06,93.23,87.44,89.83,91.76,87.63,-0.03
76.44,25.06,428.87,-0.055999999999999994,-0.027000000000000003,9.526,9.821,12.14,-25.3,15.28,-249.95,-10.4,-15.19,0.1,-0.06,93.27,87.39,89.97,91.81,87.6,-0.03
76.45,25.06,428.8,-0.054000000000000006,-0.025,9.526,9.821,12.1,-9.03,16.59,-257.72,3.02,-8.38,0.04,-0.06,93.26,87.44,89.94,91.87,87.63,-0.03
76.46,25.06,428.53,-0.051,-0.031,9.527000000000001,9.828,12.02,7.01,16.79,-262.09,10.89,1.96,-0.03,-0.06,93.26,87.44,90.0,91.79,87.64,-0.031
76.47,25.05,428.26,-0.047,-0.031,9.527999999999999,9.832,12.04,21.05,16.16,-263.93,12.9,14.77,-0.08,-0.06,93.28,87.24,89.91,91.9,87.61,-0.031
76.48,25.06,427.98,-0.045,-0.027000000000000003,9.529,9.839,12.06,29.94,14.55,-262.83,9.14,26.42,-0.11,-0.06,93.25,87.41,90.05,91.95,87.61,-0.032
76.49,25.06,427.92,-0.054000000000000006,-0.04,9.529,9.841000000000001,12.09,33.29,12.17,-258.26,-1.03,35.2,-0.13,-0.05,93.26,87.44,89.94,92.01,87.63,-0.032
76.5,25.06,427.71,-0.040999999999999995,-0.025,9.527999999999999,9.845,12.1,31.17,10.18,-251.49,-14.57,39.1,-0.12,-0.04,93.25,87.44,89.97,91.84,87.64,-0.032
76.51,25.06,427.71,-0.05,-0.034,9.53,9.849,12.09,24.29,8.26,-244.81,-28.19,38.11,-0.1,-0.03,93.31,87.36,89.86,92.11,87.6,-0.032
76.52,25.07,427.64,-0.05,-0.021,9.526,9.852,12.05,12.75,7.39,-237.39,-41.34,31.9,-0.05,-0.03,93.16,87.21,90.08,92.11,87.62,-0.033
76.53,25.07,427.64,-0.055999999999999994,-0.033,9.525,9.852,12.01,-2.37,7.7,-232.43,-48.74,21.41,0.01,-0.03,93.22,87.41,89.75,92.17,87.65,-0.033
76.54,25.07,427.64,-0.055999999999999994,-0.024,9.527000000000001,9.853,11.98,-18.93,8.16,-229.62,-51.59,8.34,0.08,-0.04,93.35,87.36,89.75,91.98,87.62,-0.033
76.55,25.07,427.92,-0.051,-0.03,9.527000000000001,9.845,12.01,-32.11,9.62,-230.47,-47.65,-4.09,0.14,-0.04,93.18,87.24,89.63,92.03,87.6,-0.032
76.56,25.07,428.19,-0.054000000000000006,-0.03,9.525,9.839,11.99,-38.32,10.93,-235.08,-38.08,-13.24,0.16,-0.05,93.22,87.27,89.86,91.73,87.63,-0.032
76.57,25.06,428.46,-0.044000000000000004,-0.034,9.527000000000001,9.832,12.0,-36.06,12.88,-241.98,-25.21,-17.57,0.15,-0.05,93.23,87.24,89.69,92.01,87.63,-0.031
76.58,25.07,428.8,-0.044000000000000004,-0.031,9.526,9.825,11.98,-24.39,14.36,-250.71,-10.0,-15.55,0.1,-0.06,93.25,87.39,89.91,91.76,87.6,-0.03
76.59,25.07,429.01,-0.057,-0.03,9.525,9.82,11.98,-6.49,15.35,-258.29,2.43,-8.44,0.03,-0.06,93.3,87.5,90.19,92.36,87.62,-0.03
76.6,25.07,429.01,-0.045,-0.037000000000000005,9.527000000000001,9.82,12.01,13.79,15.55,-263.64,11.01,2.57,-0.05,-0.06,93.25,87.61,90.3,91.68,87.65,-0.03
76.61,25.07,428.74,-0.045,-0.044000000000000004,9.527999999999999,9.828,11.99,31.72,15.4,-264.4,12.22,15.31,-0.12,-0.06,93.25,87.64,90.08,92.14,87.63,-0.03
76.62,25.07,428.39,-0.040999999999999995,-0.027999999999999997,9.527999999999999,9.837,12.02,43.83,13.92,-262.84,8.0,27.47,-0.17,-0.05,93.23,87.33,89.94,91.98,87.59,-0.031
76.63,25.08,427.92,-0.048,-0.018000000000000002,9.524,9.849,12.05,47.44,12.28,-258.23,-1.79,36.56,-0.18,-0.05,93.26,87.7,89.97,92.01,87.63,-0.033
76.64,25.07,427.71,-0.047,-0.055,9.529,9.851,12.06,43.14,10.72,-252.38,-13.94,40.36,-0.17,-0.04,93.28,87.47,89.94,92.01,87.64,-0.033
76.65,25.07,427.5,-0.054000000000000006,-0.027000000000000003,9.526,9.857000000000001,12.03,32.62,9.33,-245.24,-27.93,38.92,-0.13,-0.04,93.26,87.47,90.05,91.54,87.61,-0.034
76.66,25.07,427.44,-0.047,-0.02,9.525,9.859,12.02,17.71,8.48,-237.96,-40.82,32.4,-0.07,-0.04,93.26,87.3,89.8,91.84,87.62,-0.034
76.67,25.08,427.44,-0.055999999999999994,-0.018000000000000002,9.524,9.86,11.99,0.28,7.97,-232.59,-49.4,21.56,0.0,-0.03,93.25,87.64,89.8,91.84,87.64,-0.034
76.68,25.07,427.5,-0.054000000000000006,-0.031,9.527000000000001,9.855,12.0,-15.94,8.32,-230.59,-51.62,8.93,0.07,-0.04,93.26,87.44,89.86,91.95,87.63,-0.033
76.69,25.07,427.78,-0.066,-0.031,9.527000000000001,9.847999999999999,12.0,-28.42,8.83,-231.5,-48.42,-3.24,0.12,-0.04,93.25,87.41,89.77,91.9,87.6,-0.033
76.7,25.06,427.85,-0.05,-0.031,9.526,9.845,11.98,-34.6,9.83,-236.0,-39.35,-12.5,0.15,-0.04,93.26,87.36,90.08,92.01,87.63,-0.032
76.71,25.06,427.71,-0.053,-0.027999999999999997,9.524,9.849,12.01,-33.66,11.29,-242.59,-27.0,-17.21,0.14,-0.05,93.26,87.59,89.91,92.03,87.65,-0.033
76.72,25.05,427.98,-0.048,-0.024,9.524,9.837,11.97,-25.56,13.39,-250.11,-12.8,-15.83,0.1,-0.05,93.28,87.59,89.97,91.95,87.62,-0.032
76.73,25.05,427.98,-0.05,-0.027000000000000003,9.523,9.837,11.97,-12.49,15.17,-257.71,0.76,-9.33,0.05,-0.06,93.26,87.7,89.88,91.9,87.61,-0.032
76.74,25.05,427.92,-0.051,-0.037000000000000005,9.527000000000001,9.837,12.01,3.82,16.79,-262.54,9.82,1.33,-0.01,-0.06,93.25,87.79,89.88,92.01,87.64,-0.032
76.75,25.05,427.64,-0.054000000000000006,-0.024,9.525,9.845,11.98,19.25,17.07,-263.93,12.47,14.02,-0.07,-0.06,93.26,87.67,89.83,92.11,87.63,-0.032
76.76,25.05,427.57,-0.057999999999999996,-0.034,9.525,9.845,11.95,30.1,15.81,-262.95,9.31,25.89,-0.11,-0.06,93.23,87.79,89.83,92.2,87.6,-0.032
76.77,25.05,427.37,-0.044000000000000004,-0.03,9.525,9.852,11.93,34.49,13.4,-259.23,0.24,34.73,-0.13,-0.05,93.25,87.79,89.72,92.09,87.63,-0.033
76.78,25.06,427.09,-0.057999999999999996,-0.022000000000000002,9.526,9.86,11.93,32.4,10.81,-253.05,-12.84,39.17,-0.13,-0.04,93.27,87.84,89.66,92.03,87.64,-0.034
76.79,25.05,427.09,-0.051,-0.033,9.524,9.857999999999999,11.98,24.98,7.94,-246.32,-27.53,38.36,-0.1,-0.03,93.26,87.87,89.55,92.03,87.62,-0.034
76.8,25.06,427.23,-0.048,-0.031,9.527999999999999,9.859,12.02,13.97,6.01,-239.79,-40.08,32.09,-0.06,-0.03,93.28,87.7,89.38,91.73,87.6,-0.034
76.81,25.06,427.5,-0.054000000000000006,-0.027000000000000003,9.525,9.851,12.06,1.82,4.72,-234.42,-49.06,21.99,-0.01,-0.02,93.33,87.7,89.58,91.92,87.64,-0.033
76.82,25.06,427.57,-0.044000000000000004,-0.024,9.526,9.849,12.09,-9.76,5.5,-231.69,-51.24,9.95,0.04,-0.02,93.23,87.79,89.55,91.95,87.63,-0.033
76.83,25.06,427.64,-0.055999999999999994,-0.027999999999999997,9.524,9.847999999999999,12.06,-19.68,6.33,-231.92,-48.21,-2.06,0.08,-0.03,93.28,87.39,89.63,91.92,87.6,-0.033
76.84,25.06,427.78,-0.047,-0.031,9.525,9.845,12.02,-26.35,7.49,-236.4,-38.94,-11.55,0.11,-0.03,93.27,87.73,89.66,91.9,87.62,-0.033
76.85,25.06,427.92,-0.053,-0.033,9.527000000000001,9.842,12.0,-29.17,8.97,-242.13,-26.89,-16.91,0.12,-0.04,93.2,87.53,89.55,91.84,87.65,-0.032
76.86,25.06,427.78,-0.05,-0.037000000000000005,9.527999999999999,9.847000000000001,12.03,-28.69,10.62,-250.75,-11.93,-17.35,0.11,-0.04,93.23,88.13,90.16,92.14,87.62,-0.032
76.87,25.06,427.85,-0.048,-0.03,9.526,9.846,12.08,-24.7,11.75,-257.09,0.18,-12.33,0.1,-0.05,93.31,87.87,89.5,91.95,87.6,-0.032
76.88,25.07,427.57,-0.047,-0.03,9.525,9.853,12.15,-18.72,12.4,-262.19,9.19,-2.6,0.07,-0.05,93.31,87.96,89.8,92.31,87.63,-0.033
76.89,25.07,427.57,-0.054000000000000006,-0.02,9.524,9.855,12.19,-13.6,12.38,-263.94,11.82,8.53,0.05,-0.05,93.21,88.47,89.58,91.43,87.64,-0.034
76.9,25.07,427.64,-0.057,-0.027999999999999997,9.526,9.853,12.14,-9.38,11.58,-263.27,9.11,20.2,0.04,-0.04,93.26,87.76,89.77,91.4,87.61,-0.033
76.91,25.07,427.64,-0.05,-0.033,9.526,9.852,12.11,-6.89,10.9,-258.8,0.1,29.75,0.03,-0.04,93.25,88.04,89.72,91.81,87.61,-0.033
76.92,25.07,427.85,-0.055999999999999994,-0.015,9.524,9.849,12.06,-6.07,9.53,-252.69,-12.8,34.98,0.02,-0.04,93.27,87.87,89.63,92.11,87.64,-0.033
76.93,25.08,427.98,-0.054000000000000006,-0.024,9.525,9.847000000000001,12.09,-6.35,8.38,-245.34,-27.24,35.63,0.03,-0.03,93.26,87.84,89.69,92.01,87.63,-0.033
76.94,25.07,428.26,-0.051,-0.027999999999999997,9.527000000000001,9.837,12.06,-9.47,8.02,-238.57,-39.58,30.87,0.04,-0.03,93.25,87.81,90.08,92.01,87.6,-0.032
76.95,25.07,428.19,-0.047,-0.04,9.529,9.839,12.14,-16.32,8.49,-233.28,-48.0,21.4,0.07,-0.04,93.22,88.1,89.77,92.14,87.63,-0.032
76.96,25.07,428.19,-0.066,-0.027000000000000003,9.526,9.84,12.18,-25.47,9.25,-230.52,-50.96,9.61,0.11,-0.04,93.26,87.81,89.63,91.7,87.64,-0.032
76.97,25.06,428.26,-0.048,-0.034,9.527000000000001,9.836,12.16,-34.21,10.08,-231.04,-48.27,-2.77,0.15,-0.04,93.26,87.76,89.86,92.01,87.6,-0.031
76.98,25.06,428.33,-0.044000000000000004,-0.025,9.526,9.834,12.13,-38.26,11.21,-234.65,-40.26,-12.31,0.16,-0.05,93.23,87.79,89.91,91.92,87.62,-0.031
76.99,25.06,428.6,-0.044000000000000004,-0.03,9.526,9.825,12.12,-34.57,12.54,-241.54,-27.57,-16.86,0.14,-0.05,93.26,87.87,90.0,91.68,87.64,-0.03
77.0,25.06,428.6,-0.042,-0.027000000000000003,9.525,9.825,12.14,-23.88,13.39,-249.92,-13.63,-15.95,0.1,-0.05,93.3,88.13,90.05,91.95,87.63,-0.031
77.01,25.05,428.67,-0.048,-0.034,9.525,9.82,12.19,-8.89,14.71,-256.94,-0.99,-9.96,0.03,-0.06,93.27,87.87,90.27,91.95,87.6,-0.03
77.02,25.05,428.33,-0.057999999999999996,-0.036000000000000004,9.526,9.828,12.19,7.62,15.06,-262.79,8.73,0.73,-0.03,-0.06,93.23,87.9,90.02,92.03,87.63,-0.031
77.03,25.05,428.05,-0.05,-0.034,9.527999999999999,9.834,12.19,21.07,15.38,-264.89,12.52,12.99,-0.08,-0.06,93.25,88.02,90.08,92.03,87.64,-0.031
77.04,25.04,427.71,-0.05,-0.03,9.526,9.84,12.15,29.43,14.4,-263.97,9.91,24.51,-0.11,-0.05,93.25,87.93,89.94,91.81,87.61,-0.032
77.05,25.04,427.57,-0.040999999999999995,-0.03,9.525,9.844,12.13,33.13,12.94,-259.58,0.98,33.93,-0.13,-0.05,93.25,88.1,89.97,92.01,87.61,-0.032
77.06,25.05,427.5,-0.054000000000000006,-0.03,9.526,9.847000000000001,12.06,31.87,10.83,-253.72,-11.6,38.73,-0.13,-0.04,93.25,87.93,89.63,92.01,87.65,-0.033
77.07,25.04,427.57,-0.051,-0.031,9.526,9.843,12.04,27.25,8.73,-246.58,-25.82,38.81,-0.11,-0.04,93.25,87.81,89.8,91.95,87.63,-0.032
77.08,25.04,427.57,-0.05,-0.031,9.527999999999999,9.843,12.05,19.46,7.89,-240.23,-37.83,33.57,-0.08,-0.03,93.26,87.84,89.77,91.92,87.6,-0.032
77.09,25.04,427.64,-0.055999999999999994,-0.033,9.527000000000001,9.841000000000001,12.06,9.58,6.77,-234.38,-47.9,23.91,-0.04,-0.03,93.26,87.87,90.0,91.57,87.63,-0.032
77.1,25.04,427.64,-0.057999999999999996,-0.031,9.526,9.84,12.03,-0.61,6.77,-231.5,-51.43,12.06,0.0,-0.03,93.08,87.9,89.58,91.81,87.64,-0.032
77.11,25.04,427.64,-0.054000000000000006,-0.03,9.527999999999999,9.839,12.03,-9.92,7.58,-231.92,-48.43,-0.34,0.04,-0.03,93.25,87.67,89.75,91.68,87.61,-0.032
77.12,25.03,427.71,-0.047,-0.03,9.525,9.836,12.01,-15.23,8.58,-236.27,-39.48,-9.85,0.06,-0.04,93.28,87.84,89.91,91.81,87.6,-0.032
77.13,25.03,427.78,-0.05,-0.024,9.525,9.832,11.98,-14.49,10.2,-241.76,-28.0,-14.59,0.06,-0.04,93.25,87.99,89.91,91.95,87.63,-0.031
77.14,25.03,427.92,-0.048,-0.034,9.526,9.83,11.95,-8.5,12.48,-250.35,-12.59,-14.69,0.03,-0.05,93.26,87.96,90.22,91.95,87.64,-0.031
77.15,25.02,427.92,-0.057,-0.027999999999999997,9.526,9.828,11.93,4.42,13.93,-257.71,0.17,-8.31,-0.02,-0.05,93.27,87.99,90.14,91.87,87.6,-0.031
77.16,25.04,427.85,-0.053,-0.036000000000000004,9.527000000000001,9.834,11.92,19.23,15.23,-263.4,10.26,1.65,-0.07,-0.06,93.22,88.16,89.77,91.76,87.62,-0.031
77.17,25.03,427.64,-0.057999999999999996,-0.025,9.523,9.837,11.92,33.02,15.37,-264.77,12.97,14.03,-0.12,-0.06,93.27,87.99,90.22,92.28,87.64,-0.032
77.18,25.04,427.37,-0.053,-0.017,9.524,9.847999999999999,11.9,42.01,14.38,-263.75,9.97,25.69,-0.16,-0.05,93.35,87.84,90.02,91.73,87.62,-0.033
77.19,25.04,426.96,-0.051,-0.025,9.525,9.857999999999999,11.93,44.16,12.46,-259.42,0.62,34.8,-0.17,-0.05,93.26,87.79,90.02,92.36,87.6,-0.034
77.2,25.05,426.96,-0.047,-0.017,9.523,9.862,11.91,38.93,10.02,-254.17,-11.58,39.37,-0.15,-0.04,93.26,87.67,89.66,91.95,87.63,-0.034
77.21,25.06,426.89,-0.054000000000000006,-0.031,9.527999999999999,9.868,11.92,27.05,7.63,-246.96,-26.36,38.29,-0.11,-0.03,93.32,87.7,89.77,92.39,87.63,-0.034
77.22,25.07,426.89,-0.054000000000000006,-0.036000000000000004,9.526,9.869,11.91,10.41,6.48,-239.73,-39.6,32.31,-0.04,-0.03,93.25,87.7,89.72,92.2,87.6,-0.035
77.23,25.08,426.96,-0.05,-0.034,9.527000000000001,9.871,11.89,-9.38,6.92,-233.82,-48.68,22.15,0.04,-0.03,93.25,87.81,89.86,91.9,87.61,-0.035
77.24,25.08,427.09,-0.054000000000000006,-0.027999999999999997,9.525,9.868,11.87,-29.33,8.31,-230.64,-51.9,9.59,0.13,-0.04,93.25,87.81,90.25,91.73,87.65,-0.035
77.25,25.08,427.37,-0.057999999999999996,-0.037000000000000005,9.527000000000001,9.861,11.99,-45.59,10.55,-230.28,-48.88,-2.93,0.2,-0.05,93.26,87.7,90.39,91.7,87.63,-0.034
77.26,25.07,427.71,-0.047,-0.036000000000000004,9.526,9.852,12.07,-54.3,12.63,-234.28,-40.37,-12.77,0.23,-0.05,93.25,87.84,90.33,92.14,87.6,-0.033
77.27,25.07,427.98,-0.06,-0.021,9.526,9.846,12.14,-53.98,14.54,-240.41,-28.31,-18.26,0.22,-0.06,93.26,87.84,90.3,91.76,87.63,-0.033
77.28,25.07,428.26,-0.051,-0.033,9.526,9.837,12.17,-44.3,16.36,-248.29,-14.06,-17.84,0.18,-0.07,93.27,87.84,90.33,91.87,87.64,-0.032
77.29,25.06,428.39,-0.048,-0.027999999999999997,9.526,9.832,12.13,-28.01,17.35,-256.22,-0.68,-11.98,0.11,-0.07,93.27,88.04,90.33,91.81,87.62,-0.031
77.3,25.06,428.39,-0.05,-0.034,9.527000000000001,9.832,12.1,-8.41,18.02,-261.67,8.5,-1.84,0.03,-0.07,93.25,87.9,90.58,91.87,87.61,-0.031
77.31,25.06,428.33,-0.044000000000000004,-0.027000000000000003,9.525,9.831,12.08,10.4,17.39,-263.93,11.92,10.65,-0.04,-0.07,93.25,87.9,90.22,91.9,87.64,-0.031
77.32,25.06,427.92,-0.055999999999999994,-0.025,9.525,9.842,12.05,24.43,16.42,-263.41,10.05,23.14,-0.09,-0.06,93.26,87.9,90.27,91.92,87.63,-0.032
77.33,25.06,427.78,-0.051,-0.027000000000000003,9.527000000000001,9.844,12.01,31.46,14.18,-259.66,1.22,33.08,-0.12,-0.05,93.25,87.81,90.19,91.98,87.6,-0.032
77.34,25.06,427.5,-0.051,-0.025,9.524,9.85,12.07,30.98,12.07,-253.39,-11.24,38.46,-0.12,-0.05,93.28,87.61,90.0,91.95,87.63,-0.033
77.35,25.06,427.3,-0.047,-0.027000000000000003,9.525,9.855,12.12,24.01,10.44,-246.6,-25.12,38.29,-0.1,-0.04,93.25,87.67,89.58,92.14,87.64,-0.033
77.36,25.06,427.3,-0.047,-0.027999999999999997,9.526,9.855,12.18,13.69,8.82,-239.77,-37.87,33.43,-0.06,-0.04,93.26,87.84,89.91,91.95,87.61,-0.033
77.37,25.05,427.5,-0.048,-0.027000000000000003,9.525,9.849,12.17,0.58,8.31,-233.89,-47.54,23.57,0.0,-0.04,93.26,87.84,89.91,91.87,87.61,-0.033
77.38,25.05,427.5,-0.06,-0.025,9.527000000000001,9.847000000000001,12.17,-11.96,8.62,-230.98,-50.78,11.79,0.05,-0.04,93.11,87.87,90.0,91.92,87.63,-0.032
77.39,25.05,427.71,-0.044000000000000004,-0.02,9.523,9.842,12.1,-22.67,9.27,-231.32,-48.38,-0.49,0.1,-0.04,93.3,87.93,89.91,91.79,87.63,-0.032
77.4,25.05,427.92,-0.055999999999999994,-0.033,9.527000000000001,9.837,12.05,-29.36,10.13,-234.55,-41.12,-10.51,0.13,-0.04,93.27,88.07,89.83,92.14,87.6,-0.032
77.41,25.04,427.78,-0.053,-0.03,9.523,9.837,12.09,-32.2,11.45,-240.82,-29.06,-16.4,0.13,-0.05,93.31,87.67,89.91,91.9,87.63,-0.032
77.42,25.04,427.78,-0.05,-0.031,9.526,9.837,12.14,-31.85,12.93,-248.83,-14.79,-17.57,0.13,-0.05,93.23,87.64,89.97,91.98,87.65,-0.032
77.43,25.04,427.5,-0.051,-0.034,9.527999999999999,9.844,12.2,-27.63,14.71,-256.38,-0.98,-12.97,0.11,-0.06,93.22,87.67,90.3,91.98,87.62,-0.032
77.44,25.04,427.44,-0.048,-0.036000000000000004,9.526,9.845,12.21,-21.02,15.84,-262.21,9.23,-4.56,0.08,-0.06,93.28,87.73,89.86,91.92,87.6,-0.032
77.45,25.04,427.3,-0.051,-0.034,9.526,9.85,12.18,-11.63,16.31,-264.57,13.58,7.67,0.04,-0.06,93.28,87.81,90.27,92.14,87.63,-0.033
77.46,25.05,427.37,-0.057,-0.034,9.526,9.85,12.14,-4.23,15.97,-262.96,10.22,19.43,0.02,-0.06,93.16,87.76,89.83,92.14,87.63,-0.033
77.47,25.06,427.5,-0.054000000000000006,-0.03,9.526,9.85,12.07,0.26,14.49,-259.18,1.86,29.11,0.0,-0.06,93.3,87.81,90.16,92.2,87.61,-0.033
77.48,25.06,427.64,-0.06,-0.039,9.527999999999999,9.85,12.06,1.06,12.88,-254.09,-9.73,34.98,0.0,-0.05,93.25,87.7,90.0,91.68,87.62,-0.033
77.49,25.08,427.92,-0.055999999999999994,-0.039,9.527000000000001,9.85,12.09,-2.1,11.39,-245.9,-24.85,35.88,0.01,-0.05,93.23,87.67,90.0,91.79,87.64,-0.033
