ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
175.02,25.08,419.23,-4.495,-0.031,9.794,10.022,12.14,-12.57,457.41,-254.53,9.5,13.61,0.05,-1.8,89.99,89.07,107.05,106.07,81.4,-0.023
175.03,25.07,418.75,-4.58,-0.034,9.794,10.031,12.06,-14.42,458.5,-252.41,9.19,22.93,0.06,-1.82,90.04,88.73,107.05,106.23,81.37,-0.024
175.04,25.07,418.2,-4.656000000000001,-0.036000000000000004,9.792,10.043,12.08,-13.36,462.49,-249.74,1.93,35.39,0.05,-1.85,89.99,88.7,107.22,106.01,81.37,-0.025
175.05,25.06,417.93,-4.729,-0.024,9.794,10.045,12.09,-9.43,467.33,-247.31,-10.36,48.07,0.04,-1.89,89.98,88.62,107.28,106.53,81.4,-0.025
175.06,25.06,417.93,-4.809,-0.036000000000000004,9.794,10.043,12.08,-3.86,472.07,-244.68,-24.89,57.79,0.02,-1.93,89.97,88.36,107.31,106.04,81.38,-0.025
175.07,25.06,417.93,-4.881,-0.031,9.792,10.04,12.11,-0.91,477.41,-241.67,-38.73,60.01,0.0,-1.98,89.98,88.39,107.33,106.72,81.36,-0.025
175.08,25.05,418.0,-4.96,-0.033,9.794,10.035,12.02,-0.44,482.33,-239.35,-48.72,55.49,0.0,-2.02,90.04,88.33,107.36,106.45,81.4,-0.024
175.09,25.06,417.93,-5.043,-0.033,9.794,10.038,11.99,-2.07,485.42,-238.3,-54.54,46.19,0.01,-2.04,89.99,88.22,107.25,106.34,81.41,-0.024
175.1,25.06,418.14,-5.124,-0.04,9.795,10.031,12.07,-3.76,487.48,-240.02,-53.76,35.78,0.02,-2.03,89.97,88.19,107.42,106.2,81.37,-0.024
175.11,25.04,418.27,-5.2170000000000005,-0.04,9.795,10.019,12.01,-5.39,488.31,-243.05,-47.36,25.95,0.02,-2.01,89.98,88.42,107.31,106.34,81.37,-0.022000000000000002
175.12,25.03,418.27,-5.29,-0.034,9.793,10.015,12.03,-6.68,485.57,-247.54,-36.47,18.53,0.03,-1.96,89.95,88.36,107.08,105.99,81.4,-0.022000000000000002
175.13,25.04,418.55,-5.382000000000001,-0.036000000000000004,9.792,10.01,12.05,-6.95,479.59,-250.91,-23.75,14.68,0.03,-1.91,89.9,88.42,107.44,106.26,81.39,-0.022000000000000002
175.14,25.04,418.48,-5.468999999999999,-0.037000000000000005,9.796,10.009,12.04,-5.91,471.59,-253.93,-10.47,14.83,0.02,-1.86,89.98,88.47,107.56,106.31,81.37,-0.021
175.15,25.04,418.48,-5.553,-0.04,9.793,10.007,12.03,-3.78,465.14,-255.55,1.15,18.59,0.01,-1.82,89.97,88.53,107.69,106.34,81.38,-0.021
175.16,25.03,418.41,-5.6370000000000005,-0.039,9.796,10.006,12.09,-2.05,460.98,-255.84,8.24,24.79,0.01,-1.8,89.95,88.5,107.81,106.45,81.41,-0.021
175.17,25.03,417.79,-5.726,-0.034,9.794,10.017999999999999,12.12,-1.99,460.5,-254.61,8.73,31.95,0.01,-1.81,89.98,88.64,108.08,106.81,81.37,-0.022000000000000002
175.18,25.03,417.59,-5.808,-0.044000000000000004,9.799,10.023,12.19,-4.66,464.21,-252.27,3.1,38.53,0.02,-1.84,89.97,88.36,108.06,106.64,81.37,-0.022000000000000002
175.19,25.03,416.91,-5.891,-0.036000000000000004,9.797,10.037,12.22,-7.94,468.77,-249.16,-7.99,45.34,0.03,-1.88,90.0,88.36,108.17,106.81,81.4,-0.024
175.2,25.04,416.29,-5.976,-0.033,9.793,10.054,12.2,-12.7,473.64,-245.13,-22.1,50.97,0.05,-1.93,90.09,88.22,108.28,106.94,81.4,-0.026000000000000002
175.21,25.04,415.47,-6.067,-0.039,9.799,10.071,12.16,-20.41,477.77,-241.53,-34.31,53.61,0.08,-1.98,89.93,88.53,108.39,107.16,81.36,-0.027000000000000003
175.22,25.04,414.24,-6.147,-0.031,9.795,10.1,12.19,-32.7,479.85,-238.25,-45.6,51.78,0.14,-2.01,90.02,88.44,108.22,107.11,81.39,-0.03
175.23,25.04,413.08,-6.224,-0.033,9.797,10.126,12.24,-48.23,479.03,-236.84,-51.92,46.25,0.2,-2.02,89.95,88.02,108.25,107.32,81.4,-0.032
175.24,25.03,411.91,-6.312,-0.037000000000000005,9.796,10.152000000000001,12.29,-63.41,476.54,-237.1,-53.94,39.2,0.27,-2.01,89.97,88.3,108.45,107.35,81.37,-0.035
175.25,25.03,410.89,-6.377999999999999,-0.031,9.793,10.173,12.34,-75.45,473.12,-239.05,-51.07,31.86,0.32,-1.98,89.98,88.13,107.92,107.38,81.37,-0.037000000000000005
175.26,25.02,410.48,-6.46,-0.031,9.795,10.179,12.28,-82.6,468.66,-242.61,-42.28,25.74,0.34,-1.93,90.0,88.47,108.45,107.54,81.4,-0.038
175.27,25.01,410.34,-6.545,-0.036000000000000004,9.795,10.179,12.26,-83.34,463.15,-246.63,-30.25,22.88,0.34,-1.88,89.89,88.36,108.61,107.62,81.39,-0.038
175.28,25.01,410.41,-6.622999999999999,-0.027000000000000003,9.796,10.173,12.24,-80.84,457.0,-249.64,-16.43,22.05,0.32,-1.83,89.94,88.44,108.72,107.38,81.36,-0.037000000000000005
175.29,25.01,410.27,-6.707000000000001,-0.004,9.79,10.174,12.25,-76.61,451.6,-251.34,-3.94,23.84,0.3,-1.8,89.97,88.13,108.75,107.54,81.37,-0.038
175.3,25.0,410.61,-6.805,-0.036000000000000004,9.795,10.16,12.28,-73.01,448.32,-252.4,6.63,26.81,0.29,-1.78,89.98,88.73,108.59,107.76,81.4,-0.036000000000000004
175.31,25.0,410.41,-6.8870000000000005,-0.034,9.795,10.165,12.31,-69.07,447.73,-251.69,10.74,32.57,0.27,-1.78,90.02,88.39,109.0,108.09,81.37,-0.036000000000000004
175.32,25.0,410.34,-6.9479999999999995,-0.039,9.796,10.163,12.26,-64.59,450.21,-250.93,9.47,41.11,0.26,-1.79,89.97,88.73,109.0,108.17,81.36,-0.036000000000000004
175.33,25.0,410.55,-7.05,-0.031,9.797,10.157,12.23,-58.6,454.64,-248.15,1.09,51.56,0.24,-1.83,90.0,88.56,109.61,108.77,81.39,-0.035
175.34,25.0,410.55,-7.131,-0.044000000000000004,9.798,10.155,12.21,-49.29,459.39,-245.92,-11.13,63.23,0.2,-1.87,89.99,88.56,109.45,108.39,81.4,-0.035
175.35,25.0,410.75,-7.211,-0.036000000000000004,9.796,10.15,12.19,-39.6,464.24,-242.88,-25.54,71.96,0.16,-1.91,89.97,88.5,109.67,109.04,81.37,-0.035
175.36,25.01,410.82,-7.256,-0.034,9.795,10.148,12.2,-34.47,468.66,-238.65,-40.17,73.5,0.14,-1.96,89.97,88.53,109.39,108.88,81.37,-0.035
175.37,25.02,410.82,-7.3629999999999995,-0.03,9.794,10.15,12.23,-36.15,471.39,-236.47,-49.72,66.89,0.15,-1.99,89.94,88.64,109.89,109.37,81.4,-0.035
175.38,25.01,410.61,-7.4479999999999995,-0.037000000000000005,9.795,10.151,12.22,-43.16,472.33,-235.64,-54.79,54.65,0.18,-2.0,89.97,88.5,109.92,109.34,81.38,-0.035
175.39,25.01,410.34,-7.524,-0.036000000000000004,9.795,10.157,12.17,-51.4,472.65,-236.86,-53.83,41.02,0.22,-2.0,89.97,88.47,109.84,109.45,81.37,-0.036000000000000004
175.4,25.01,410.27,-7.622000000000001,-0.034,9.796,10.156,12.17,-57.13,471.61,-239.91,-47.67,29.9,0.24,-1.97,89.99,88.47,110.03,109.48,81.39,-0.035
175.41,25.01,410.2,-7.696000000000001,-0.036000000000000004,9.796,10.157,12.11,-59.15,468.11,-244.04,-36.77,22.64,0.24,-1.92,89.97,88.7,110.03,109.67,81.4,-0.036000000000000004
175.42,25.0,410.27,-7.781000000000001,-0.04,9.801,10.148,12.11,-58.76,461.67,-248.35,-23.1,18.84,0.24,-1.86,89.99,88.53,110.12,109.92,81.37,-0.034
175.43,25.0,410.27,-7.865,-0.03,9.797,10.146,12.09,-55.92,454.43,-250.86,-10.41,18.77,0.22,-1.81,89.99,88.47,110.37,109.95,81.38,-0.034
175.44,25.0,410.27,-7.954,-0.034,9.794,10.144,12.09,-51.27,450.01,-251.77,1.35,22.47,0.2,-1.79,90.0,88.53,110.48,110.11,81.4,-0.034
175.45,24.99,410.41,-8.022,-0.034,9.794,10.135,12.04,-46.17,448.2,-251.47,8.83,28.97,0.18,-1.78,90.03,88.44,110.64,110.38,81.39,-0.034
175.46,25.0,410.61,-8.11,-0.037000000000000005,9.798,10.129,12.07,-42.37,448.21,-250.19,10.28,36.78,0.17,-1.79,90.0,88.44,110.84,110.66,81.37,-0.033
175.47,25.0,410.34,-8.202,-0.03,9.794,10.136000000000001,12.04,-38.58,450.33,-249.33,5.35,45.56,0.15,-1.81,90.08,88.5,111.03,110.87,81.38,-0.034
175.48,25.01,410.2,-8.287,-0.034,9.795,10.14,12.03,-33.93,455.4,-248.02,-3.63,54.12,0.14,-1.84,90.09,88.42,111.15,111.06,81.4,-0.034
175.49,25.01,410.27,-8.365,-0.034,9.795,10.137,12.03,-28.38,462.3,-244.36,-17.09,61.01,0.12,-1.89,90.1,88.44,111.34,111.34,81.37,-0.034
175.5,25.02,410.41,-8.46,-0.039,9.794,10.135,12.01,-25.29,467.98,-240.15,-31.09,63.68,0.11,-1.95,90.09,88.36,111.79,111.56,81.37,-0.034
175.51,25.03,410.48,-8.55,-0.03,9.798,10.135,12.01,-25.33,472.71,-236.06,-42.98,62.49,0.11,-2.0,90.05,88.53,111.59,111.83,81.4,-0.033
175.52,25.05,410.2,-8.622,-0.04,9.794,10.146,11.99,-28.25,473.0,-235.04,-51.11,57.42,0.12,-2.01,90.12,88.22,111.4,111.88,81.39,-0.035
175.53,25.05,410.07,-8.707,-0.04,9.794,10.148,11.99,-31.76,471.88,-236.92,-53.83,50.45,0.13,-1.99,90.12,88.59,111.26,111.88,81.36,-0.035
175.54,25.06,410.2,-8.788,-0.04,9.797,10.147,11.99,-35.13,472.52,-239.7,-52.02,41.62,0.15,-1.97,90.13,88.39,111.56,111.97,81.38,-0.035
175.55,25.06,410.2,-8.876,-0.039,9.796,10.146,11.97,-38.19,474.13,-244.15,-43.25,31.71,0.16,-1.94,90.2,88.33,111.26,111.75,81.4,-0.035
175.56,25.07,410.48,-8.955,-0.03,9.792,10.138,11.95,-39.75,472.01,-247.33,-33.03,23.63,0.16,-1.91,90.0,88.1,111.42,112.57,81.38,-0.034
175.57,25.06,410.75,-9.035,-0.037000000000000005,9.794,10.127,11.94,-40.56,465.6,-251.68,-17.89,18.83,0.16,-1.85,90.17,88.13,111.79,112.21,81.36,-0.033
175.58,25.05,410.61,-9.12,-0.033,9.796,10.125,11.93,-40.57,456.33,-252.63,-6.45,18.4,0.16,-1.81,90.12,88.13,112.12,112.54,81.39,-0.032
175.59,25.05,410.55,-9.182,-0.027999999999999997,9.793,10.123,11.94,-39.47,450.48,-253.69,3.56,22.29,0.16,-1.78,90.14,88.07,111.98,112.46,81.4,-0.033
175.6,25.04,410.14,-9.29,-0.04,9.796,10.126,11.93,-37.23,449.14,-252.64,8.53,29.42,0.15,-1.78,90.12,88.16,112.62,113.06,81.37,-0.033
175.61,25.02,409.86,-9.367,-0.036000000000000004,9.795,10.124,11.97,-33.48,452.86,-251.85,9.26,38.96,0.13,-1.8,90.13,88.1,112.48,113.44,81.38,-0.033
175.62,25.02,409.59,-9.452,-0.037000000000000005,9.795,10.126,11.99,-28.02,458.73,-249.73,3.17,49.79,0.11,-1.84,90.18,88.19,112.56,112.89,81.4,-0.033
175.63,25.01,409.66,-9.533999999999999,-0.053,9.797,10.119,11.98,-19.94,465.06,-247.14,-7.36,61.07,0.08,-1.88,90.08,88.07,112.68,113.47,81.38,-0.032
175.64,25.01,410.0,-9.611,-0.033,9.793,10.107000000000001,11.94,-9.95,469.73,-243.49,-22.23,70.66,0.04,-1.93,90.08,88.13,112.87,113.44,81.37,-0.031
175.65,25.0,410.2,-9.704,-0.037000000000000005,9.795,10.097999999999999,11.98,-2.37,473.54,-240.17,-35.95,74.77,0.01,-1.97,90.09,87.9,112.68,114.04,81.39,-0.03
175.66,25.01,410.48,-9.787,-0.04,9.795,10.091000000000001,12.0,-0.44,475.5,-237.24,-47.29,71.54,0.0,-2.0,90.02,88.13,112.9,113.69,81.4,-0.028999999999999998
175.67,25.02,410.41,-9.876,-0.034,9.794,10.093,11.95,-5.43,475.45,-236.03,-54.33,61.1,0.02,-2.01,90.07,88.02,112.76,114.2,81.37,-0.03
175.68,25.03,410.27,-9.955,-0.036000000000000004,9.796,10.1,12.06,-14.36,474.05,-237.08,-55.72,47.21,0.06,-2.0,90.03,88.1,112.76,114.01,81.37,-0.03
175.69,25.04,410.07,-10.043,-0.036000000000000004,9.795,10.105,11.96,-23.79,473.01,-240.3,-50.22,33.23,0.1,-1.97,90.02,88.07,112.84,113.96,81.4,-0.031
175.7,25.05,410.07,-10.123,-0.039,9.794,10.107000000000001,12.0,-29.98,470.29,-243.99,-40.31,23.07,0.12,-1.93,90.02,87.99,112.7,114.04,81.39,-0.031
175.71,25.05,410.14,-10.209,-0.036000000000000004,9.79,10.104,12.0,-32.17,465.23,-247.96,-27.49,17.94,0.13,-1.88,89.98,88.3,113.09,114.12,81.37,-0.031
175.72,25.05,410.14,-10.294,-0.04,9.799,10.1,11.98,-32.35,458.02,-250.69,-13.83,17.06,0.13,-1.83,90.02,88.36,113.29,114.51,81.39,-0.03
175.73,25.04,410.0,-10.37,-0.039,9.795,10.097999999999999,11.98,-30.06,451.25,-252.96,-1.35,20.95,0.12,-1.78,90.0,88.39,113.46,114.75,81.4,-0.03
175.74,25.04,410.07,-10.456,-0.039,9.794,10.091000000000001,12.03,-26.82,446.64,-254.0,7.89,28.2,0.11,-1.76,90.0,88.36,113.68,115.16,81.37,-0.03
175.75,25.03,410.41,-10.538,-0.044000000000000004,9.797,10.078,11.99,-21.57,445.26,-253.71,10.88,38.75,0.09,-1.76,89.95,88.19,114.07,115.9,81.37,-0.027999999999999997
175.76,25.03,409.86,-10.614,-0.039,9.794,10.087,12.01,-14.75,448.17,-252.5,7.83,51.83,0.06,-1.77,89.94,88.39,114.23,115.62,81.4,-0.028999999999999998
175.77,25.01,409.93,-10.686,-0.036000000000000004,9.79,10.077,11.98,-5.05,454.15,-250.13,-1.66,67.31,0.02,-1.82,89.99,88.33,114.4,116.06,81.39,-0.027999999999999997
175.78,25.01,409.93,-10.753,-0.037000000000000005,9.795,10.075,12.0,6.99,461.21,-246.23,-14.9,82.58,-0.03,-1.87,90.03,88.36,114.48,116.31,81.36,-0.027999999999999997
175.79,25.0,410.07,-10.82,-0.036000000000000004,9.796,10.065,12.03,16.64,467.33,-242.49,-28.49,92.57,-0.07,-1.93,89.92,88.47,114.65,116.66,81.39,-0.027000000000000003
175.8,25.0,410.14,-10.87,-0.031,9.793,10.062000000000001,12.09,21.48,472.06,-238.54,-41.12,94.72,-0.09,-1.98,90.0,88.22,114.82,116.61,81.4,-0.027000000000000003
175.81,24.99,409.86,-10.925999999999998,-0.022000000000000002,9.793,10.062999999999999,12.09,20.43,474.95,-235.64,-50.09,89.42,-0.09,-2.02,89.97,88.47,114.87,117.29,81.37,-0.027000000000000003
175.82,24.99,409.59,-10.982999999999999,-0.031,9.793,10.068,12.07,15.22,475.89,-235.13,-54.09,78.77,-0.06,-2.02,90.0,88.36,114.76,117.15,81.37,-0.027000000000000003
175.83,24.99,409.52,-11.030999999999999,-0.034,9.792,10.067,12.05,9.13,476.23,-236.99,-53.28,66.2,-0.04,-2.01,89.94,88.22,115.12,117.13,81.4,-0.027000000000000003
175.84,24.99,409.59,-11.07,-0.037000000000000005,9.793,10.062999999999999,12.06,2.57,475.82,-241.41,-45.91,52.3,-0.01,-1.97,90.0,88.42,114.9,117.07,81.39,-0.027000000000000003
175.85,24.99,409.93,-11.117,-0.033,9.794,10.052999999999999,12.1,-3.39,473.09,-245.55,-35.55,39.43,0.01,-1.93,89.9,88.47,114.82,117.21,81.37,-0.026000000000000002
175.86,24.99,410.0,-11.149000000000001,-0.031,9.792,10.052,12.15,-10.36,467.43,-250.28,-22.03,28.35,0.04,-1.87,90.0,88.73,115.35,117.84,81.38,-0.026000000000000002
175.87,24.99,409.86,-11.14,-0.025,9.792,10.056000000000001,12.17,-15.5,459.88,-252.42,-9.14,23.81,0.06,-1.82,89.97,88.3,115.32,117.7,81.41,-0.026000000000000002
175.88,25.0,409.59,-11.195,-0.036000000000000004,9.796,10.062000000000001,12.17,-15.61,453.29,-253.07,2.08,28.81,0.06,-1.79,89.98,88.76,115.85,117.81,81.37,-0.026000000000000002
175.89,24.99,409.18,-11.227,-0.036000000000000004,9.794,10.068999999999999,12.16,-10.92,449.75,-253.37,9.86,42.12,0.04,-1.78,89.98,88.47,115.88,118.68,81.37,-0.027000000000000003
175.9,24.99,408.77,-11.243,-0.027000000000000003,9.792,10.079,12.12,-3.39,450.03,-252.03,10.78,60.23,0.01,-1.79,90.02,88.62,116.43,119.01,81.4,-0.027999999999999997
175.91,24.99,408.49,-11.253,-0.053,9.798,10.083,12.06,4.65,454.71,-250.31,6.53,78.81,-0.02,-1.82,89.97,88.67,116.24,119.61,81.4,-0.027999999999999997
175.92,24.99,408.22,-11.25,-0.03,9.794,10.093,12.17,12.65,461.72,-247.0,-4.06,95.2,-0.05,-1.87,89.95,88.56,116.49,119.34,81.36,-0.03
175.93,25.01,408.36,-11.244000000000002,-0.036000000000000004,9.792,10.095,12.17,19.91,468.33,-243.69,-17.5,106.81,-0.08,-1.92,89.98,88.53,116.74,119.83,81.38,-0.03
175.94,25.02,408.56,-11.219000000000001,-0.034,9.793,10.095,12.2,24.03,473.36,-240.12,-31.39,110.47,-0.1,-1.97,89.97,88.5,116.77,119.86,81.41,-0.03
175.95,25.03,408.77,-11.212,-0.03,9.794,10.095,12.18,23.92,476.24,-236.66,-43.46,106.04,-0.1,-2.01,89.94,88.47,116.77,120.32,81.39,-0.03
175.96,25.04,408.91,-11.19,-0.039,9.794,10.097000000000001,12.14,18.26,476.85,-234.13,-51.77,93.45,-0.08,-2.04,89.99,88.62,116.63,120.24,81.36,-0.03
175.97,25.04,408.84,-11.162,-0.031,9.795,10.1,12.13,7.44,476.68,-234.1,-54.66,74.69,-0.03,-2.04,89.95,88.42,116.52,120.29,81.4,-0.03
175.98,25.04,408.77,-11.148,-0.037000000000000005,9.795,10.101,12.08,-5.36,476.74,-237.06,-50.29,54.19,0.02,-2.01,89.97,88.42,116.46,120.29,81.4,-0.03
175.99,25.04,408.63,-11.11,-0.031,9.795,10.107000000000001,12.07,-16.75,474.62,-241.09,-41.58,36.34,0.07,-1.97,89.97,88.44,116.52,120.65,81.37,-0.031
176.0,25.04,408.63,-11.083,-0.033,9.793,10.106,12.12,-24.25,469.11,-245.51,-29.72,24.47,0.1,-1.91,89.97,88.44,116.68,120.35,81.37,-0.031
176.01,25.04,408.56,-11.05,-0.037000000000000005,9.793,10.109,12.15,-27.68,461.74,-248.74,-17.0,19.4,0.11,-1.86,89.97,88.76,116.93,120.68,81.4,-0.031
176.02,25.04,408.77,-11.024000000000001,-0.044000000000000004,9.797,10.107000000000001,12.14,-27.86,455.62,-250.78,-4.01,20.5,0.11,-1.82,89.97,88.59,117.1,120.84,81.39,-0.031
176.03,25.05,409.04,-10.991,-0.04,9.795,10.104,12.12,-27.57,452.57,-251.55,6.21,23.79,0.11,-1.8,89.95,88.64,117.35,121.25,81.36,-0.031
176.04,25.06,409.11,-10.959000000000001,-0.027999999999999997,9.794,10.105,12.09,-25.87,452.42,-250.65,10.98,30.76,0.1,-1.81,89.95,88.59,117.52,121.66,81.39,-0.031
176.05,25.06,409.18,-10.934000000000001,-0.034,9.79,10.107000000000001,12.04,-24.23,456.32,-248.9,10.37,39.65,0.1,-1.83,89.97,88.62,117.82,121.66,81.4,-0.031
176.06,25.06,408.97,-10.895999999999999,-0.03,9.794,10.113999999999999,12.05,-19.37,462.16,-246.89,3.7,51.7,0.08,-1.87,90.1,88.7,117.99,121.85,81.37,-0.032
176.07,25.06,409.11,-10.857000000000001,-0.037000000000000005,9.793,10.111,12.06,-11.69,468.47,-244.36,-7.64,64.72,0.05,-1.92,89.8,88.5,118.21,122.01,81.37,-0.032
176.08,25.06,409.32,-10.819,-0.04,9.794,10.106,12.09,-2.79,473.34,-240.6,-22.48,76.14,0.01,-1.97,90.02,88.59,118.38,122.26,81.4,-0.031
176.09,25.05,409.52,-10.784,-0.037000000000000005,9.794,10.099,12.09,4.5,476.34,-237.58,-35.9,82.86,-0.02,-2.01,90.0,88.5,118.66,122.51,81.39,-0.03
176.1,25.04,409.52,-10.744000000000002,-0.034,9.795,10.097000000000001,12.06,7.36,477.82,-234.74,-46.53,82.41,-0.03,-2.04,89.97,88.39,118.27,122.89,81.36,-0.03
176.11,25.04,409.66,-10.7,-0.033,9.792,10.092,12.01,5.63,478.25,-232.74,-53.84,74.89,-0.02,-2.05,89.95,88.27,118.1,122.64,81.38,-0.03
176.12,25.03,409.86,-10.652000000000001,-0.03,9.793,10.087,12.0,1.76,479.81,-233.96,-53.9,62.87,-0.01,-2.05,90.02,88.84,118.6,122.59,81.4,-0.028999999999999998
176.13,25.02,410.14,-10.613,-0.036000000000000004,9.792,10.078,11.99,-2.7,481.6,-237.21,-47.62,48.97,0.01,-2.03,89.97,88.73,118.13,122.53,81.37,-0.027999999999999997
176.14,25.01,410.61,-10.562000000000001,-0.03,9.793,10.064,11.97,-8.21,480.58,-241.69,-37.12,34.96,0.03,-1.99,89.98,88.82,118.41,122.94,81.37,-0.027000000000000003
176.15,25.01,410.75,-10.519,-0.04,9.792,10.061,11.92,-14.62,476.03,-246.34,-23.74,22.75,0.06,-1.93,90.08,88.39,118.85,122.48,81.39,-0.027000000000000003
176.16,25.0,410.89,-10.472000000000001,-0.033,9.791,10.055,11.92,-19.73,468.63,-248.92,-11.92,16.31,0.08,-1.88,90.02,88.84,118.71,123.11,81.4,-0.026000000000000002
176.17,25.0,410.75,-10.433,-0.02,9.789,10.059,11.92,-22.72,462.45,-249.97,-1.51,15.97,0.09,-1.85,90.1,88.44,118.97,122.86,81.37,-0.027000000000000003
176.18,25.0,410.48,-10.376,-0.027000000000000003,9.79,10.068999999999999,11.93,-22.83,459.41,-249.88,6.37,22.47,0.09,-1.84,90.05,88.79,119.52,123.54,81.37,-0.027999999999999997
176.19,25.01,410.41,-10.335,-0.04,9.791,10.074,11.9,-20.73,459.44,-249.96,9.42,33.96,0.08,-1.84,90.12,88.53,119.8,123.84,81.4,-0.027999999999999997
176.2,25.02,410.07,-10.282,-0.046,9.793,10.089,11.92,-16.47,463.93,-248.63,6.67,48.54,0.07,-1.87,90.12,88.3,119.99,123.57,81.38,-0.028999999999999998
176.21,25.03,409.93,-10.23,-0.037000000000000005,9.79,10.097000000000001,11.95,-10.2,471.0,-246.48,-1.75,63.47,0.04,-1.91,90.13,88.5,119.77,124.2,81.37,-0.03
176.22,25.05,410.34,-10.184,-0.033,9.79,10.097999999999999,11.91,-3.35,478.68,-243.75,-13.41,74.84,0.01,-1.96,90.09,88.53,120.02,124.25,81.39,-0.031
176.23,25.07,411.02,-10.119,-0.027999999999999997,9.79,10.09,11.96,2.05,484.33,-240.05,-27.39,79.84,-0.01,-2.02,90.13,88.47,120.02,124.55,81.39,-0.03
176.24,25.08,411.44,-10.073,-0.024,9.789,10.086,11.93,2.83,487.35,-236.23,-40.45,76.5,-0.01,-2.06,90.12,88.27,120.08,125.02,81.37,-0.03
176.25,25.09,411.71,-10.016,-0.033,9.79,10.086,11.95,-0.76,486.08,-235.35,-48.82,67.1,0.0,-2.07,90.18,88.5,119.86,124.91,81.37,-0.028999999999999998
176.26,25.08,411.85,-9.953,-0.03,9.789,10.082,11.9,-6.52,484.18,-235.53,-53.63,55.28,0.03,-2.06,90.14,88.42,119.8,124.96,81.4,-0.028999999999999998
176.27,25.09,411.85,-9.899,-0.033,9.79,10.085,11.95,-12.46,484.04,-238.06,-51.91,43.79,0.05,-2.03,90.2,88.5,119.69,124.88,81.38,-0.028999999999999998
176.28,25.08,411.71,-9.847000000000001,-0.033,9.788,10.087,11.96,-16.95,484.88,-241.64,-43.96,34.43,0.07,-2.01,90.25,88.5,119.74,124.8,81.36,-0.03
176.29,25.07,411.78,-9.787,-0.04,9.788,10.085,11.98,-19.03,482.8,-245.92,-32.83,28.2,0.08,-1.96,90.27,88.24,119.88,124.61,81.39,-0.028999999999999998
176.3,25.07,412.12,-9.724,-0.044000000000000004,9.791,10.076,11.96,-20.51,477.92,-249.56,-19.6,23.85,0.08,-1.92,90.32,88.44,119.94,124.94,81.4,-0.027999999999999997
176.31,25.06,412.26,-9.664,-0.031,9.788,10.072000000000001,12.01,-20.38,473.47,-251.67,-7.12,23.06,0.08,-1.88,90.32,88.47,120.22,124.85,81.37,-0.027999999999999997
176.32,25.05,412.32,-9.611,-0.037000000000000005,9.789,10.068,12.01,-20.43,471.07,-251.89,3.19,24.75,0.08,-1.87,90.37,88.47,120.33,124.77,81.37,-0.027999999999999997
176.33,25.05,412.12,-9.547,-0.04,9.789,10.074,12.02,-20.23,471.59,-250.91,9.22,29.54,0.08,-1.88,90.38,88.5,120.47,124.96,81.4,-0.027999999999999997
176.34,25.05,411.98,-9.488999999999999,-0.033,9.789,10.079,12.02,-19.9,474.23,-249.67,10.35,37.21,0.08,-1.9,90.41,88.73,120.58,125.51,81.39,-0.028999999999999998
176.35,25.04,411.85,-9.41,-0.034,9.791,10.081,12.01,-16.36,478.07,-248.21,5.38,48.37,0.07,-1.93,90.56,88.47,120.55,125.43,81.36,-0.028999999999999998
176.36,25.05,411.91,-9.344,-0.031,9.79,10.084,11.99,-9.29,481.08,-246.83,-5.64,61.07,0.04,-1.95,90.34,88.44,120.75,125.35,81.37,-0.028999999999999998
176.37,25.06,412.19,-9.277999999999999,-0.033,9.788,10.083,11.99,-0.68,484.38,-244.76,-20.59,71.63,0.0,-1.98,90.43,88.67,120.86,125.51,81.4,-0.028999999999999998
176.38,25.06,412.6,-9.204,-0.033,9.787,10.077,11.98,5.72,488.63,-242.03,-34.48,76.6,-0.02,-2.02,90.49,88.39,120.91,125.65,81.37,-0.028999999999999998
176.39,25.07,412.8,-9.142000000000001,-0.04,9.791,10.078,12.0,6.25,491.38,-238.6,-46.19,73.16,-0.03,-2.06,90.44,88.5,120.38,125.76,81.36,-0.027999999999999997
176.4,25.08,413.08,-9.068999999999999,-0.033,9.79,10.076,11.98,1.64,492.58,-236.41,-53.3,63.58,-0.01,-2.08,90.47,88.22,120.69,125.95,81.4,-0.027999999999999997
176.41,25.08,413.01,-9.005,-0.027000000000000003,9.787,10.081,11.99,-5.72,493.66,-235.64,-55.1,50.71,0.02,-2.09,90.46,88.44,120.36,125.51,81.39,-0.028999999999999998
176.42,25.08,413.08,-8.935,-0.027999999999999997,9.789,10.08,11.99,-13.26,494.96,-237.67,-50.44,37.35,0.06,-2.08,90.66,88.36,120.69,125.62,81.37,-0.028999999999999998
176.43,25.08,413.14,-8.869,-0.034,9.789,10.082,11.99,-19.54,495.52,-240.93,-40.78,25.26,0.08,-2.06,90.52,88.47,120.41,125.46,81.38,-0.028999999999999998
176.44,25.08,413.55,-8.796,-0.04,9.791,10.072000000000001,11.98,-23.76,492.99,-244.89,-27.61,16.51,0.1,-2.01,90.42,88.27,120.75,125.07,81.4,-0.027999999999999997
176.45,25.07,413.62,-8.704,-0.044000000000000004,9.79,10.07,12.01,-26.96,488.12,-248.25,-13.37,11.55,0.11,-1.97,90.48,88.36,120.91,125.13,81.38,-0.027999999999999997
